Date,Ta_C,SM_5,SM_20,SM_50
2016-04-05,2.337875000104167,0.212825775,0.15880134791666667,0.011481608302083333
2016-04-06,6.376562446875,0.20213614270833333,0.158038590625,0.010975748947916667
2016-04-07,6.500052041666667,0.19791560520833335,0.15647224166666668,0.012714394270833334
2016-04-08,4.9081353125,0.19184455208333334,0.15456633229166666,0.014454075
2016-04-09,7.991510375,0.18756201145833334,0.15228233541666666,0.012746302708333334
2016-04-10,5.605281103125,0.18369673541666667,0.149764271875,0.011034025729166667
2016-04-11,2.9066145409375,0.18089794479166665,0.14724906354166667,0.0114636128125
2016-04-12,4.616510394895833,0.17854780520833333,0.14578917708333333,0.011599086354166666
2016-04-13,6.1544166562500005,0.17632017395833333,0.14376180625,0.012586364166666668
2016-04-14,9.563426989583334,0.17265147916666668,0.14202533958333333,0.012321386770833333
2016-04-15,1.872177084375,0.17136489791666668,0.140501375,0.010733073572916666
2016-04-16,-2.7925625,0.19750713125,0.14044650520833332,0.013250986770833334
2016-04-17,-3.3154270833333332,0.21291598958333333,0.14440281145833334,0.015200075520833333
2016-04-18,-3.123729166770833,0.21951125,0.15416887916666666,0.015510343645833334
2016-04-19,-1.4938749687500001,0.222781971875,0.16230656979166666,0.014732376354166667
2016-04-20,2.6229582905208333,0.23904643333333334,0.17364921666666666,0.0139669846875
2016-04-21,4.615687480208333,0.2545517625,0.21361082291666666,0.013172436666666667
2016-04-22,8.74685415625,0.23189759375,0.22051320729166668,0.017173186666666666
2016-04-23,7.640739572916667,0.218639390625,0.20651735104166666,0.03269193208333333
2016-04-24,3.7510520197916666,0.212376640625,0.199173546875,0.04150574427083333
2016-04-25,5.595947854270833,0.20629038541666667,0.193942471875,0.04432561041666667
2016-04-26,0.5947916677083334,0.22026110625,0.19455973958333334,0.04621932489583333
2016-04-27,1.5150104166666667,0.22101879583333334,0.20001953125,0.048011387604166664
2016-04-28,-2.4728020833333333,0.21445172395833334,0.19716228958333334,0.05010328770833333
2016-04-29,-2.2273020833333335,0.22171873541666667,0.19943067708333334,0.050814933125
2016-04-30,-2.8227291645833334,0.22565043020833334,0.20309384895833332,0.0523176034375
2016-05-01,-3.3858958333333335,0.22527192499999998,0.20478991354166667,0.0543289215625
2016-05-02,0.3320208115625,0.23415306875,0.20967548333333333,0.059766758125
2016-05-03,5.472979122916667,0.22674445625,0.21110665520833333,0.06940445979166666
2016-05-04,8.58728125,0.214548034375,0.20168512083333334,0.07308286114583333
2016-05-05,10.94759371875,0.20537433229166666,0.194281515625,0.07638567625
2016-05-06,10.391499979166667,0.19965324583333333,0.18863076770833334,0.07436274927083333
2016-05-07,2.732177078125,0.22939790937500001,0.19423674791666667,0.0757247403125
2016-05-08,3.624937478125,0.23956647291666666,0.21174594270833333,0.08645739614583334
2016-05-09,5.343739417708333,0.231344890625,0.20851750416666667,0.08929389697916666
2016-05-10,5.311229083333333,0.22476490833333332,0.20557737083333333,0.0904111421875
2016-05-11,3.915395729166667,0.21194505416666667,0.19815999166666667,0.08967546833333333
2016-05-12,7.346583303125,0.20237085208333333,0.19241982291666668,0.08879805010416666
2016-05-13,10.38488525,0.19146882291666667,0.1869676625,0.08637715104166667
2016-05-14,4.4189582708333335,0.18288983645833334,0.182298665625,0.08524790625
2016-05-15,6.5714374583333335,0.18035980833333334,0.17976228125,0.08502021083333333
2016-05-16,1.6084895822916667,0.22106622812500001,0.18695888125,0.0846418778125
2016-05-17,0.50807291875,0.23748229166666668,0.20881728229166666,0.08919689552083333
2016-05-18,4.512551990625,0.22427302395833335,0.20450886666666668,0.09426808625
2016-05-19,8.466802061458333,0.21378121458333332,0.19797316458333333,0.09465133052083333
2016-05-20,11.428312447916667,0.20490093125,0.192033196875,0.09257656479166666
2016-05-21,11.9216458125,0.19663885104166667,0.18706802916666668,0.09102681635416666
2016-05-22,10.012791645833333,0.18754442395833335,0.18224973020833332,0.0905418640625
2016-05-23,6.910864458333333,0.179021315625,0.17840293854166667,0.090184223125
2016-05-24,8.095468676041667,0.17237258125,0.175277853125,0.08862037166666667
2016-05-25,7.526083260416667,0.16465062083333334,0.17187995416666665,0.08816750375
2016-05-26,5.107416560416667,0.16017775208333335,0.16893342708333334,0.08694948135416666
2016-05-27,5.514291614583334,0.16447263125,0.16752905,0.085600133125
2016-05-28,7.739833291666667,0.180894365625,0.16588139479166666,0.084812540625
2016-05-29,9.549677052083334,0.17323158645833334,0.16405889895833334,0.08395290520833333
2016-05-30,9.216718708333334,0.16508876041666667,0.16170879062500002,0.08327943791666667
2016-05-31,8.767093625,0.15932101354166667,0.15920940833333333,0.0824606753125
2016-06-01,10.63887496875,0.15359274583333332,0.15590306770833334,0.08250773927083334
2016-06-02,13.187760385416667,0.1458399375,0.15120697604166666,0.0824629878125
2016-06-03,14.468322864583333,0.136685765625,0.14591174375,0.080871623125
2016-06-04,13.4719061875,0.12897148229166666,0.1422886375,0.07880947895833333
2016-06-05,12.89846871875,0.12128554270833333,0.13810858645833332,0.0764533178125
2016-06-06,11.738531177083333,0.12236628958333333,0.13505592395833332,0.07534950552083333
2016-06-07,12.5168124375,0.15022528333333332,0.13312921041666667,0.07478500989583334
2016-06-08,14.117708239583333,0.142161290625,0.13128559895833333,0.07388718677083334
2016-06-09,15.772020697916666,0.13316557708333332,0.12731416770833334,0.072514564375
2016-06-10,18.020979020833334,0.1231465875,0.12293954791666667,0.069477839375
2016-06-11,15.817427020833334,0.11423019479166667,0.117343021875,0.067184006875
2016-06-12,14.737885302083333,0.10856121145833333,0.11349943958333333,0.06446831354166667
2016-06-13,11.651801947916667,0.10638627604166667,0.11070541770833334,0.06257532427083333
2016-06-14,12.279916552083334,0.10314849854166666,0.10684502083333333,0.061092554479166665
2016-06-15,15.6738333125,0.09796914916666667,0.10086142739583333,0.0587226475
2016-06-16,17.259614520833335,0.09127828791666667,0.09401808635416667,0.05606964052083333
2016-06-17,16.55898953125,0.0855044359375,0.08787644812499999,0.053968210833333335
2016-06-18,17.935031135416665,0.0806309078125,0.08354546645833333,0.05197527739583333
2016-06-19,19.053635416666665,0.07556953104166667,0.0798842440625,0.050210329895833336
2016-06-20,17.043,0.07131980979166666,0.07637590604166666,0.0476114153125
2016-06-21,20.947666666666667,0.06706845197916667,0.07342399833333334,0.0452507415625
2016-06-22,15.9067395625,0.06327479072916667,0.07047852291666666,0.04351029364583334
2016-06-23,16.20940609375,0.061504435833333336,0.06873146239583333,0.041464651666666665
2016-06-24,15.126687322916666,0.06189441645833333,0.06738587875,0.03935859135416667
2016-06-25,16.58394790625,0.06443963072916667,0.0672633778125,0.0374029584375
2016-06-26,16.35353121875,0.06807022583333333,0.0661104640625,0.0356295690625
2016-06-27,17.41131240625,0.06981485947916667,0.064530925625,0.0338342275
2016-06-28,17.44044784375,0.0698033784375,0.06430225458333333,0.03374596770833333
2016-06-29,17.83724996875,0.06840807760416667,0.06405157604166667,0.032966423541666665
2016-06-30,13.211239541666666,0.06546589927083334,0.06251695645833333,0.032080558333333335
2016-07-01,14.34175,0.06417105229166667,0.06285047364583334,0.031138274270833332
2016-07-02,13.64922909375,0.06558343947916667,0.06307872135416667,0.0299758540625
2016-07-03,16.49978120833333,0.06938111020833333,0.06387743270833333,0.029015893958333334
2016-07-04,18.227354166666668,0.07193792395833333,0.06451230020833333,0.028469413854166667
2016-07-05,15.053760385416666,0.070407918125,0.06324596645833333,0.02776169729166667
2016-07-06,16.75876034375,0.07256683364583333,0.06317792395833333,0.0267279521875
2016-07-07,16.365281177083332,0.0733685521875,0.06346906989583333,0.0260294609375
2016-07-08,16.396593625,0.0726461015625,0.06200902552083333,0.025271564166666666
2016-07-09,18.51896859375,0.07170738447916666,0.06172217802083333,0.024262022395833333
2016-07-10,21.476114583333334,0.06898273052083333,0.0601175509375,0.024106088854166666
2016-07-11,16.728020791666665,0.06343796510416666,0.05820466052083333,0.023939301666666666
2016-07-12,15.636593739583333,0.058566155520833336,0.05696543447916667,0.022735111458333332
2016-07-13,17.169458260416665,0.05509300177083333,0.055938811666666664,0.021667751145833334
2016-07-14,15.478218614583334,0.0521948165625,0.05494516104166667,0.020722561145833332
2016-07-15,14.844885208333334,0.05089420208333333,0.05409184291666667,0.0196527234375
2016-07-16,18.01729159375,0.049990086354166664,0.0538753453125,0.018680750625
2016-07-17,17.74926040625,0.049503185104166667,0.052983903229166664,0.0177290584375
2016-07-18,16.967427083333334,0.0492473740625,0.0517313153125,0.0168922996875
2016-07-19,20.271416666666667,0.049839198125,0.051640085937500003,0.016150680208333334
2016-07-20,18.342125,0.05035256510416666,0.05097403489583333,0.015585540104166667
2016-07-21,17.301604166666667,0.049626698854166665,0.0498948853125,0.015315749270833333
2016-07-22,20.196395833333334,0.05372862177083333,0.051152215729166665,0.014502622916666666
2016-07-23,19.703989583333332,0.05753042677083333,0.05240699104166667,0.014555753854166667
2016-07-24,17.564145833333335,0.0569488115625,0.0520675825,0.01435003
2016-07-25,18.52857278125,0.05520041416666667,0.05102807875,0.013093145729166667
2016-07-26,17.951604166666666,0.05303000677083333,0.0511735628125,0.012902338958333334
2016-07-27,19.331333333333333,0.050661699375,0.05064944864583333,0.012432777395833334
2016-07-28,16.940531239583333,0.049304661458333336,0.05033723510416667,0.012623172635416667
2016-07-29,17.023072864583334,0.048801716041666665,0.0498490634375,0.01187842915625
2016-07-30,18.687302,0.047890894375,0.0496602184375,0.011779525770833334
2016-07-31,17.06465625,0.0472980709375,0.04884544041666666,0.011080211166666666
2016-08-01,19.092104166666665,0.04665441135416667,0.04869542,0.010901381072916667
2016-08-02,15.811458322916666,0.0458697140625,0.047340990625,0.010720683416666666
2016-08-03,17.583781166666668,0.04620164125,0.046695523645833334,0.010498831791666666
2016-08-04,12.407645822916667,0.046241984166666666,0.046604983333333336,0.010085909072916666
2016-08-05,10.8565310625,0.048627255625,0.04574518541666667,0.009278320114583334
2016-08-06,14.029874927083334,0.05203118270833333,0.0464296659375,0.009058761322916666
2016-08-07,16.441156145833332,0.05680701625,0.047704373333333334,0.008510012552083333
2016-08-08,17.8133125,0.0613333575,0.04827680239583333,0.008367515791666667
2016-08-09,17.38671875,0.06347125677083333,0.048996969791666664,0.008693163447916668
2016-08-10,16.103854135416668,0.0633778115625,0.048971134166666666,0.008577810270833333
2016-08-11,16.84988534375,0.06320746854166667,0.04876848520833333,0.008261402010416667
2016-08-12,13.038926989583333,0.0624058765625,0.04874407364583333,0.00821880371875
2016-08-13,13.895656229166667,0.06123038135416667,0.048163216875,0.007833276927083334
2016-08-14,15.736552072916666,0.06034864833333333,0.048550059166666666,0.0075739081875
2016-08-15,15.593624875,0.05704372333333333,0.048179956875,0.007426312947916667
2016-08-16,14.968333239583334,0.05470035927083333,0.0477099134375,0.00718330753125
2016-08-17,15.41770821875,0.0534507603125,0.047197895104166665,0.007109490041666667
2016-08-18,12.96653109375,0.04974532625,0.04685938572916667,0.00655698971875
2016-08-19,10.43917696875,0.050724096145833335,0.0463673221875,0.006110826364583333
2016-08-20,10.87018746875,0.05328447,0.04589076729166667,0.00624151521875
2016-08-21,14.8548125,0.0561499128125,0.046948922604166665,0.006264540885416667
2016-08-22,15.006927083333334,0.05599202708333333,0.04733679635416667,0.0056019441770833334
2016-08-23,15.288354166666666,0.05740548635416667,0.047702221354166664,0.005280846041666666
2016-08-24,10.470437479166666,0.05753205,0.047177153229166664,0.0054166409166666665
2016-08-25,7.691958270833333,0.10129145979166666,0.048512370416666666,0.00568152484375
2016-08-26,10.922781208333333,0.1401151125,0.051606447708333336,0.00602858434375
2016-08-27,13.633635322916666,0.131513315625,0.052646733333333334,0.0059336488020833335
2016-08-28,11.92668746875,0.12494884479166667,0.05378654791666667,0.0057349653125
2016-08-29,12.30817690625,0.12023613333333333,0.0546428709375,0.005820922989583334
2016-08-30,12.873614489583334,0.116412259375,0.05585406177083333,0.0056684633020833335
2016-08-31,13.032656229166667,0.11417485520833333,0.057220952916666665,0.006002919666666667
2016-09-01,14.46935415625,0.11101694375,0.05826367177083333,0.0061335128958333335
2016-09-02,14.862885375,0.10892532291666666,0.05846434041666666,0.006108907947916666
2016-09-03,14.589083229166667,0.10616767395833333,0.05828164,0.006037934520833333
2016-09-04,13.264624927083334,0.10544682083333333,0.05874516958333333,0.0071141908125
2016-09-05,15.02544784375,0.1044687125,0.05824842708333333,0.00690191459375
2016-09-06,14.655531229166666,0.10138429729166666,0.05818174291666667,0.006946220166666667
2016-09-07,14.45536446875,0.0969856784375,0.05818738625,0.00680800146875
2016-09-08,14.982708270833333,0.09163124635416667,0.05727205427083333,0.0067991221875
2016-09-09,11.8056249375,0.08658225583333333,0.056028321458333336,0.00704072553125
2016-09-10,11.665020791666667,0.08178517166666667,0.055125383958333336,0.007011288947916666
2016-09-11,15.379229104166667,0.07840968520833333,0.054439281875,0.007254315020833333
2016-09-12,12.956666635416667,0.07522113552083333,0.05458066635416667,0.007722768802083333
2016-09-13,8.734416572916667,0.0799906440625,0.05444722770833333,0.007952520947916666
2016-09-14,11.094552041666667,0.08764177635416667,0.053712711041666666,0.007731844322916666
2016-09-15,8.722968729166666,0.08928062677083333,0.05362962625,0.007766768166666667
2016-09-16,7.3871145625,0.08773789364583333,0.05368589572916667,0.007786848833333334
2016-09-17,10.63557290625,0.08609996864583333,0.0536879490625,0.007776107989583334
2016-09-18,16.035583291666665,0.08392268041666667,0.05433011583333333,0.00800596740625
2016-09-19,15.599926947916666,0.08108773072916667,0.055364780104166664,0.007860244395833334
2016-09-20,14.824041583333333,0.07707412739583333,0.0547763515625,0.0076831267916666664
2016-09-21,15.2324375,0.07418739239583333,0.053663130833333336,0.0076761554375
2016-09-22,13.49772909375,0.07152663677083333,0.05235868875,0.007741597416666667
2016-09-23,10.575541552083333,0.07015460427083334,0.05192052375,0.00772304265625
2016-09-24,6.167718614583333,0.06895101375,0.05107713791666667,0.007972484197916666
2016-09-25,7.53265621875,0.06860353916666667,0.051562248125,0.008177736614583334
2016-09-26,9.14178121875,0.06785951,0.050983770208333334,0.00800380375
2016-09-27,11.706604125,0.067178324375,0.050384519791666665,0.0078378755
2016-09-28,11.7125833125,0.066409615625,0.05007482864583333,0.007963298708333334
2016-09-29,13.763677020833333,0.06527515791666667,0.0498979253125,0.008088233510416667
2016-09-30,10.844103958333333,0.06513051677083333,0.04963777197916667,0.007809606291666667
2016-10-01,11.26727078125,0.063886005,0.04968108875,0.0081922459375
2016-10-02,11.5271458125,0.06409998416666667,0.04967589895833333,0.008087300677083334
2016-10-03,7.757656197916667,0.06488723583333333,0.0504397340625,0.008125433635416667
2016-10-04,3.7193854166666664,0.0648189190625,0.050040341979166666,0.007636922239583333
2016-10-05,4.59954159375,0.06485264135416667,0.04919675083333333,0.008174710458333333
2016-10-06,0.5555833333333333,0.06343863677083333,0.0490196484375,0.00845583634375
2016-10-07,3.45277075,0.0642353609375,0.048896947083333336,0.008679961583333333
2016-10-08,8.651531239583333,0.0651735540625,0.04897105739583334,0.008857098114583333
2016-10-09,10.1194061875,0.06616251416666667,0.04931157895833333,0.00905292015625
2016-10-10,9.3026249687500009,0.06697060364583333,0.049734974791666664,0.00899889065625
2016-10-11,7.7961145104166665,0.0675957528125,0.04965323875,0.00899837034375
2016-10-12,6.357031196875,0.0775217303125,0.0493075740625,0.009303139895833333
2016-10-13,8.749197875,0.086039618125,0.04948235895833333,0.009404134072916667
2016-10-14,14.642895833333334,0.08708688666666667,0.04984200145833333,0.009365115739583334
2016-10-15,13.816843677083334,0.08636726208333334,0.05000022739583333,0.009247018916666667
2016-10-16,14.7859565,0.0844317025,0.05018402641304348,0.00900575754347826
2016-10-17,8.731281208333334,0.0821203209375,0.050075547708333334,0.00868566690625
2016-10-18,5.803552020833333,0.07874914583333334,0.050096291041666664,0.009128584927083334
2016-10-19,1.57295833125,0.07598664177083334,0.050542439479166666,0.00964293803125
2016-10-20,3.95924990625,0.07458492572916667,0.04998618322916667,0.009392627239583333
2016-10-21,10.62894771875,0.07495745729166667,0.05013626395833334,0.009289383177083334
2016-10-22,10.065802,0.07355579281249999,0.05001523916666667,0.009347182197916666
2016-10-23,8.377041635416667,0.07179000885416667,0.049916993958333336,0.0093856861875
2016-10-24,9.910281239583334,0.07067786614583334,0.050028809270833335,0.009340185427083333
2016-10-25,10.012343625,0.06959802635416666,0.0502682515625,0.009429955260416666
2016-10-26,8.92333328125,0.0682999875,0.0500538978125,0.009437660145833334
2016-10-27,13.23538534375,0.06670404979166666,0.04994131947916667,0.009460700635416666
2016-10-28,13.392166645833333,0.06664442552083333,0.04992396125,0.00952248928125
2016-10-29,10.444781197916667,0.06508463520833334,0.050155508229166666,0.009556846
2016-10-30,11.504676989583333,0.06403862541666666,0.05003596,0.009555785864583333
2016-10-31,12.177291541666667,0.06331974395833333,0.049872051770833335,0.009489459083333334
2016-11-01,8.510062333333334,0.06207268645833333,0.0496365753125,0.009376339708333334
2016-11-02,3.476145809375,0.05994904385416667,0.04914358791666667,0.009345368354166666
2016-11-03,4.405802086458333,0.06036911645833333,0.049161406875,0.009004153927083333
2016-11-04,5.712989575,0.06045200760416666,0.049050626458333337,0.00854715015625
2016-11-05,6.457218729166667,0.0609363596875,0.049220811875,0.008406542708333332
2016-11-06,6.929166625,0.0607498490625,0.04928579625,0.00835767721875
2016-11-07,6.0487811978125,0.060405559895833336,0.0491262425,0.008330664197916667
2016-11-08,3.8996874895833336,0.05962989125,0.04878376072916667,0.008056181979166667
2016-11-09,7.222302071875,0.05972010447916667,0.04863606677083333,0.007722558645833333
2016-11-10,7.079958291666666,0.05896673708333333,0.048493789375,0.0074149414583333335
2016-11-11,2.547520771875,0.057805699375,0.048387065729166664,0.007336512989583334
2016-11-12,6.526499989583334,0.05765388989583333,0.048464625104166666,0.007185855
2016-11-13,5.6420967096774195,0.05661166086021505,0.04936240806451613,0.006966516892473119
2016-11-14,9.37476040625,0.056072730520833336,0.048782782604166665,0.006852092354166667
2016-11-15,11.19679146875,0.05520799052083333,0.04696943927083333,0.0068167763541666666
2016-11-16,11.912312447916667,0.05470471760416667,0.0479393853125,0.00672849153125
2016-11-17,-3.447135385416667,0.053549671979166664,0.04667328520833333,0.00641086609375
2016-11-18,-6.81379140625,0.05254547489583333,0.04729738010416667,0.006587255302083333
2016-11-19,5.096333208333333,0.051625333645833334,0.04728377947916667,0.0067455304375
2016-11-20,5.4742187084375,0.05454076802083333,0.048028528125,0.007369479083333333
2016-11-21,3.8976041239583332,0.08775239197916666,0.0543670090625,0.007481927385416667
2016-11-22,0.71646875,0.13512877916666666,0.05734375208333333,0.007497320145833333
2016-11-23,1.1722291666666667,0.13153410833333334,0.05736542552083333,0.007079246072916667
2016-11-24,-1.518322915625,0.12690746770833333,0.05823121552083333,0.0065435195625
2016-11-25,0.8215728864583334,0.08400604166666667,0.05891814260416667,0.006127302416666667
2016-11-26,0.25359366666666666,0.07993478979166667,0.05929799854166667,0.006202382677083333
2016-11-27,-0.741718746875,0.07619865229166667,0.05991861739583333,0.00601293540625
2016-11-28,-4.487052083333333,0.07351451510416666,0.060130258958333335,0.006490459239583334
2016-11-29,-7.02694790625,0.06860690208333334,0.05905461583333333,0.00674087490625
2016-11-30,-7.565176864583333,0.0657721021875,0.05224345125,0.0067565248125
2016-12-01,-5.668885375,0.06661885020833333,0.0495623534375,0.006893449291666667
2016-12-02,-9.059353989583334,0.066612043125,0.049619171875,0.00622997803125
2016-12-03,-6.6346979062499996,0.06757274770833334,0.04997933364583333,0.005752536510416666
2016-12-04,-2.5291666479166666,0.0671895634375,0.04931249135416667,0.005621379145833333
2016-12-05,-4.154895791666666,0.06826110375,0.050277644375,0.005369373885416666
2016-12-06,-11.851270760416666,0.06472911572916666,0.048858598854166664,0.0055466606666666664
2016-12-07,-14.965927072916667,0.065097015625,0.04796699927083333,0.005765559833333334
2016-12-08,-12.594072885416667,0.0640894428125,0.0464908009375,0.006292136895833333
2016-12-09,0.18267708020833334,0.06610563552083333,0.04640462104166666,0.00711208146875
2016-12-10,2.73071875,0.06899599052083333,0.04887345354166667,0.00775972259375
2016-12-11,-2.3711041666666666,0.07136516354166667,0.05055616729166667,0.007512652666666667
2016-12-12,-1.3673333322916668,0.07022606270833333,0.050524675104166666,0.007230077520833334
2016-12-13,-4.03259375,0.06797927,0.05094627354166667,0.007250326
2016-12-14,-3.9292291666666666,0.06779259677083334,0.05085812895833333,0.007865294979166666
2016-12-15,4.577072916666666,0.070410041875,0.05212637052083333,0.008153762177083333
2016-12-16,0.6335000312500001,0.074375545625,0.05430675604166667,0.008202768885416666
2016-12-17,-17.741802083333333,0.07613532958333333,0.05508320697916667,0.007481949625
2016-12-18,-10.4908123125,0.070847290625,0.05399334135416667,0.007376418166666667
2016-12-19,-2.52087498,0.06957890916666666,0.051541282291666664,0.007592299833333333
2016-12-20,3.1179375,0.07057721041666666,0.05227290177083333,0.00823481634375
2016-12-21,0.017239582291666656,0.07102349052083333,0.052958329895833336,0.008503193916666667
2016-12-22,-3.3168437489583336,0.06990635,0.05166671177083333,0.008377642739583333
2016-12-23,-0.33282291770833333,0.07084915041666667,0.05115054697916667,0.0085175489270833335
2016-12-24,2.2697082822916665,0.07065131864583334,0.050924098125,0.008619381239583333
2016-12-25,-4.460166666666667,0.0681059540625,0.050692227708333336,0.008402067260416667
2016-12-26,-5.6813125,0.064833410625,0.04831950822916667,0.0085929986875
2016-12-27,-0.49499999875,0.06422422739583333,0.0484333559375,0.008129792697916667
2016-12-28,-2.8208229145833332,0.06560948,0.0493473015625,0.007712853604166667
2016-12-29,0.023375000000000003,0.0656930246875,0.0496353646875,0.0076253937916666665
2016-12-30,3.251322915625,0.067336978125,0.0499667240625,0.007322140229166667
2016-12-31,-0.3498541666666667,0.06695725364583334,0.049783198333333334,0.0073250259583333335
2017-01-01,-1.2381874979166667,0.066134418750000007,0.049517826041666664,0.007068184833333334
2017-01-02,-2.4103125,0.06676732416666667,0.04972040083333333,0.0069002953125
2017-01-03,-8.88560403125,0.06561560291666667,0.0495056546875,0.006851676302083333
2017-01-04,-9.888791645833333,0.067078891875,0.04951539875,0.0068486192083333335
2017-01-05,-19.472072916666665,0.06739205875,0.04940721583333333,0.006851120395833334
2017-01-06,-16.08842703125,0.06635269447916667,0.04974114020833333,0.00669799178125
2017-01-07,-6.380124979166666,0.06639076135416666,0.04985678979166667,0.006497831541666666
2017-01-08,1.3108854166666666,0.06719936458333334,0.0497450403125,0.006372261635416667
2017-01-09,2.1453645822916667,0.0708984421875,0.049637481145833336,0.006416921083333333
2017-01-10,-2.4535937479166665,0.07927015614583334,0.0525162615625,0.007311581927083333
2017-01-11,-2.0751979166666668,0.08061265614583334,0.05461649666666667,0.007956350614583333
2017-01-12,-4.390229167708333,0.08009295697916667,0.05826459625,0.008274233270833334
2017-01-13,-1.999447915625,0.07926313010416666,0.0598388853125,0.008592969927083333
2017-01-14,-2.4667916666666665,0.07926611458333334,0.0612434040625,0.008406945260416666
2017-01-15,-3.3490937510416665,0.07806249510416667,0.061889165104166664,0.008393614739583333
2017-01-16,-2.85915625,0.07915274666666666,0.06223367072916667,0.008478442979166667
2017-01-17,-3.83633325,0.07907585479166666,0.062784618125,0.00870316309375
2017-01-18,-1.2051563030208332,0.07855372,0.06292927645833334,0.008558355510416667
2017-01-19,0.66958328125,0.078769815625,0.0627833203125,0.008694903635416666
2017-01-20,-1.541927084375,0.07872518958333333,0.06301192833333333,0.00870604071875
2017-01-21,-4.709218645833333,0.0782613471875,0.06309869875,0.008662161104166666
2017-01-22,-3.9866354166666667,0.07748803729166667,0.062735561875,0.008749635072916666
2017-01-23,-1.8900520833333334,0.07745274135416666,0.06302530260416667,0.008645086854166666
2017-01-24,-7.498635322916667,0.07798110854166666,0.06222275697916667,0.008712718239583334
2017-01-25,-10.362614541666666,0.07667297354166666,0.06122638416666667,0.00858603446875
2017-01-26,-12.733677041666667,0.0747368184375,0.059878109166666665,0.008401921333333333
2017-01-27,-8.122020822916667,0.07352142427083333,0.054434011666666664,0.008391227572916667
2017-01-28,-1.9520729178125,0.07364984125,0.05192167395833333,0.007893009052083334
2017-01-29,0.6561875,0.07383319947916667,0.05190825958333333,0.00791752275
2017-01-30,3.3673020842708334,0.07398591416666667,0.053990446458333334,0.0075765611979166664
2017-01-31,3.5919895822916668,0.07504866760416666,0.055429675104166666,0.007572215104166667
2017-02-01,0.357864625,0.07594598260416667,0.05496088739583333,0.0075853975
2017-02-02,-5.202062488541666,0.07452729229166667,0.054819386145833336,0.007877614052083334
2017-02-03,1.6076562510416668,0.0751613525,0.05486804822916667,0.0076783595104166665
2017-02-04,0.8388437458333333,0.0765461271875,0.05617262885416666,0.007898790802083333
2017-02-05,3.1715104166666666,0.07659047739583333,0.058294158958333335,0.007994863520833333
2017-02-06,2.7215520833333335,0.0779284928125,0.05959185020833333,0.008065983364583333
2017-02-07,1.8262083302083334,0.07867707791666667,0.06059371583333333,0.00842084628125
2017-02-08,2.3478020823958334,0.08158367604166666,0.06179856135416667,0.008555214541666667
2017-02-09,7.38276021875,0.08905581635416666,0.06348694833333333,0.008984759364583334
2017-02-10,9.2307705625,0.20626213125,0.08005566947916666,0.01074784696875
2017-02-11,2.6176458333333334,0.23816452708333333,0.19533013541666666,0.012614746979166666
2017-02-12,-0.7817291677083333,0.2087040125,0.1924011,0.018707175729166668
2017-02-13,0.27557291666666667,0.203028471875,0.18934210729166667,0.028575765833333332
2017-02-14,-3.323406208333333,0.17559256458333333,0.18137666041666667,0.03494976604166666
2017-02-15,1.8911458125,0.15146544375,0.17242356770833334,0.039343224583333336
2017-02-16,5.445802083333334,0.18220929166666666,0.16722660208333334,0.04238636645833333
2017-02-17,4.920166625,0.19053705520833333,0.16680213854166667,0.044558382083333334
2017-02-18,3.6209791052083333,0.19127490729166666,0.16820820416666665,0.0462972128125
2017-02-19,2.6743436447916666,0.18990366354166666,0.16908026875,0.048007917708333334
2017-02-20,2.5992916666666668,0.18439804375,0.168320859375,0.049600531041666666
2017-02-21,5.55946864375,0.18116798645833335,0.16678413958333332,0.050531476875
2017-02-22,3.0140208333333334,0.17989535,0.16516903541666667,0.05056268333333333
2017-02-23,-6.586989572916667,0.18025051458333333,0.16413545,0.05059432427083333
2017-02-24,-13.151187437499999,0.17967380416666667,0.16361776145833334,0.051922504583333334
2017-02-25,-10.871666510416667,0.17411445,0.16234228229166667,0.0527943653125
2017-02-26,-7.889385375,0.16128030520833334,0.15975078020833333,0.053276828125
2017-02-27,-2.5375833333333335,0.140222271875,0.15744159375,0.053578086458333334
2017-02-28,-6.064156135416667,0.122899021875,0.15488921041666667,0.0536817025
2017-03-01,-6.795572801041667,0.0857708634375,0.15304622291666667,0.053918655104166664
2017-03-02,-3.3083333333333336,0.08457406989583334,0.14996833125,0.0537891140625
2017-03-03,1.4636145427083334,0.08699433666666667,0.144184646875,0.05398234979166667
2017-03-04,4.643593645833334,0.1088245353125,0.13972598541666667,0.0541940921875
2017-03-05,5.51071865625,0.17400023333333334,0.13931666770833334,0.05432775572916667
2017-03-06,-5.712301937395833,0.16948199875,0.140915471875,0.05419709364583333
2017-03-07,-4.762239416666667,0.08382588291666666,0.141526765625,0.05388701114583333
2017-03-08,3.4341041145833335,0.10353011520833333,0.13569380416666665,0.053988474791666664
2017-03-09,6.580385353125,0.17472719166666667,0.13260298229166667,0.054029645625
2017-03-10,7.24270828125,0.19666087604166665,0.134452246875,0.05349486979166667
2017-03-11,2.93898958125,0.19602097395833334,0.14878772708333332,0.0537726396875
2017-03-12,3.1012291665625,0.19203270416666668,0.15503150208333333,0.0549110753125
2017-03-13,3.2156249916666666,0.18052235729166666,0.15381314375,0.0548391346875
2017-03-14,8.609458208333333,0.1772513125,0.15248162083333333,0.05451310875
2017-03-15,8.5604374687500009,0.168564865625,0.15007476770833333,0.052746979270833334
