Date,Ta_C,Ts_C,SM_5,SM_20,SM_40,SM_50
2017-07-06,NA,16.791666666666668,0.08678125,0.12202083333333333,0.12755208333333334,0.15304166666666666
2017-07-07,NA,15.398958333333333,0.08697916666666666,0.12044791666666667,0.12586458333333334,0.15060416666666665
2017-07-08,NA,16.196875,0.08981249999999999,0.12009375,0.123375,0.1471875
2017-07-09,NA,15.721875,0.09023958333333333,0.12028124999999999,0.12235416666666667,0.14488541666666666
2017-07-10,NA,17.394791666666666,0.09991666666666667,0.12133333333333333,0.12023958333333333,0.14269791666666665
2017-07-11,NA,18.247916666666665,0.15086458333333333,0.1224375,0.11784375,0.1400104166666667
2017-07-12,NA,16.684375,0.14109375,0.12277083333333333,0.11732291666666667,0.14
2017-07-13,NA,19.145833333333332,0.13655208333333332,0.124625,0.11670833333333334,0.13937500000000003
2017-07-14,NA,19.240625,0.12567708333333333,0.1261875,0.11606250000000001,0.13835416666666667
2017-07-15,NA,20.990625,0.11851041666666667,0.127125,0.11423958333333334,0.13614583333333335
2017-07-16,NA,21.103125,0.1116875,0.12691666666666668,0.11226041666666667,0.13430208333333335
2017-07-17,NA,19.982291666666665,0.10504166666666667,0.12590625,0.11420833333333333,0.13264583333333335
2017-07-18,NA,20.364583333333332,0.10391666666666667,0.12473958333333333,0.10559375,0.13003125000000001
2017-07-19,NA,20.807291666666668,0.10226041666666667,0.12497916666666667,0.1045625,0.12837500000000002
2017-07-20,NA,22.194791666666667,0.10220833333333333,0.12492708333333333,0.10267708333333334,0.12630208333333334
2017-07-21,NA,18.732291666666665,0.09701041666666667,0.12285416666666667,0.10026041666666667,0.12415625
2017-07-22,NA,18.33125,0.09808333333333333,0.12131249999999999,0.09823958333333334,0.123
2017-07-23,NA,18.754166666666666,0.09933333333333333,0.12226041666666666,0.09686458333333334,0.12248958333333333
2017-07-24,NA,19.659375,0.10004166666666667,0.12285416666666667,0.09518750000000001,0.12103124999999999
2017-07-25,NA,17.994791666666668,0.10042708333333333,0.12223958333333333,0.09392708333333333,0.11883333333333333
2017-07-26,NA,17.438541666666666,0.20358333333333334,0.23929166666666668,0.093,0.13261458333333334
2017-07-27,NA,18.582291666666666,0.20090625,0.23029166666666667,0.09798958333333334,0.19432291666666668
2017-07-28,NA,19.40833333333333,0.18155208333333334,0.21086458333333333,0.10551041666666666,0.19103125
2017-07-29,NA,17.540625,0.172125,0.20159375000000002,0.10988541666666667,0.18692708333333333
2017-07-30,NA,16.853125,0.19679166666666667,0.21889583333333335,0.11420833333333333,0.18732291666666667
2017-07-31,NA,17.008333333333333,0.20909375,0.23265625,0.15634375,0.20138541666666668
2017-08-01,NA,17.277083333333334,0.19047916666666667,0.21604166666666666,0.15672916666666667,0.20307291666666666
2017-08-02,NA,16.280208333333334,0.17601041666666667,0.20573958333333334,0.1550625,0.19883333333333333
2017-08-03,NA,14.816666666666666,0.17159375,0.19909375,0.15276041666666668,0.19530208333333335
2017-08-04,NA,16.834375,0.17103125,0.19525,0.1510625,0.19270833333333334
2017-08-05,NA,18.461458333333333,0.16408333333333333,0.19079166666666666,0.14964583333333334,0.1891875
2017-08-06,NA,16.484375,0.17322916666666666,0.18547916666666667,0.14660416666666665,0.18519791666666666
2017-08-07,NA,14.361458333333333,0.19359375,0.18154166666666666,0.14477083333333332,0.18288541666666666
2017-08-08,NA,13.947916666666666,0.2205,0.18115625,0.1429895833333333,0.18020833333333333
2017-08-09,NA,15.176041666666666,0.23223958333333333,0.22861458333333334,0.14107291666666666,0.17813541666666666
2017-08-10,NA,15.08125,0.22929166666666667,0.23959375,0.14,0.17531249999999998
2017-08-11,NA,15.183333333333334,0.21794791666666666,0.23230208333333333,0.13925,0.17364583333333333
2017-08-12,NA,15.357291666666667,0.20384375,0.2199375,0.13853125000000002,0.17155208333333333
2017-08-13,NA,15.588541666666666,0.19019791666666666,0.20941666666666667,0.137,0.1687604166666667
2017-08-14,NA,14.910416666666666,0.18733333333333332,0.20169791666666667,0.1357604166666667,0.16692708333333334
2017-08-15,NA,14.972916666666666,0.17580208333333333,0.194625,0.13411458333333334,0.16359375
2017-08-16,NA,15.351041666666667,0.16585416666666666,0.18842708333333333,0.13296875,0.16158333333333333
2017-08-17,NA,16.558333333333334,0.15608333333333332,0.18278125,0.13079166666666667,0.1595
2017-08-18,NA,18.1875,0.14471875,0.17811458333333333,0.12988541666666667,0.1581875
2017-08-19,NA,18.922916666666666,0.13279166666666667,0.17326041666666667,0.12840625,0.15777083333333333
2017-08-20,NA,16.751041666666666,0.12019791666666667,0.16618750000000002,0.12645833333333334,0.15414583333333334
2017-08-21,NA,16.1625,0.11402083333333334,0.15822916666666667,0.12309375,0.14889583333333334
2017-08-22,NA,17.644791666666666,0.11164583333333333,0.15283333333333332,0.121,0.14586458333333333
2017-08-23,NA,16.56875,0.10671875,0.14634375,0.11854166666666667,0.14253125
2017-08-24,NA,14.658333333333333,0.10361458333333333,0.13961458333333335,0.11503125,0.13901041666666666
2017-08-25,NA,16.770833333333332,0.10582291666666667,0.13627083333333334,0.11198958333333334,0.13678125000000002
2017-08-26,NA,17.219791666666666,0.10454166666666667,0.13389583333333335,0.11057291666666667,0.13595833333333335
2017-08-27,NA,18.23125,0.10392708333333334,0.13147916666666667,0.108,0.13319791666666667
2017-08-28,NA,17.990625,0.10177083333333334,0.12884375,0.10545833333333333,0.1301875
2017-08-29,NA,16.104166666666668,0.09790625,0.12620833333333334,0.10267708333333334,0.12767708333333333
2017-08-30,NA,15.48125,0.09680208333333333,0.12348958333333333,0.09936458333333334,0.12238541666666666
2017-08-31,NA,16.010416666666668,0.09665625,0.12284375,0.09657291666666667,0.12047916666666666
2017-09-01,NA,16.304166666666667,0.0965625,0.12185416666666667,0.09393750000000001,0.11803125
2017-09-02,NA,16.344791666666666,0.09635416666666667,0.12145833333333333,0.09221875,0.11708333333333333
2017-09-03,NA,17.154166666666665,0.09644791666666666,0.12095833333333333,0.09009375,0.11555208333333333
2017-09-04,NA,16.572916666666668,0.09416666666666666,0.12038541666666666,0.08864583333333333,0.11446875000000001
2017-09-05,NA,16.447916666666668,0.09314583333333333,0.1195,0.087,0.11172916666666667
2017-09-06,NA,15.429166666666667,0.09155208333333333,0.11816666666666667,0.08465625,0.11005208333333333
2017-09-07,NA,14.952083333333333,0.08991666666666666,0.11752083333333334,0.08327083333333334,0.10917708333333333
2017-09-08,NA,14.757291666666667,0.08930208333333332,0.11594791666666668,0.08180208333333333,0.10785416666666667
2017-09-09,NA,15.16875,0.08961458333333333,0.11477083333333334,0.08006250000000001,0.107
2017-09-10,NA,14.292708333333334,0.08873958333333333,0.11408333333333334,0.07905208333333333,0.10651041666666666
2017-09-11,NA,15.832291666666666,0.091,0.11470833333333334,0.079,0.10646875
2017-09-12,NA,15.175,0.09028125,0.11469791666666668,0.078625,0.10658333333333334
2017-09-13,NA,15.140625,0.08997916666666667,0.11425,0.07759375,0.10579166666666666
2017-09-14,NA,15.698958333333334,0.09014583333333333,0.11436458333333334,0.077,0.10532291666666667
2017-09-15,NA,14.420833333333333,0.08820833333333333,0.113625,0.07676041666666666,0.1043125
2017-09-16,NA,12.108333333333333,0.08676041666666666,0.11144791666666667,0.076,0.10326041666666666
2017-09-17,NA,10.259375,0.0855,0.11011458333333334,0.0750625,0.10325
2017-09-18,NA,11.555208333333333,0.08696875,0.11,0.074,0.10310416666666666
2017-09-19,NA,12.565625,0.08758333333333333,0.11055208333333333,0.074,0.10291666666666666
2017-09-20,NA,10.473958333333334,0.08819791666666667,0.20177083333333334,0.07215624999999999,0.10159375
2017-09-21,NA,11.019791666666666,0.09041666666666666,0.18897916666666667,0.07323958333333333,0.10275
2017-09-22,NA,9.772916666666667,0.08995833333333333,0.17708333333333331,0.07332291666666667,0.10278124999999999
2017-09-23,NA,8.716666666666667,0.091125,0.18302083333333333,0.072,0.10144791666666667
2017-09-24,NA,8.694791666666667,0.142875,0.21295833333333333,0.072,0.1013125
2017-09-25,NA,7.336458333333334,0.18652083333333333,0.2183125,0.07204166666666666,0.1196875
2017-09-26,NA,7.652083333333334,0.1906875,0.20987499999999998,0.07453125,0.13223958333333333
2017-09-27,NA,8.060416666666667,0.1843125,0.2015625,0.07742708333333333,0.13518750000000002
2017-09-28,NA,8.432291666666666,0.203,0.21820833333333334,0.08042708333333333,0.15492708333333333
2017-09-29,NA,8.392708333333333,0.22396875,0.24757291666666667,0.10528124999999999,0.20879166666666665
