Date,Stage_pt_cm,Stage_cr_cm,Discharge_Ls_pt,Discharge_Ls_cr,Q_mm_pt,Q_mm_cr
2016-11-23,11.928251684531247,NA,8.13825683111391,NA,0.27932522552267985,NA
2016-11-24,11.846607680781263,NA,7.925503447808744,NA,0.2720229999962958,NA
2016-11-25,11.628194591093738,NA,7.4182303716999805,NA,0.2546121257358592,NA
2016-11-26,11.608426606260405,NA,7.35930692210806,NA,0.25258972632190696,NA
2016-11-27,11.5348598515,NA,7.176428076800058,NA,0.2463128692788007,NA
2016-11-28,11.207561725020813,NA,6.45047925077102,NA,0.2213964991326485,NA
2016-11-29,10.912252551177057,NA,5.84165208576326,NA,0.2005000358359932,NA
2016-11-30,10.61624836334376,NA,5.282548736078524,NA,0.18131021761299188,NA
2016-12-01,10.663907720968748,NA,5.3809809251893865,NA,0.18468865528000752,NA
2016-12-02,10.729622062666653,NA,5.512819207236408,NA,0.18921367318365934,NA
2016-12-03,10.738393593281254,NA,5.550867817140222,NA,0.19051959615497366,NA
2016-12-04,10.99739359581248,NA,6.022328518340084,NA,0.2067013005937247,NA
2016-12-05,10.96361767359378,NA,6.010337935942871,NA,0.20628975396872207,NA
2016-12-06,9.571202185885403,NA,3.6868149719655983,NA,0.12654066403600195,NA
2016-12-07,9.138814135885417,NA,3.1358042642104964,NA,0.10762860542159731,NA
2016-12-08,8.726043203614584,NA,2.76336023480815,NA,0.09484539955008309,NA
2016-12-09,10.790270638541656,NA,5.606711065064743,NA,0.19243627538298722,NA
2016-12-10,11.448070254187492,NA,6.985212342539125,NA,0.23974986946147872,NA
2016-12-11,11.150889888833317,NA,6.325361006986297,NA,0.2171021296641704,NA
2016-12-12,11.110048845479152,NA,6.246031123803078,NA,0.21437933067039527,NA
2016-12-13,10.70924475050001,NA,5.458485924985104,NA,0.18734881973491957,NA
2016-12-14,10.669226884937505,NA,5.39070602635144,NA,0.1850224449516404,NA
2016-12-15,11.176647151229153,NA,6.432035766127014,NA,0.2207634728452604,NA
2016-12-16,11.246585771843762,NA,6.553198348169273,NA,0.22492207415954596,NA
2016-12-17,9.540379890031218,NA,3.602367113658449,NA,0.1236422034005045,NA
2016-12-18,10.315817031604157,NA,4.785948089650441,NA,0.16426564769626112,NA
2016-12-19,10.917368850156247,NA,5.876341597949877,NA,0.20169066621494036,NA
2016-12-20,11.380404893239584,NA,6.822568326652528,NA,0.23416752211606812,NA
2016-12-21,11.257576367145834,NA,6.563313507187909,NA,0.22526925158742914,NA
2016-12-22,10.79201513097918,NA,5.6067949481467325,NA,0.19243915445909415,NA
2016-12-23,11.047263229750003,NA,6.118303805113635,NA,0.20999541125881624,NA
2016-12-24,11.057719198906247,NA,6.152574675275581,NA,0.2111716728017361,NA
2016-12-25,10.820480677604175,NA,5.668158005563063,NA,0.1945452872842524,NA
2016-12-26,10.712111957843723,NA,5.456830744544139,NA,0.18729200982346705,NA
2016-12-27,10.896760110781269,NA,5.823601271226719,NA,0.1998804869638059,NA
2016-12-28,10.864048314302076,NA,5.743795413612047,NA,0.19714135134313782,NA
2016-12-29,10.979851266947929,NA,5.986322535037812,NA,0.20546548565020734,NA
2016-12-30,11.192478676427095,NA,6.412318483774287,NA,0.2200867266508157,NA
2016-12-31,11.048987215979167,NA,6.1157393936190605,NA,0.2099073942750911,NA
2017-01-01,10.804482173281249,NA,5.628831503640863,NA,0.19319550387898565,NA
2017-01-02,10.45733110767708,NA,4.9993393784368765,NA,0.17158976772611373,NA
2017-01-03,9.952740698135427,NA,4.1673191135303,NA,0.14303276185159414,NA
2017-01-04,9.484789756333333,NA,3.5575468243818555,NA,0.12210385954260211,NA
2017-01-05,8.453315759333327,NA,2.3617842528874253,NA,0.08106231257675825,NA
2017-01-06,8.122234237416679,NA,2.568862131480669,NA,0.08816974065861431,NA
2017-01-07,10.135169786385408,NA,4.484571888314634,NA,0.1539216665277815,NA
2017-01-08,10.528927801708344,NA,5.1175204523722355,NA,0.1756460362630442,NA
2017-01-09,10.67194468990622,NA,5.3795293151141355,NA,0.18463883241006684,NA
2017-01-10,10.362692026760412,NA,4.830310742763041,NA,0.16578828434224238,NA
2017-01-11,10.265905652885401,NA,4.664446676583886,NA,0.16009541685808115,NA
2017-01-12,9.986655037260414,NA,4.230232048629942,NA,0.1451920903355289,NA
2017-01-13,9.872294842843754,NA,4.05325925222077,NA,0.13911794358712692,NA
2017-01-14,9.720461749791662,NA,3.839167482979446,NA,0.13176978132500064,NA
2017-01-15,9.584630822885439,NA,3.6563687582804456,NA,0.12549567422056587,NA
2017-01-16,9.758673604291678,NA,3.8811393036690855,NA,0.13321035865292535,NA
2017-01-17,9.365456074031236,NA,3.398273672582678,NA,0.11663720864066397,NA
2017-01-18,9.359187765562503,NA,3.370195434802141,NA,0.11567349365069916,NA
2017-01-19,9.590438474031258,NA,3.6432208975825797,NA,0.12504440692453617,NA
2017-01-20,9.423984454437512,NA,3.416713213344625,NA,0.11727009956420595,NA
2017-01-21,9.176607810208335,NA,3.1192933892888495,NA,0.10706191110894872,NA
2017-01-22,9.030181764875017,NA,2.934796230336832,NA,0.10072950951459987,NA
2017-01-23,8.816922324760398,NA,2.6979554479206986,NA,0.09260054451211551,NA
2017-01-24,8.144638734750012,NA,2.054536345158853,NA,0.0705167998338398,NA
2017-01-25,7.787895890197924,NA,1.7552474608068618,NA,0.06024446057828342,NA
2017-01-26,8.789931760406258,NA,3.0127570078749533,NA,0.10340531739577959,NA
2017-01-27,10.900716344260443,NA,5.924246319149259,NA,0.20333487545167284,NA
2017-01-28,11.462207087739564,NA,7.026185766800938,NA,0.2411561793396103,NA
2017-01-29,11.475677469520827,NA,7.042150204975741,NA,0.24170411858336474,NA
2017-01-30,11.47562693636457,NA,7.041367460188394,NA,0.24167725283449618,NA
2017-01-31,11.439142729916677,NA,6.960374769220278,NA,0.2388973821398451,NA
2017-02-01,11.196042362489589,NA,6.481458038573619,NA,0.22245976821704236,NA
2017-02-02,10.531603861895821,NA,5.154040769810237,NA,0.1768995044339588,NA
2017-02-03,10.848205803635421,NA,5.800609634068716,NA,0.1990913567646038,NA
2017-02-04,11.088713600437483,NA,6.195860109900482,NA,0.21265733662869013,NA
2017-02-05,11.111709115989587,NA,6.2462372380610995,NA,0.21438640502462125,NA
2017-02-06,11.145813869906249,NA,6.3156702447782465,NA,0.21676951859088725,NA
2017-02-07,11.135494120562504,NA,6.2956683509359515,NA,0.21608300382189896,NA
2017-02-08,11.209477590770858,NA,6.451579592055363,NA,0.22143426558359486,NA
2017-02-09,11.206378956218776,NA,6.441740865303051,NA,0.22109657599896065,NA
2017-02-10,11.755368968624992,NA,7.749803987556867,NA,0.26599255731335686,NA
2017-02-11,12.030593776135422,NA,8.394428913352279,NA,0.288117688838691,NA
2017-02-12,11.49303817196876,NA,7.097583536132698,NA,0.24360672844788667,NA
2017-02-13,11.198995256489575,NA,6.43769134747359,NA,0.22095758647031274,NA
2017-02-14,10.796503061145835,NA,5.837254540902739,NA,0.20034910115361565,NA
2017-02-15,12.056953774583327,NA,8.50848431794296,NA,0.29203235413747736,NA
2017-02-16,12.211369185156258,NA,8.879426695677475,NA,0.30476401958707106,NA
2017-02-17,12.178126424354174,NA,8.78805319927764,NA,0.30162785381861046,NA
2017-02-18,12.020791076187496,NA,8.373681949101915,NA,0.2874056013992791,NA
2017-02-19,11.776008467312492,NA,7.749798586450376,NA,0.2659923719339421,NA
2017-02-20,11.766259962343783,NA,7.726601734534949,NA,0.2651961982536128,NA
2017-02-21,11.603313236739588,NA,7.337130559285861,NA,0.2518285783666223,NA
2017-02-22,11.504917857875006,NA,7.107475141360419,NA,0.2439462329533787,NA
2017-02-23,10.83429893256247,NA,5.730744234669643,NA,0.19669340240553654,NA
2017-02-24,9.939260063249987,NA,4.198006368642915,NA,0.14408602480862345,NA
2017-02-25,9.808833986968757,NA,3.980422450601367,NA,0.13661800330987886,NA
2017-02-26,10.00613007626043,NA,4.276836205732568,NA,0.14679166097616253,NA
2017-02-27,10.54635881115626,NA,5.157346204626042,NA,0.17701295518201643,NA
2017-02-28,9.79684078455209,NA,3.948508669360608,NA,0.13552264292406807,NA
2017-03-01,9.533168295979186,NA,3.581871904080544,NA,0.12293875680791283,NA
2017-03-02,9.761042803718734,NA,3.9109736402502544,NA,0.13423434732356967,NA
2017-03-03,9.847624409489585,NA,4.012708505505991,NA,0.13772614105419204,NA
2017-03-04,10.049861762625035,NA,4.348940430991307,NA,0.14926645740978386,NA
2017-03-05,10.157353109614585,NA,4.49521669328601,NA,0.15428702272272324,NA
2017-03-06,9.509041277145847,NA,3.567927640335393,NA,0.12246015497754655,NA
2017-03-07,9.41443442027085,NA,3.4509561918944636,NA,0.11844540379759332,NA
2017-03-08,10.077173835031232,NA,4.384366351332235,NA,0.15048236314905064,NA
2017-03-09,10.2442950387604,NA,4.633544796494079,NA,0.15903478743776606,NA
2017-03-10,9.940396693083324,NA,4.155551099295219,NA,0.14262885431975011,NA
2017-03-11,9.814023522406254,NA,3.962521694357029,NA,0.13600360481168206,NA
2017-03-12,NA,NA,NA,NA,NA,NA
2017-03-13,9.292281866687508,NA,3.2582591421598943,NA,0.11183156154713973,NA
2017-03-14,9.564536935812507,NA,3.6121707794363047,NA,0.12397868960525037,NA
2017-03-15,9.728970361520826,NA,3.8395228867315745,NA,0.13178197966615343,NA
2017-03-16,9.835806974572911,NA,3.993129267469444,NA,0.13705413288418541,NA
2017-03-17,9.717858193697921,NA,3.8304970069634234,NA,0.1314721890126881,NA
2017-03-18,9.728725019385404,NA,3.8545079368879986,NA,0.13229630387602712,NA
2017-03-19,9.893929624999995,NA,4.079695577891912,NA,0.14002530406779534,NA
2017-03-20,9.72162767420832,NA,3.827194332513396,NA,0.13135883300725276,NA
2017-03-21,9.541679837166694,NA,3.575242474089047,NA,0.12271121827406095,NA
2017-03-22,9.417746172916672,NA,3.414601657967375,NA,0.11719762572930569,NA
2017-03-23,9.467401224031232,NA,3.475048769580012,NA,0.11927232101525961,NA
2017-03-24,8.83770609927083,NA,2.723798604268554,NA,0.09348754594557782,NA
2017-03-25,8.500930442718724,NA,2.365650415836951,NA,0.08119500890967012,NA
2017-03-26,8.078379513802078,NA,1.974260264021643,NA,0.06776152497178324,NA
2017-03-27,7.663598240749974,NA,1.6456401271366379,NA,0.0564824641419797,NA
2017-03-28,7.7634905728229295,NA,1.7260045798826897,NA,0.059240772137553875,NA
2017-03-29,8.147059199697926,NA,2.0439030399119176,NA,0.07015183833805652,NA
2017-03-30,8.386863926499998,NA,2.2577343137833923,NA,0.07749105975087797,NA
2017-03-31,8.435688476177088,NA,2.302071629785906,NA,0.07901282676419269,NA
2017-04-01,7.946877593947921,NA,1.865035989503224,NA,0.06401267607876636,NA
2017-04-02,8.088946802375004,NA,1.9898537006821044,NA,0.06829673052037255,NA
2017-04-03,8.034039232468764,NA,1.9504053770466547,NA,0.06694276589076827,NA
2017-04-04,7.767878901406231,NA,1.7253568212748,NA,0.059218539450261266,NA
2017-04-05,7.769198622385422,NA,1.8140421467488574,NA,0.062262440503357275,NA
2017-04-06,9.641457188000006,NA,4.723165244608759,NA,0.16211078422682906,NA
2017-04-07,13.249764759833333,NA,12.088406296257158,NA,0.41490418464093215,NA
2017-04-08,13.399776462166669,NA,12.606656430247769,NA,0.43269181884296953,NA
2017-04-09,13.266391632968745,NA,12.123837481204237,NA,0.4161202710745824,NA
2017-04-10,13.176466050510415,NA,11.83503022896955,NA,0.40620768751557984,NA
2017-04-11,13.222660678968724,NA,11.996275082290863,NA,0.41174201212010114,NA
2017-04-12,13.194956059145838,NA,11.90173537053282,NA,0.4084971739617986,NA
2017-04-13,13.271111722708348,NA,12.194508246213058,NA,0.41854586758543205,NA
2017-04-14,13.650486097614605,NA,13.53306863256815,NA,0.46448859089257866,NA
2017-04-15,13.80356933701043,NA,14.10042311093242,NA,0.4839616083838085,NA
2017-04-16,13.544419199739602,NA,13.15970798025411,NA,0.4516739242418286,NA
2017-04-17,12.879774904697939,NA,10.864697107869636,NA,0.37290344024150346,NA
2017-04-18,13.072265217593749,NA,11.470875280038243,NA,0.39370898351221706,NA
2017-04-19,12.893352211708322,NA,10.886880744804003,NA,0.3736648378624184,NA
2017-04-20,12.532256192072891,NA,9.800586811571955,NA,0.3363805269613542,NA
2017-04-21,12.462912251499986,NA,9.584938705675173,NA,0.32897894735245503,NA
2017-04-22,12.639352794552094,NA,10.143409127422297,NA,0.34814704191367196,NA
2017-04-23,12.676189268364592,NA,10.232197980379173,NA,0.3511944962875941,NA
2017-04-24,12.560208351125016,NA,9.871491164589946,NA,0.33881414079393446,NA
2017-04-25,12.577374244593749,NA,9.934605039602781,NA,0.34098036603570503,NA
2017-04-26,12.641783512604164,NA,10.130835344037312,NA,0.34771547837954303,NA
2017-04-27,12.667961152270848,NA,10.216663731902777,NA,0.3506613222247646,NA
2017-04-28,12.195618952427116,NA,8.848116738629574,NA,0.3036893839501033,NA
2017-04-29,11.832922716177094,NA,7.903938268751679,NA,0.2712828293886883,NA
2017-04-30,11.917699043249996,NA,8.219967156632972,NA,0.28212972722086715,NA
2017-05-01,12.325630510354154,NA,9.19502796732835,NA,0.31559624056615,NA
2017-05-02,12.05089126056249,NA,8.44872351658093,NA,0.2899812147271253,NA
2017-05-03,11.693502470447926,NA,7.55080811299852,NA,0.25916252372107895,NA
2017-05-04,12.222746468958327,NA,9.15646056082565,NA,0.31427251120459865,NA
2017-05-05,13.222958751354149,NA,11.978188827623327,NA,0.4111212468544296,NA
2017-05-06,13.694447746458348,NA,13.720216132554405,NA,0.47091195878627923,NA
2017-05-07,14.31025211216665,NA,16.184369721096516,NA,0.5554878416965554,NA
2017-05-08,14.429040915218769,NA,16.687651574438274,NA,0.5727617272599479,NA
2017-05-09,14.459884449645823,NA,16.82223734232378,NA,0.5773810457143664,NA
2017-05-10,14.636621600354166,NA,17.621954045041658,NA,0.6048293129510187,NA
2017-05-11,14.563072422343756,NA,17.282757649909765,NA,0.5931872486204282,NA
2017-05-12,14.508330366833333,NA,17.03942637661717,NA,0.5848355138202532,NA
2017-05-13,14.72679765149998,NA,18.05665376386205,NA,0.619749288999198,NA
2017-05-14,14.90326236258332,NA,18.88068263590025,NA,0.6480320103848494,NA
2017-05-15,14.918417915270844,NA,18.947253404891534,NA,0.6503168848300276,NA
2017-05-16,14.90478494855208,NA,18.888906055824663,NA,0.6483142586196524,NA
2017-05-17,14.755614733125004,NA,18.171924583412636,NA,0.6237056703638231,NA
2017-05-18,14.558687023218756,NA,17.26650539281092,NA,0.5926294307149975,NA
2017-05-19,14.466087577666652,NA,16.850639885356017,NA,0.5783558916675644,NA
2017-05-20,14.581492123979158,NA,17.445107017955177,NA,0.5987594829187333,NA
2017-05-21,14.736823722645822,NA,18.11528869390786,NA,0.6217617857043813,NA
2017-05-22,15.27143448882291,NA,20.866128465458846,NA,0.716177451799803,NA
2017-05-23,14.720334534052089,NA,18.083374837535494,NA,0.6206664227398668,NA
2017-05-24,14.620005712687497,NA,17.658381871810867,NA,0.6060796066120283,NA
2017-05-25,13.90692355646877,NA,14.534645351195149,NA,0.49886519617974057,NA
2017-05-26,13.42505988467708,NA,12.709453252232896,NA,0.43622006157109683,NA
2017-05-27,14.048515995552066,NA,15.093316127903668,NA,0.5180401674217919,NA
2017-05-28,14.245922671895842,NA,15.894027683835066,NA,0.5455225804963055,NA
2017-05-29,13.955669743135418,NA,14.699821535967338,NA,0.504534453862304,NA
2017-05-30,13.838811453125029,NA,14.253820239110416,NA,0.48922657953328563,NA
2017-05-31,13.995581415833334,NA,14.858124881848724,NA,0.5099678186118975,NA
2017-06-01,13.922360337156253,NA,14.565545501869451,NA,0.49992576624221213,NA
2017-06-02,13.664848499458323,NA,13.565962471016505,NA,0.46561758928050934,NA
2017-06-03,13.51228597128127,NA,13.006212258284496,NA,0.4464055691080842,NA
2017-06-04,13.153502758999979,NA,11.75865457985402,NA,0.40358628518626605,NA
2017-06-05,13.171164463291667,NA,11.802950267446544,NA,0.40510662340896253,NA
2017-06-06,13.021754764645815,NA,11.298466377725726,NA,0.3877914809659169,NA
2017-06-07,12.94898628728123,NA,11.078640405517811,NA,0.380246506589099,NA
2017-06-08,12.495637962906248,NA,9.688429251931998,NA,0.33253100042383693,NA
2017-06-09,12.385091190875013,NA,9.367201241531319,NA,0.3215056557693981,NA
2017-06-10,12.366552113812533,NA,9.3207285131825,NA,0.31991059609063993,NA
2017-06-11,12.46847309578125,NA,9.606100945045865,NA,0.329705288067359,NA
2017-06-12,12.349509989958332,NA,9.25914768118453,NA,0.31779698869993384,NA
2017-06-13,12.291424690124982,NA,9.097487274874227,NA,0.31224840128277653,NA
2017-06-14,12.353610499260412,NA,9.275994015958828,NA,0.31837519682947707,NA
2017-06-15,11.981635203739588,NA,8.276122396045459,NA,0.2840571147731012,NA
2017-06-16,11.73322812254167,NA,7.650687634307642,NA,0.26259063743065203,NA
2017-06-17,11.708009880479167,NA,7.586048417665111,NA,0.2603720586685201,NA
2017-06-18,11.597727492062525,NA,7.326455393242826,NA,0.25146218010415133,NA
2017-06-19,11.381345249364589,NA,6.8366185965487345,NA,0.23464976234132234,NA
2017-06-20,11.128124335760413,NA,6.283972071377762,NA,0.215681558402669,NA
2017-06-21,11.030566049614551,NA,6.087463562706366,NA,0.20893689739714377,NA
2017-06-22,10.980381498906246,NA,5.98026881221042,NA,0.20525770681880595,NA
2017-06-23,11.033236250885434,NA,6.085329713410389,NA,0.20886365837947704,NA
2017-06-24,10.925581586593738,NA,5.870663318658344,NA,0.201495773539936,NA
2017-06-25,10.732444595770833,NA,5.503510867110372,NA,0.1888941877878426,NA
2017-06-26,10.534338511250004,NA,5.137474379065597,NA,0.1763309046801206,NA
2017-06-27,10.428023341781254,NA,4.956790057009659,NA,0.17012936913583382,NA
2017-06-28,10.33550445633334,NA,4.798154716040362,NA,0.16468460948869315,NA
2017-06-29,10.24456747838541,NA,4.643343327442803,NA,0.15937109740239871,NA
2017-06-30,10.276698509750023,NA,4.68434316853483,NA,0.16077831397187833,NA
2017-07-01,10.014058655239587,NA,4.270318173724126,NA,0.14656794589828961,NA
2017-07-02,9.952448484666661,NA,4.17583179887359,NA,0.14332493839537527,NA
2017-07-03,9.891268212104167,NA,4.078055985104749,NA,0.1399690291634093,NA
2017-07-04,9.750482838791653,NA,3.8763240362789486,NA,0.13304508669387882,NA
2017-07-05,9.745215672708348,NA,3.8726719605888262,NA,0.13291973836844023,NA
2017-07-06,9.67549163491667,8.805208333333333,3.7752731126595025,2.674598458479541,0.12957676754212094,0.09179887451342006
2017-07-07,9.700605148843755,8.841666666666667,3.8041372499271904,2.714064086823339,0.13056745655810165,0.09315343308367556
2017-07-08,9.711466847979173,8.852083333333333,3.815934239365182,2.7251309823257803,0.1309723585910109,0.09353327647596528
2017-07-09,9.55701115735414,8.753125,3.6066363312446725,2.6208399918551266,0.1237887335715011,0.08995375016735509
2017-07-10,9.632696642854185,8.785416666666666,3.746329880052858,2.6571216179615234,0.12858336377728793,0.09119902585781417
2017-07-11,9.74865851861458,8.854166666666666,3.8845511263685624,2.7299735763889648,0.13332746089788416,0.09369948635442997
2017-07-12,9.592875783364551,8.888541666666667,3.6529136037756818,2.7658201021585445,0.1253770847202236,0.09492982831863434
2017-07-13,9.361039183229147,8.713541666666666,3.35635578336378,2.583705905527881,0.11519848237501712,0.08867921592087114
2017-07-14,9.120170330687499,8.470833333333333,3.0509134625212777,2.3317534522637695,0.1047149418670156,0.08003158077129849
2017-07-15,9.03808910528125,8.30625,2.955301240803086,2.175803794956152,0.10143329249806801,0.07467900047042925
2017-07-16,8.992177169552086,8.238541666666666,2.9009403830266502,2.115272937873291,0.09956749258868731,0.07260143083154663
2017-07-17,9.091430879708351,8.147916666666667,3.009031663246933,2.0323506400311526,0.10327745429807136,0.06975533122738316
2017-07-18,8.971096787385417,8.088541666666668,2.8751457770617277,1.9810393544726077,0.09868215752517906,0.06799420022501622
2017-07-19,8.728104809916681,7.910416666666667,2.604674246691866,1.8343189915209963,0.08939890156682845,0.06295839227244035
2017-07-20,8.628441707958329,7.840625,2.518769802168599,1.7774573053154785,0.08645044726785324,0.06100675770836108
2017-07-21,8.946306978604143,7.939583333333333,2.8423409862822133,1.8552685724507814,0.0975562154748275,0.0636774340204773
2017-07-22,8.74631725237498,7.997916666666667,2.628811385629784,1.9053419952458985,0.09022734823756141,0.06539607849252996
2017-07-23,8.53657316226042,7.84375,2.4157675995019185,1.7810084360068361,0.08291515536366971,0.06112864135025251
2017-07-24,8.367393281687477,7.65,2.2503263185405182,1.633362126091797,0.0772367989202323,0.05606105259378353
2017-07-25,8.728514934083327,7.717708333333333,2.6184989991508063,1.6857881896816898,0.08987340147246242,0.057860445552178126
2017-07-26,9.551854578322924,8.678125,3.6302800012309246,2.5533988276677246,0.12460024315987442,0.08763900159317181
2017-07-27,9.069587373645831,8.415625,2.990514994554537,2.284146729593506,0.10264191615203273,0.07839759958561908
2017-07-28,8.753375782229165,7.98125,2.643305384199388,1.8995713793161133,0.09072481833505229,0.0651980165943321
2017-07-29,8.830505490687495,8.063541666666667,2.7067255978835805,1.9596055634428227,0.09290155788231094,0.06725853918144832
2017-07-30,9.492431980760411,8.776041666666666,3.659204470516477,2.712876757713819,0.12559300292083722,0.09311268099411034
2017-07-31,8.99900573692708,8.48125,2.9096358388784993,2.353571843005957,0.09986594227112475,0.08078044223402642
2017-08-01,8.526216794687508,8.110416666666666,2.401334911358507,2.0074730327277344,0.08241978959256943,0.06890146983977923
2017-08-02,8.541823483958341,8.028125,2.4082226858567384,1.9372149448293456,0.08265619515275184,0.06649003743425712
2017-08-03,8.6152078799375,8.196875,2.480180733198236,2.0762403119848147,0.08512597439650722,0.07126173398303261
2017-08-04,8.272814987031275,7.919791666666667,2.1567296452628804,1.8533088283887207,0.07402432818921577,0.06361017072767865
2017-08-05,8.339703309156276,7.740625,2.2183891451810327,1.7042897523790528,0.0761406356586983,0.05849546522287774
2017-08-06,8.266112386364588,7.896875,2.142813571753055,1.8210412738408692,0.07354669391787388,0.06250266796164586
2017-08-07,8.551826119437502,8.222916666666666,2.4173532272177614,2.106149295674707,0.08296957805252236,0.07228828472819875
