Date,Stage_cm,Discharge_Ls,Q_mm
2017-10-01,21.546875,4.4453163680254075,0.025398784152507983
2017-10-02,22.282291666666666,5.130710479022346,0.02931485573063595
2017-10-03,22.513541666666665,5.335666576754204,0.03048589402264037
2017-10-04,22.41875,5.244449296775044,0.029964714467944548
2017-10-05,22.494791666666668,5.319277770227382,0.030392254847150857
2017-10-06,22.495833333333334,5.318356349553687,0.030386990212900485
2017-10-07,22.241666666666667,5.076454760765794,0.029004859959142735
2017-10-08,22.151041666666668,4.990003799743004,0.02851091327076112
2017-10-09,23.26875,6.125710249831993,0.034999891916668927
2017-10-10,23.404166666666665,6.269299003594033,0.03582030141322623
2017-10-11,23.589583333333334,6.477910593575617,0.03701222574593853
2017-10-12,23.882291666666667,6.81918657310928,0.03896214206752119
2017-10-13,24.322916666666668,7.355862136076553,0.0420284945282317
2017-10-14,24.344791666666666,7.3835051018940305,0.042186435530402744
2017-10-15,24.053125,7.026666300101308,0.0401475993816049
2017-10-16,23.777083333333334,6.696090685200517,0.038258820722488374
2017-10-17,23.627083333333335,6.521685470068135,0.03726233812204149
2017-10-18,23.508333333333333,6.386219560765274,0.036488339354449846
2017-10-19,23.54375,6.426393014222729,0.03671787462000845
2017-10-20,23.483333333333334,6.357879396479032,0.03632641483525694
2017-10-21,23.379166666666666,6.241299313205373,0.03566032222757504
2017-10-22,23.430208333333333,6.298079613442141,0.03598474246461406
2017-10-23,23.475,6.34817740279833,0.03627098147057729
2017-10-24,23.42395833333333,6.291250253188121,0.0359457221941471
2017-10-25,23.346875,6.20608829593,0.03545914036479467
2017-10-26,23.239583333333332,6.087954921838574,0.03478417286611732
2017-10-27,23.364583333333332,6.225122052868693,0.03556789174356592
2017-10-28,23.290625,6.143865279821902,0.03510362259629226
2017-10-29,23.226041666666667,6.07343220099237,0.03470119576807924
2017-10-30,23.242708333333333,6.091464953237537,0.03480422780090488
2017-10-31,23.272916666666667,6.12448058654216,0.03499286610570452
2017-11-01,23.191666666666666,6.036378900042694,0.03448948782312217
2017-11-02,23.115625,5.954280217781625,0.034020408338711824
2017-11-03,23.170833333333334,6.013586631409129,0.03435926179117226
2017-11-04,23.105208333333334,5.943103046470969,0.03395654639097804
2017-11-05,23.328125,6.18587437066969,0.035343645969782775
2017-11-06,23.383680555555557,6.246726722122999,0.03569133230114319
2017-11-07,23.7375,6.648224081620185,0.03798532983189725
2017-11-08,23.620833333333334,6.513602886649878,0.037216157428781586
2017-11-09,23.504166666666666,6.381438199519847,0.03646102054242979
2017-11-10,23.459375,6.330763353634105,0.036171484463092145
2017-11-11,23.432291666666668,6.30049697609774,0.035998554321234555
2017-11-12,23.316666666666666,6.172419618994161,0.03526677082629684
2017-11-13,23.285416666666666,6.1381107170153,0.03507074329445714
2017-11-14,23.246875,6.0962959805177706,0.034831830385055704
2017-11-15,23.225,6.072153374927316,0.03469388906041081
2017-11-16,23.159375,6.0017986425670165,0.03429190987301712
2017-11-17,23.334375,6.193478995489448,0.03538709579615445
2017-11-18,23.495833333333334,6.371520936013384,0.03640435721088471
2017-11-19,23.265625,6.1174984803443975,0.034952973105169746
2017-11-20,23.005208333333332,5.837685199662258,0.033354230399212995
2017-11-21,23.116666666666667,5.95629437690441,0.03403191644940027
2017-11-22,23.157291666666666,5.998986556899167,0.03427584272481372
2017-11-23,23.161458333333332,6.004149868439812,0.0343053438501501
2017-11-24,23.047916666666666,5.882321918351557,0.03360926700165155
2017-11-25,23.126041666666666,5.9657626433000415,0.034086014388573026
2017-11-26,23.078125,5.91478265390216,0.03379473483957906
2017-11-27,22.905208333333334,5.732855326142786,0.03275527385488082
2017-11-28,22.880208333333332,5.706317106144807,0.03260364493452574
2017-11-29,22.825,5.6502535424465155,0.0322833198473316
2017-11-30,22.822916666666668,5.647244750030943,0.03226612879436796
2017-12-01,22.738541666666666,5.561543598963447,0.03177646622428824
2017-12-02,22.753125,5.575852555276098,0.03185822195610674
2017-12-03,22.58125,5.403823970109168,0.030875318481756942
2017-12-04,22.589583333333334,5.4112895296622145,0.030917973744052647
2017-12-05,22.035416666666666,4.881839688728097,0.027892906208659522
2017-12-06,21.641666666666666,4.528048202355479,0.025871481218076777
2017-12-07,21.294791666666665,4.241526361908703,0.024234408447996406
2017-12-08,21.115625,4.08676299256861,0.023350151606153224
2017-12-09,21.178125,4.137529095761845,0.023640209093747002
2017-12-10,21.294791666666665,4.232894536112175,0.02418508960045047
2017-12-11,21.228125,4.178004187520226,0.023871467801567767
2017-12-12,21.309375,4.245036945738549,0.02425446653915609
2017-12-13,21.265625,4.208944380730918,0.024048247860383766
2017-12-14,21.40625,4.326458268079485,0.02471967585618561
2017-12-15,21.415625,4.3352490937563,0.024769903166325723
2017-12-16,21.576041666666665,4.47064635185074,0.025543509687993755
2017-12-17,21.78125,4.650121080959692,0.02656895749149687
2017-12-18,21.925,4.780148117563226,0.02731188068599391
2017-12-19,21.935416666666665,4.788481915576376,0.027359496720350675
2017-12-20,21.930208333333333,4.783703239992137,0.02733219325313922
2017-12-21,21.869791666666668,4.737186928946899,0.02706641740143449
2017-12-22,21.766666666666666,4.653681856523545,0.02658930235842521
2017-12-23,22.123958333333334,4.962153145859233,0.028351785620907413
2017-12-24,21.936458333333334,4.7926625256763975,0.027383383077308306
2017-12-25,21.965625,4.816498038869993,0.027519569797138398
2017-12-26,21.763541666666665,4.6344713737331995,0.026479541237851872
2017-12-27,21.582291666666666,4.475854806132003,0.02557326874114226
2017-12-28,21.195833333333333,4.151969716637844,0.023722717104941858
