Date,Stage_cm,Discharge_Ls,Q_mm
2016-02-18,18.07232048333332,4.463760245385312,0.11354557062983306
2016-02-19,17.15696240277779,3.5966976818828815,0.09148992513533563
2016-02-20,17.20529846527779,3.632852780089448,0.09240960966841204
2016-02-21,16.30546651388889,2.8806489283694083,0.07327564841639195
2016-02-22,16.05133600347222,2.6799977705079976,0.06817164440083937
2016-02-23,15.680759524305563,2.4242525727772306,0.06166620216921414
2016-02-24,15.637794135416662,2.3948529076657277,0.06091835695175142
2016-02-25,15.753995982638877,2.490404044990198,0.06334891052439297
2016-02-26,16.310348944444442,2.891241705931879,0.07354509903801283
2016-02-27,16.559597024305575,3.0833969451926344,0.07843299065672837
2016-02-28,16.77149451041666,3.26137060717133,0.08296014263074926
2016-02-29,16.95946808680557,3.4177081443132074,0.08693693212879383
2016-03-01,16.762706135416675,3.25713019399962,0.08285227838472801
2016-03-02,16.606712479166656,3.1223916762140664,0.07942490750306053
2016-03-03,16.54104378819447,3.06986339565478,0.07808873502460491
2016-03-04,16.67335765625001,3.1806747853091473,0.08090746671692586
2016-03-05,17.075914055555558,3.529643856485558,0.08978426344001421
2016-03-06,17.389121975694458,3.8002165384830677,0.09666687538271715
2016-03-07,17.20236900694444,3.6322831072536057,0.09239511878546534
2016-03-08,16.385050131944435,2.9455995525632566,0.07492781055804787
2016-03-09,16.445592270833316,2.9959227659648784,0.07620789229799374
2016-03-10,17.16575077777778,3.6248465265918983,0.0922059529816699
2016-03-11,18.05362077430555,4.468863045168561,0.1136753715782146
2016-03-12,18.74741415625001,5.148587022493848,0.1309656476310041
2016-03-13,NA,NA,NA
2016-03-14,18.539422614583337,4.924952554071927,0.12527701250421436
2016-03-15,17.500441392361115,3.9014143045561096,0.09924106339093443
2016-03-16,17.71014178472223,4.099004058432809,0.10426719385520658
2016-03-17,17.75774548263889,4.143404744962429,0.10539662308330504
2016-03-18,17.076402298611125,3.5201237959577547,0.08954209973819408
2016-03-19,17.064440343750018,3.5199481080344808,0.089537630729017
2016-03-20,17.71575657986113,4.22316179586238,0.10742541929061698
2016-03-21,19.516396968749984,6.060583519188719,0.1541642866566288
2016-03-22,20.139639229166654,6.7517982566589225,0.1717468554952985
2016-03-23,20.135489163194435,6.736754781556994,0.17136419158173594
2016-03-24,20.328833413194445,6.986318399943408,0.17771239173146983
2016-03-25,20.34250421874999,6.995558553655208,0.17794743538709593
2016-03-26,20.059323246527782,6.656861090244785,0.16933191962466862
2016-03-27,20.623732218750018,7.370572680130981,0.18748674544053373
2016-03-28,21.23525664583333,8.159914518599521,0.20756539315992423
2016-03-29,21.459848451388904,8.457339589510022,0.21513105474111346
2016-03-30,21.007979503472225,7.8522855258198945,0.19974017235789876
2016-03-31,21.074380559027762,7.94150116632067,0.20200956861864977
2016-04-01,21.46766034027778,8.473394602117331,0.2155394493384377
2016-04-02,21.62170102430556,8.694655206457355,0.22116770000527455
2016-04-03,22.21833403819445,9.538621152771036,0.2426358321849548
2016-04-04,22.45708489236113,9.894861378814886,0.251697586742509
2016-04-05,22.668250013888883,10.212815385760136,0.2597854470145663
2016-04-06,22.750274847222244,10.332770429669019,0.2628367676863344
2016-04-07,23.281239170138882,11.1591896054175,0.283858559120318
2016-04-08,23.7689939826389,11.943481815430113,0.30380875842111577
2016-04-09,24.348782611111105,12.923390778357192,0.3287349005623451
2016-04-10,24.88389699999999,13.840615584953028,0.35206653316255715
2016-04-11,24.68103201041667,13.485302717294237,0.3430283680074846
2016-04-12,24.601204270833342,13.347006328249755,0.33951049483624185
2016-04-13,24.69250572222223,13.506942572240613,0.34357882536701084
2016-04-14,25.04678096527778,14.132554380289596,0.35949263924425046
2016-04-15,24.65444812152778,13.440114936040729,0.34187891729197406
2016-04-16,23.952354607638917,12.244008617557375,0.31145331936552945
2016-04-17,23.602772579861117,11.672314112404553,0.2969110108083829
2016-04-18,23.13259451736112,10.923353923150835,0.27785955925343936
2016-04-19,23.051302048611117,10.79480744513745,0.2745896965376775
2016-04-20,23.15139187500001,10.953348892948673,0.27862254735640507
2016-04-21,23.70164179861111,11.852447083146917,0.3014930895554065
2016-04-22,24.98523279166669,14.038476296464268,0.3570995560308876
2016-04-23,25.987351663194424,15.86066570156308,0.40345095584262214
2016-04-24,25.956104107638904,15.80022523332693,0.4019135194486978
2016-04-25,25.76764228819444,15.446475902499301,0.39291512629568975
2016-04-26,25.40707479166666,14.781462524213998,0.3759990467208648
2016-04-27,25.15001482291666,14.315329296288844,0.36414192168620274
2016-04-28,24.60025314236112,13.344399048465853,0.3394441729339486
2016-04-29,24.20770572569443,12.671627831716131,0.32233075565573627
2016-04-30,23.897671385416675,12.152766046883114,0.30913236367270247
2016-05-01,23.47924708680557,11.47136593158218,0.2917994513598011
2016-05-02,23.695538760416657,11.851464722096997,0.3014681010390333
2016-05-03,24.44563460416666,13.081311941188925,0.33275197306680887
2016-05-04,24.993777045138877,14.043001162360046,0.35721465595828417
2016-05-05,25.685373333333338,15.295635794706666,0.38907817601797556
2016-05-06,26.127477420138884,16.126169032244803,0.4102046176723639
2016-05-07,26.128942149305544,16.12846834943332,0.41026310586793824
2016-05-08,26.41358785069445,16.680825636130354,0.42431352969488983
2016-05-09,27.138628788194442,18.119311002996366,0.46090457241326216
2016-05-10,27.44866312847221,18.747561810936382,0.47688551506356464
2016-05-11,27.283636975694463,18.409195494854544,0.4682784227625958
2016-05-12,27.00900025694444,17.855226202608513,0.45418699402501783
2016-05-13,26.76146102777778,17.36134112350945,0.4416239395487301
2016-05-14,26.220243600694435,16.304237297474707,0.41473417608838686
2016-05-15,25.71906210416667,15.355147370952919,0.39059198399880246
2016-05-16,25.41391019444445,14.792712048601334,0.3762852031440721
2016-05-17,25.179309406250017,14.366496805718205,0.36544347995467613
2016-05-18,25.371921291666677,14.720054045080783,0.3744369868383029
2016-05-19,25.38217439583333,14.735222799411297,0.3748228375048978
2016-05-20,25.425628027777762,14.813463677334429,0.37681306651407137
2016-05-21,25.196397913194467,14.398873196669609,0.36626704474835253
2016-05-22,25.136832260416686,14.29043145134231,0.36350859017722886
2016-05-23,24.988650493055566,14.025281831002086,0.3567639257488607
2016-05-24,24.99328880208333,14.034246005888141,0.3569919492753741
2016-05-25,24.827530284722226,13.74044310558093,0.34951842557916524
2016-05-26,24.051223826388885,12.417276576412531,0.31586077141907876
2016-05-27,23.47827060069444,11.468144424345924,0.29171750522978507
2016-05-28,23.239763868055558,11.08868329996564,0.28206507599276665
2016-05-29,23.249528729166656,11.104091216179691,0.28245701026848186
2016-05-30,23.297620670138887,11.180674031514148,0.28440506280481137
