Reading,Receive,Value,Unit,Data Quality
2021-09-13 08:02:59,2021-09-13 08:03:20,2.73,ft,A
2021-09-13 07:48:02,2021-09-13 07:48:21,2.70,ft,AS
2021-09-13 07:48:01,2021-09-13 07:48:20,2.70,ft,A
2021-09-13 07:32:59,2021-09-13 07:33:20,2.70,ft,A
2021-09-13 07:17:59,2021-09-13 07:18:21,2.70,ft,AS
2021-09-13 07:17:58,2021-09-13 07:18:20,2.70,ft,A
2021-09-13 07:02:59,2021-09-13 07:03:21,2.67,ft,A
2021-09-13 06:48:01,2021-09-13 06:48:20,2.63,ft,A
2021-09-13 06:32:59,2021-09-13 06:33:20,2.60,ft,A
2021-09-13 06:17:59,2021-09-13 06:18:20,2.60,ft,A
2021-09-13 06:02:59,2021-09-13 06:03:20,2.63,ft,A
2021-09-13 05:47:59,2021-09-13 05:48:20,2.63,ft,A
2021-09-13 05:33:01,2021-09-13 05:33:21,2.60,ft,AS
2021-09-13 05:33:00,2021-09-13 05:33:20,2.60,ft,A
2021-09-13 05:17:59,2021-09-13 05:18:20,2.63,ft,A
2021-09-13 05:02:59,2021-09-13 05:03:21,2.63,ft,AS
2021-09-13 05:02:58,2021-09-13 05:03:20,2.63,ft,A
2021-09-13 04:48:01,2021-09-13 04:48:20,2.63,ft,A
2021-09-13 04:32:59,2021-09-13 04:33:20,2.63,ft,A
2021-09-13 04:17:58,2021-09-13 04:18:20,2.63,ft,A
2021-09-13 04:02:59,2021-09-13 04:03:21,2.63,ft,AS
2021-09-13 04:02:58,2021-09-13 04:03:20,2.63,ft,A
2021-09-13 03:47:59,2021-09-13 03:48:20,2.63,ft,A
2021-09-13 03:33:01,2021-09-13 03:33:21,2.67,ft,AS
2021-09-13 03:33:00,2021-09-13 03:33:20,2.67,ft,A
2021-09-13 03:17:59,2021-09-13 03:18:21,2.67,ft,AS
2021-09-13 03:17:58,2021-09-13 03:18:20,2.67,ft,A
2021-09-13 03:02:59,2021-09-13 03:03:20,2.67,ft,A
2021-09-13 02:47:59,2021-09-13 02:48:21,2.67,ft,AS
2021-09-13 02:47:58,2021-09-13 02:48:20,2.67,ft,A
2021-09-13 02:33:02,2021-09-13 02:33:21,2.67,ft,AS
2021-09-13 02:33:01,2021-09-13 02:33:20,2.67,ft,A
2021-09-13 02:17:59,2021-09-13 02:18:21,2.67,ft,AS
2021-09-13 02:17:58,2021-09-13 02:18:20,2.67,ft,A
2021-09-13 02:02:58,2021-09-13 02:03:20,2.67,ft,A
2021-09-13 01:47:59,2021-09-13 01:48:20,2.67,ft,A
2021-09-13 01:33:01,2021-09-13 01:33:20,2.67,ft,A
2021-09-13 01:17:59,2021-09-13 01:18:21,2.70,ft,AS
2021-09-13 01:17:58,2021-09-13 01:18:21,2.70,ft,A
2021-09-13 01:02:59,2021-09-13 01:03:21,2.70,ft,AS
2021-09-13 01:02:58,2021-09-13 01:03:20,2.70,ft,A
2021-09-13 00:47:59,2021-09-13 00:48:21,2.70,ft,AS
2021-09-13 00:47:58,2021-09-13 00:48:20,2.70,ft,A
2021-09-13 00:33:00,2021-09-13 00:33:20,2.70,ft,A
2021-09-13 00:18:01,2021-09-13 00:18:20,2.70,ft,A
2021-09-13 00:02:59,2021-09-13 00:03:20,2.70,ft,A
2021-09-12 23:48:00,2021-09-12 23:48:20,2.70,ft,A
2021-09-12 23:33:01,2021-09-12 23:33:20,2.70,ft,A
2021-09-12 23:17:59,2021-09-12 23:18:20,2.70,ft,A
2021-09-12 23:02:59,2021-09-12 23:03:20,2.70,ft,A
2021-09-12 22:47:59,2021-09-12 22:48:20,2.70,ft,A
2021-09-12 22:32:59,2021-09-12 22:33:20,2.70,ft,A
2021-09-12 22:18:01,2021-09-12 22:18:20,2.70,ft,A
2021-09-12 22:02:59,2021-09-12 22:03:20,2.70,ft,A
2021-09-12 21:47:59,2021-09-12 21:48:21,2.70,ft,AS
2021-09-12 21:47:58,2021-09-12 21:48:20,2.70,ft,A
2021-09-12 21:32:59,2021-09-12 21:33:20,2.70,ft,A
2021-09-12 21:18:02,2021-09-12 21:18:21,2.70,ft,AS
2021-09-12 21:18:01,2021-09-12 21:18:20,2.70,ft,A
2021-09-12 21:02:59,2021-09-12 21:03:20,2.70,ft,A
2021-09-12 20:47:59,2021-09-12 20:48:20,2.70,ft,A
2021-09-12 20:32:59,2021-09-12 20:33:21,2.70,ft,AS
2021-09-12 20:32:58,2021-09-12 20:33:20,2.70,ft,A
2021-09-12 20:18:01,2021-09-12 20:18:20,2.70,ft,A
2021-09-12 20:02:59,2021-09-12 20:03:21,2.70,ft,A
2021-09-12 19:47:59,2021-09-12 19:48:20,2.70,ft,A
2021-09-12 19:32:59,2021-09-12 19:33:20,2.70,ft,A
2021-09-12 19:17:59,2021-09-12 19:18:20,2.70,ft,A
2021-09-12 19:03:01,2021-09-12 19:03:20,2.70,ft,A
2021-09-12 18:47:59,2021-09-12 18:48:21,2.70,ft,AS
2021-09-12 18:47:58,2021-09-12 18:48:20,2.70,ft,A
2021-09-12 18:33:00,2021-09-12 18:33:20,2.70,ft,A
2021-09-12 18:18:01,2021-09-12 18:18:20,2.70,ft,A
2021-09-12 18:02:59,2021-09-12 18:03:20,2.70,ft,A
2021-09-12 17:47:59,2021-09-12 17:48:20,2.70,ft,A
2021-09-12 17:32:59,2021-09-12 17:33:20,2.70,ft,A
2021-09-12 17:17:59,2021-09-12 17:18:20,2.70,ft,A
2021-09-12 17:03:01,2021-09-12 17:03:20,2.70,ft,A
2021-09-12 16:48:00,2021-09-12 16:48:20,2.70,ft,A
2021-09-12 16:32:59,2021-09-12 16:33:20,2.70,ft,A
2021-09-12 16:17:59,2021-09-12 16:18:21,2.70,ft,A
2021-09-12 16:02:59,2021-09-12 16:03:20,2.70,ft,A
2021-09-12 15:48:02,2021-09-12 15:48:21,2.73,ft,AS
2021-09-12 15:48:01,2021-09-12 15:48:20,2.73,ft,A
2021-09-12 15:32:59,2021-09-12 15:33:20,2.73,ft,A
2021-09-12 15:17:59,2021-09-12 15:18:21,2.73,ft,A
2021-09-12 15:03:01,2021-09-12 15:03:21,2.73,ft,A
2021-09-12 14:47:59,2021-09-12 14:48:21,2.70,ft,AS
2021-09-12 14:47:58,2021-09-12 14:48:20,2.70,ft,A
2021-09-12 14:32:59,2021-09-12 14:33:20,2.73,ft,A
2021-09-12 14:17:59,2021-09-12 14:18:20,2.73,ft,A
2021-09-12 14:02:59,2021-09-12 14:03:21,2.73,ft,A
2021-09-12 13:48:01,2021-09-12 13:48:20,2.73,ft,A
2021-09-12 13:32:59,2021-09-12 13:33:20,2.76,ft,A
2021-09-12 13:18:00,2021-09-12 13:18:20,2.76,ft,A
2021-09-12 13:03:01,2021-09-12 13:03:20,2.76,ft,A
2021-09-12 12:47:59,2021-09-12 12:48:20,2.76,ft,A
2021-09-12 12:32:59,2021-09-12 12:33:20,2.80,ft,A
2021-09-12 12:18:00,2021-09-12 12:18:20,2.80,ft,A
2021-09-12 12:02:59,2021-09-12 12:03:20,2.80,ft,A
2021-09-12 11:48:01,2021-09-12 11:48:20,2.80,ft,A
2021-09-12 11:32:59,2021-09-12 11:33:20,2.80,ft,A
2021-09-12 11:17:59,2021-09-12 11:18:20,2.80,ft,A
2021-09-12 11:02:59,2021-09-12 11:03:20,2.80,ft,A
2021-09-12 10:47:59,2021-09-12 10:48:20,2.80,ft,A
2021-09-12 10:33:02,2021-09-12 10:33:21,2.83,ft,AS
2021-09-12 10:33:01,2021-09-12 10:33:20,2.83,ft,A
2021-09-12 10:17:59,2021-09-12 10:18:20,2.83,ft,A
2021-09-12 10:02:59,2021-09-12 10:03:20,2.83,ft,A
2021-09-12 09:48:01,2021-09-12 09:48:20,2.83,ft,A
2021-09-12 09:32:59,2021-09-12 09:33:20,2.80,ft,A
2021-09-12 09:17:59,2021-09-12 09:18:20,2.80,ft,A
2021-09-12 09:02:59,2021-09-12 09:03:20,2.80,ft,A
2021-09-12 08:47:59,2021-09-12 08:48:20,2.80,ft,A
2021-09-12 08:33:01,2021-09-12 08:33:20,2.80,ft,A
2021-09-12 08:17:59,2021-09-12 08:18:21,2.80,ft,A
2021-09-12 08:03:00,2021-09-12 08:03:20,2.80,ft,A
2021-09-12 07:48:01,2021-09-12 07:48:20,2.80,ft,A
2021-09-12 07:32:59,2021-09-12 07:33:20,2.76,ft,A
2021-09-12 07:17:59,2021-09-12 07:18:20,2.76,ft,A
2021-09-12 07:02:59,2021-09-12 07:03:20,2.76,ft,A
2021-09-12 06:47:59,2021-09-12 06:48:20,2.76,ft,A
2021-09-12 06:33:02,2021-09-12 06:33:21,2.76,ft,AS
2021-09-12 06:33:01,2021-09-12 06:33:20,2.76,ft,A
2021-09-12 06:17:59,2021-09-12 06:18:20,2.76,ft,A
2021-09-12 06:02:59,2021-09-12 06:03:20,2.76,ft,A
2021-09-12 05:47:59,2021-09-12 05:48:21,2.76,ft,A
2021-09-12 05:32:59,2021-09-12 05:33:20,2.76,ft,A
2021-09-12 05:18:02,2021-09-12 05:18:21,2.76,ft,AS
2021-09-12 05:18:01,2021-09-12 05:18:20,2.76,ft,A
2021-09-12 05:02:59,2021-09-12 05:03:20,2.73,ft,A
2021-09-12 04:47:59,2021-09-12 04:48:20,2.73,ft,A
2021-09-12 04:33:01,2021-09-12 04:33:20,2.73,ft,A
2021-09-12 04:17:59,2021-09-12 04:18:21,2.73,ft,A
2021-09-12 04:02:59,2021-09-12 04:03:20,2.73,ft,A
2021-09-12 03:47:59,2021-09-12 03:48:20,2.73,ft,A
2021-09-12 03:32:59,2021-09-12 03:33:21,2.73,ft,AS
2021-09-12 03:32:58,2021-09-12 03:33:20,2.73,ft,A
2021-09-12 03:18:01,2021-09-12 03:18:20,2.73,ft,A
2021-09-12 03:02:59,2021-09-12 03:03:20,2.73,ft,A
2021-09-12 02:47:59,2021-09-12 02:48:20,2.73,ft,A
2021-09-12 02:33:02,2021-09-12 02:33:21,2.73,ft,AS
2021-09-12 02:33:01,2021-09-12 02:33:20,2.73,ft,A
2021-09-12 02:17:59,2021-09-12 02:18:20,2.73,ft,A
2021-09-12 02:02:59,2021-09-12 02:03:20,2.73,ft,A
2021-09-12 01:47:59,2021-09-12 01:48:20,2.73,ft,A
2021-09-12 01:32:59,2021-09-12 01:33:20,2.73,ft,A
2021-09-12 01:18:01,2021-09-12 01:18:20,2.73,ft,A
2021-09-12 01:02:59,2021-09-12 01:03:20,2.73,ft,A
2021-09-12 00:47:59,2021-09-12 00:48:20,2.73,ft,A
2021-09-12 00:33:00,2021-09-12 00:33:21,2.73,ft,AS
2021-09-12 00:32:59,2021-09-12 00:33:20,2.73,ft,A
2021-09-12 00:17:59,2021-09-12 00:18:21,2.73,ft,A
2021-09-12 00:03:02,2021-09-12 00:03:20,2.73,ft,A
2021-09-11 23:47:58,2021-09-11 23:48:21,2.73,ft,A
2021-09-11 23:32:59,2021-09-11 23:33:20,2.73,ft,A
2021-09-11 23:18:02,2021-09-11 23:18:21,2.73,ft,AS
2021-09-11 23:18:01,2021-09-11 23:18:20,2.73,ft,A
2021-09-11 23:02:59,2021-09-11 23:03:21,2.73,ft,A
2021-09-11 22:47:59,2021-09-11 22:48:21,2.73,ft,A
2021-09-11 22:32:59,2021-09-11 22:33:20,2.73,ft,A
2021-09-11 22:18:00,2021-09-11 22:18:20,2.73,ft,A
2021-09-11 22:03:01,2021-09-11 22:03:20,2.73,ft,A
2021-09-11 21:47:59,2021-09-11 21:48:21,2.73,ft,A
2021-09-11 21:32:59,2021-09-11 21:33:20,2.73,ft,A
2021-09-11 21:18:02,2021-09-11 21:18:21,2.73,ft,AS
2021-09-11 21:18:01,2021-09-11 21:18:20,2.73,ft,A
2021-09-11 21:03:00,2021-09-11 21:03:21,2.73,ft,AS
2021-09-11 21:02:59,2021-09-11 21:03:20,2.73,ft,A
2021-09-11 20:47:59,2021-09-11 20:48:20,2.73,ft,A
2021-09-11 20:33:00,2021-09-11 20:33:21,2.70,ft,AS
2021-09-11 20:32:59,2021-09-11 20:33:20,2.70,ft,A
2021-09-11 20:17:59,2021-09-11 20:18:20,2.70,ft,A
2021-09-11 20:03:01,2021-09-11 20:03:20,2.70,ft,A
2021-09-11 19:47:59,2021-09-11 19:48:21,2.70,ft,A
2021-09-11 19:33:00,2021-09-11 19:33:20,2.70,ft,A
2021-09-11 19:18:00,2021-09-11 19:18:20,2.70,ft,A
2021-09-11 19:02:59,2021-09-11 19:03:20,2.70,ft,A
2021-09-11 18:48:02,2021-09-11 18:48:20,2.67,ft,A
2021-09-11 18:33:01,2021-09-11 18:33:20,2.67,ft,A
2021-09-11 18:17:59,2021-09-11 18:18:20,2.67,ft,A
2021-09-11 18:03:01,2021-09-11 18:03:21,2.63,ft,A
2021-09-11 17:47:59,2021-09-11 17:48:21,2.63,ft,A
2021-09-11 17:33:00,2021-09-11 17:33:20,2.63,ft,A
2021-09-11 17:18:00,2021-09-11 17:18:20,2.63,ft,A
2021-09-11 17:03:00,2021-09-11 17:03:20,2.63,ft,A
2021-09-11 16:48:01,2021-09-11 16:48:21,2.63,ft,A
2021-09-11 16:33:00,2021-09-11 16:33:21,2.63,ft,AS
2021-09-11 16:32:59,2021-09-11 16:33:20,2.63,ft,A
2021-09-11 16:17:59,2021-09-11 16:18:20,2.63,ft,A
2021-09-11 16:03:02,2021-09-11 16:03:21,2.63,ft,AS
2021-09-11 16:03:01,2021-09-11 16:03:20,2.63,ft,A
2021-09-11 15:47:59,2021-09-11 15:48:21,2.63,ft,A
2021-09-11 15:33:00,2021-09-11 15:33:20,2.63,ft,A
2021-09-11 15:18:00,2021-09-11 15:18:21,2.63,ft,A
2021-09-11 15:03:00,2021-09-11 15:03:21,2.67,ft,AS
2021-09-11 15:02:59,2021-09-11 15:03:20,2.67,ft,A
2021-09-11 14:48:01,2021-09-11 14:48:21,2.63,ft,A
2021-09-11 14:33:00,2021-09-11 14:33:21,2.67,ft,AS
2021-09-11 14:32:59,2021-09-11 14:33:20,2.67,ft,A
2021-09-11 14:18:00,2021-09-11 14:18:21,2.67,ft,AS
2021-09-11 14:17:59,2021-09-11 14:18:20,2.67,ft,A
2021-09-11 14:03:00,2021-09-11 14:03:20,2.67,ft,A
2021-09-11 13:47:59,2021-09-11 13:48:21,2.67,ft,A
2021-09-11 13:33:01,2021-09-11 13:33:20,2.67,ft,A
2021-09-11 13:18:00,2021-09-11 13:18:21,2.70,ft,AS
2021-09-11 13:17:59,2021-09-11 13:18:20,2.70,ft,A
2021-09-11 13:03:00,2021-09-11 13:03:20,2.70,ft,A
2021-09-11 12:48:01,2021-09-11 12:48:21,2.70,ft,A
2021-09-11 12:33:00,2021-09-11 12:33:21,2.70,ft,AS
2021-09-11 12:32:59,2021-09-11 12:33:20,2.70,ft,A
2021-09-11 12:18:00,2021-09-11 12:18:21,2.70,ft,AS
2021-09-11 12:17:59,2021-09-11 12:18:20,2.70,ft,A
2021-09-11 12:03:00,2021-09-11 12:03:21,2.73,ft,AS
2021-09-11 12:02:59,2021-09-11 12:03:20,2.73,ft,A
2021-09-11 11:47:59,2021-09-11 11:48:21,2.73,ft,A
2021-09-11 11:33:02,2021-09-11 11:33:21,2.73,ft,AS
2021-09-11 11:33:00,2021-09-11 11:33:20,2.73,ft,A
2021-09-11 11:18:00,2021-09-11 11:18:21,2.73,ft,AS
2021-09-11 11:17:59,2021-09-11 11:18:20,2.73,ft,A
2021-09-11 11:03:00,2021-09-11 11:03:21,2.73,ft,AS
2021-09-11 11:02:59,2021-09-11 11:03:20,2.73,ft,A
2021-09-11 10:48:02,2021-09-11 10:48:21,2.73,ft,A
2021-09-11 10:33:00,2021-09-11 10:33:21,2.73,ft,AS
2021-09-11 10:32:59,2021-09-11 10:33:20,2.73,ft,A
2021-09-11 10:18:00,2021-09-11 10:18:21,2.73,ft,AS
2021-09-11 10:17:59,2021-09-11 10:18:20,2.73,ft,A
2021-09-11 10:03:00,2021-09-11 10:03:21,2.73,ft,AS
2021-09-11 10:02:59,2021-09-11 10:03:20,2.73,ft,A
2021-09-11 09:47:59,2021-09-11 09:48:21,2.73,ft,A
2021-09-11 09:33:01,2021-09-11 09:33:20,2.73,ft,A
2021-09-11 09:18:00,2021-09-11 09:18:20,2.73,ft,A
2021-09-11 09:03:00,2021-09-11 09:03:21,2.73,ft,AS
2021-09-11 09:02:59,2021-09-11 09:03:20,2.73,ft,A
2021-09-11 08:47:58,2021-09-11 08:48:21,2.73,ft,A
2021-09-11 08:33:00,2021-09-11 08:33:21,2.76,ft,AS
2021-09-11 08:32:59,2021-09-11 08:33:20,2.76,ft,A
2021-09-11 08:18:02,2021-09-11 08:18:21,2.76,ft,AS
2021-09-11 08:18:01,2021-09-11 08:18:20,2.76,ft,A
2021-09-11 08:03:00,2021-09-11 08:03:20,2.76,ft,A
2021-09-11 07:48:00,2021-09-11 07:48:21,2.76,ft,A
2021-09-11 07:33:02,2021-09-11 07:33:21,2.76,ft,AS
2021-09-11 07:33:00,2021-09-11 07:33:20,2.76,ft,A
2021-09-11 07:17:59,2021-09-11 07:18:20,2.76,ft,A
2021-09-11 07:02:59,2021-09-11 07:03:20,2.76,ft,A
2021-09-11 06:48:00,2021-09-11 06:48:21,2.76,ft,AS
2021-09-11 06:47:59,2021-09-11 06:48:20,2.76,ft,A
2021-09-11 06:33:00,2021-09-11 06:33:21,2.73,ft,AS
2021-09-11 06:32:59,2021-09-11 06:33:20,2.73,ft,A
2021-09-11 06:18:01,2021-09-11 06:18:20,2.73,ft,A
2021-09-11 06:02:59,2021-09-11 06:03:21,2.73,ft,A
2021-09-11 05:48:00,2021-09-11 05:48:21,2.73,ft,AS
2021-09-11 05:47:59,2021-09-11 05:48:20,2.73,ft,A
2021-09-11 05:33:00,2021-09-11 05:33:20,2.73,ft,A
2021-09-11 05:18:01,2021-09-11 05:18:21,2.73,ft,A
2021-09-11 05:03:00,2021-09-11 05:03:21,2.73,ft,AS
2021-09-11 05:02:59,2021-09-11 05:03:20,2.73,ft,A
2021-09-11 04:48:00,2021-09-11 04:48:21,2.73,ft,AS
2021-09-11 04:47:59,2021-09-11 04:48:20,2.73,ft,A
2021-09-11 04:33:00,2021-09-11 04:33:21,2.73,ft,AS
2021-09-11 04:32:59,2021-09-11 04:33:20,2.73,ft,A
2021-09-11 04:18:01,2021-09-11 04:18:20,2.73,ft,A
2021-09-11 04:03:00,2021-09-11 04:03:21,2.73,ft,AS
2021-09-11 04:02:59,2021-09-11 04:03:20,2.73,ft,A
2021-09-11 03:48:00,2021-09-11 03:48:20,2.73,ft,A
2021-09-11 03:33:00,2021-09-11 03:33:20,2.73,ft,A
2021-09-11 03:18:00,2021-09-11 03:18:21,2.70,ft,AS
2021-09-11 03:17:59,2021-09-11 03:18:20,2.70,ft,A
2021-09-11 03:03:02,2021-09-11 03:03:21,2.70,ft,AS
2021-09-11 03:03:01,2021-09-11 03:03:20,2.70,ft,A
2021-09-11 02:48:00,2021-09-11 02:48:21,2.70,ft,A
2021-09-11 02:33:00,2021-09-11 02:33:21,2.70,ft,AS
2021-09-11 02:32:59,2021-09-11 02:33:20,2.70,ft,A
2021-09-11 02:18:01,2021-09-11 02:18:20,2.70,ft,A
2021-09-11 02:03:00,2021-09-11 02:03:21,2.70,ft,A
2021-09-11 01:47:59,2021-09-11 01:48:21,2.70,ft,A
2021-09-11 01:33:00,2021-09-11 01:33:20,2.70,ft,A
2021-09-11 01:18:00,2021-09-11 01:18:20,2.70,ft,A
2021-09-11 01:03:02,2021-09-11 01:03:21,2.70,ft,AS
2021-09-11 01:03:01,2021-09-11 01:03:20,2.70,ft,A
2021-09-11 00:47:59,2021-09-11 00:48:21,2.70,ft,A
2021-09-11 00:33:00,2021-09-11 00:33:20,2.70,ft,A
2021-09-11 00:18:00,2021-09-11 00:18:20,2.70,ft,A
2021-09-11 00:03:02,2021-09-11 00:03:20,2.70,ft,A
2021-09-10 23:47:59,2021-09-10 23:48:20,2.70,ft,A
2021-09-10 23:32:59,2021-09-10 23:33:20,2.70,ft,A
2021-09-10 23:18:00,2021-09-10 23:18:20,2.70,ft,A
2021-09-10 23:03:02,2021-09-10 23:03:21,2.70,ft,AS
2021-09-10 23:03:01,2021-09-10 23:03:20,2.70,ft,A
2021-09-10 22:47:59,2021-09-10 22:48:20,2.70,ft,A
2021-09-10 22:33:00,2021-09-10 22:33:20,2.70,ft,A
2021-09-10 22:18:00,2021-09-10 22:18:20,2.70,ft,A
2021-09-10 22:03:00,2021-09-10 22:03:20,2.70,ft,A
2021-09-10 21:48:02,2021-09-10 21:48:20,2.70,ft,A
2021-09-10 21:32:59,2021-09-10 21:33:20,2.70,ft,A
2021-09-10 21:18:00,2021-09-10 21:18:20,2.70,ft,A
2021-09-10 21:03:02,2021-09-10 21:03:21,2.70,ft,AS
2021-09-10 21:03:01,2021-09-10 21:03:20,2.70,ft,A
2021-09-10 20:47:59,2021-09-10 20:48:20,2.67,ft,A
2021-09-10 20:33:00,2021-09-10 20:33:20,2.67,ft,A
2021-09-10 20:18:00,2021-09-10 20:18:20,2.67,ft,A
2021-09-10 20:03:00,2021-09-10 20:03:20,2.67,ft,A
2021-09-10 19:48:01,2021-09-10 19:48:21,2.67,ft,A
2021-09-10 19:32:59,2021-09-10 19:33:20,2.67,ft,A
2021-09-10 19:18:00,2021-09-10 19:18:20,2.67,ft,A
2021-09-10 19:03:00,2021-09-10 19:03:21,2.67,ft,AS
2021-09-10 19:02:59,2021-09-10 19:03:20,2.67,ft,A
2021-09-10 18:48:02,2021-09-10 18:48:21,2.67,ft,A
2021-09-10 18:33:02,2021-09-10 18:33:21,2.67,ft,AS
2021-09-10 18:33:01,2021-09-10 18:33:20,2.67,ft,A
2021-09-10 18:18:00,2021-09-10 18:18:20,2.67,ft,A
2021-09-10 18:03:00,2021-09-10 18:03:20,2.67,ft,A
2021-09-10 17:48:01,2021-09-10 17:48:21,2.67,ft,A
2021-09-10 17:33:01,2021-09-10 17:33:20,2.63,ft,A
2021-09-10 17:18:00,2021-09-10 17:18:20,2.67,ft,A
2021-09-10 17:03:00,2021-09-10 17:03:20,2.67,ft,A
2021-09-10 16:48:00,2021-09-10 16:48:20,2.67,ft,A
2021-09-10 16:33:01,2021-09-10 16:33:20,2.67,ft,A
2021-09-10 16:18:00,2021-09-10 16:18:20,2.67,ft,A
2021-09-10 16:03:00,2021-09-10 16:03:20,2.67,ft,A
2021-09-10 15:48:01,2021-09-10 15:48:21,2.67,ft,A
2021-09-10 15:32:59,2021-09-10 15:33:20,2.67,ft,A
2021-09-10 15:17:59,2021-09-10 15:18:20,2.67,ft,A
2021-09-10 15:03:00,2021-09-10 15:03:20,2.67,ft,A
2021-09-10 14:47:59,2021-09-10 14:48:21,2.67,ft,A
2021-09-10 14:33:01,2021-09-10 14:33:20,2.70,ft,A
2021-09-10 14:03:00,2021-09-10 14:03:20,2.70,ft,A
2021-09-10 13:48:00,2021-09-10 13:48:21,2.70,ft,A
2021-09-10 13:33:02,2021-09-10 13:33:20,2.70,ft,A
2021-09-10 13:18:00,2021-09-10 13:18:20,2.70,ft,A
2021-09-10 13:03:00,2021-09-10 13:03:20,2.70,ft,A
2021-09-10 12:47:59,2021-09-10 12:48:21,2.70,ft,A
2021-09-10 12:33:01,2021-09-10 12:33:20,2.70,ft,A
2021-09-10 12:18:00,2021-09-10 12:18:20,2.70,ft,A
2021-09-10 12:03:00,2021-09-10 12:03:20,2.73,ft,A
2021-09-10 11:33:00,2021-09-10 11:33:20,2.73,ft,A
2021-09-10 11:18:01,2021-09-10 11:18:20,2.73,ft,A
2021-09-10 10:47:59,2021-09-10 10:48:21,2.73,ft,A
2021-09-10 10:33:02,2021-09-10 10:33:20,2.73,ft,A
2021-09-10 10:18:00,2021-09-10 10:18:21,2.76,ft,A
2021-09-10 10:03:00,2021-09-10 10:03:20,2.76,ft,A
2021-09-10 09:47:59,2021-09-10 09:48:20,2.76,ft,A
2021-09-10 09:33:00,2021-09-10 09:33:20,2.76,ft,A
2021-09-10 09:18:01,2021-09-10 09:18:20,2.76,ft,A
2021-09-10 09:03:00,2021-09-10 09:03:20,2.76,ft,A
2021-09-10 08:47:59,2021-09-10 08:48:20,2.76,ft,A
2021-09-10 08:33:00,2021-09-10 08:33:20,2.76,ft,A
2021-09-10 08:18:00,2021-09-10 08:18:21,2.76,ft,A
2021-09-10 08:03:02,2021-09-10 08:03:20,2.76,ft,A
2021-09-10 07:47:59,2021-09-10 07:48:21,2.76,ft,A
2021-09-10 07:33:00,2021-09-10 07:33:20,2.76,ft,A
2021-09-10 07:18:02,2021-09-10 07:18:21,2.76,ft,A
2021-09-10 07:03:00,2021-09-10 07:03:20,2.76,ft,A
2021-09-10 06:47:59,2021-09-10 06:48:20,2.76,ft,A
2021-09-10 06:33:00,2021-09-10 06:33:20,2.76,ft,A
2021-09-10 06:18:00,2021-09-10 06:18:20,2.73,ft,A
2021-09-10 06:03:01,2021-09-10 06:03:20,2.73,ft,A
2021-09-10 05:48:00,2021-09-10 05:48:20,2.73,ft,A
2021-09-10 05:32:59,2021-09-10 05:33:20,2.73,ft,A
2021-09-10 05:18:01,2021-09-10 05:18:20,2.73,ft,A
2021-09-10 05:03:00,2021-09-10 05:03:20,2.73,ft,A
2021-09-10 04:47:59,2021-09-10 04:48:20,2.73,ft,A
2021-09-10 04:33:00,2021-09-10 04:33:20,2.73,ft,A
2021-09-10 04:18:00,2021-09-10 04:18:20,2.73,ft,A
2021-09-10 04:03:01,2021-09-10 04:03:20,2.73,ft,A
2021-09-10 03:47:59,2021-09-10 03:48:21,2.73,ft,A
2021-09-10 03:32:59,2021-09-10 03:33:20,2.73,ft,A
2021-09-10 03:18:00,2021-09-10 03:18:20,2.73,ft,A
2021-09-10 03:03:00,2021-09-10 03:03:20,2.73,ft,A
2021-09-10 02:48:02,2021-09-10 02:48:20,2.73,ft,A
2021-09-10 02:33:00,2021-09-10 02:33:20,2.73,ft,A
2021-09-10 02:18:00,2021-09-10 02:18:20,2.73,ft,A
2021-09-10 01:47:59,2021-09-10 01:48:21,2.73,ft,A
2021-09-10 01:32:59,2021-09-10 01:33:20,2.73,ft,A
2021-09-10 01:18:00,2021-09-10 01:18:20,2.73,ft,A
2021-09-10 01:03:00,2021-09-10 01:03:20,2.73,ft,A
2021-09-10 00:48:01,2021-09-10 00:48:20,2.73,ft,A
2021-09-10 00:33:00,2021-09-10 00:33:20,2.73,ft,A
2021-09-10 00:18:00,2021-09-10 00:18:20,2.76,ft,A
2021-09-10 00:03:02,2021-09-10 00:03:20,2.76,ft,A
2021-09-09 23:47:59,2021-09-09 23:48:20,2.76,ft,A
2021-09-09 23:18:00,2021-09-09 23:18:20,2.76,ft,A
2021-09-09 23:03:00,2021-09-09 23:03:20,2.76,ft,A
2021-09-09 22:33:00,2021-09-09 22:33:20,2.76,ft,A
2021-09-09 22:18:00,2021-09-09 22:18:20,2.76,ft,A
2021-09-09 22:03:00,2021-09-09 22:03:20,2.76,ft,A
2021-09-09 21:47:59,2021-09-09 21:48:21,2.73,ft,A
2021-09-09 21:18:00,2021-09-09 21:18:20,2.73,ft,A
2021-09-09 21:03:00,2021-09-09 21:03:20,2.73,ft,A
2021-09-09 20:48:02,2021-09-09 20:48:21,2.73,ft,A
2021-09-09 20:33:00,2021-09-09 20:33:20,2.73,ft,A
2021-09-09 20:18:00,2021-09-09 20:18:21,2.70,ft,A
2021-09-09 20:02:59,2021-09-09 20:03:20,2.70,ft,A
2021-09-09 19:47:59,2021-09-09 19:48:21,2.70,ft,A
2021-09-09 19:33:01,2021-09-09 19:33:20,2.70,ft,A
2021-09-09 19:17:59,2021-09-09 19:18:20,2.70,ft,A
2021-09-09 19:02:58,2021-09-09 19:03:20,2.70,ft,A
