"","Site","source","Date","lat","long","precip_mm","stage_cm","discharge_Ls","Turbidity","pH","DO","Conductivity"
"1","Buckhorn_Canyon","FoCo",2021-04-23,40.566667,-105.3127778,1.016,52.324,1466.62146133333,NA,NA,NA,NA
"2","Buckhorn_Canyon","FoCo",2021-04-24,40.566667,-105.3127778,0,54.356,1633.78497066667,NA,NA,NA,NA
"3","Buckhorn_Canyon","FoCo",2021-04-25,40.566667,-105.3127778,0,54.864,1683.221384,NA,NA,NA,NA
"4","Buckhorn_Canyon","FoCo",2021-04-26,40.566667,-105.3127778,0,53.34,1555.5550912,NA,NA,NA,NA
"5","Buckhorn_Canyon","FoCo",2021-04-27,40.566667,-105.3127778,15.24,54.102,1611.93384,NA,NA,NA,NA
"6","Buckhorn_Canyon","FoCo",2021-04-28,40.566667,-105.3127778,18.288,60.706,2200.002984,NA,NA,NA,NA
"7","Buckhorn_Canyon","FoCo",2021-04-29,40.566667,-105.3127778,0,67.6101818181818,2850.31760290909,NA,NA,NA,NA
"8","Buckhorn_Canyon","FoCo",2021-04-30,40.566667,-105.3127778,0,70.6797333333333,3260.13206186667,NA,NA,NA,NA
"9","Buckhorn_Canyon","FoCo",2021-05-01,40.566667,-105.3127778,0,68.072,2884.44363733333,NA,NA,NA,NA
"10","Buckhorn_Canyon","FoCo",2021-05-02,40.566667,-105.3127778,9.144,70.9506666666667,3241.86457955556,NA,NA,NA,NA
"11","Buckhorn_Canyon","FoCo",2021-05-03,40.566667,-105.3127778,20.32,77.4192,4172.2256288,NA,NA,NA,NA
"12","Buckhorn_Canyon","FoCo",2021-05-04,40.566667,-105.3127778,2.032,76.01712,3966.54938368,NA,NA,NA,NA
"13","Buckhorn_Canyon","FoCo",2021-05-05,40.566667,-105.3127778,1.016,76.3814285714286,4019.98776990476,NA,NA,NA,NA
"14","Buckhorn_Canyon","FoCo",2021-05-06,40.566667,-105.3127778,0,75.311,3862.95425866667,NA,NA,NA,NA
"15","Buckhorn_Canyon","FoCo",2021-05-07,40.566667,-105.3127778,0,74.676,3769.815584,NA,NA,NA,NA
"16","Buckhorn_Canyon","FoCo",2021-05-08,40.566667,-105.3127778,0,72.4746666666667,3446.89394311111,NA,NA,NA,NA
"17","Buckhorn_Canyon","FoCo",2021-05-09,40.566667,-105.3127778,1.016,68.8773658536585,3000.55172604878,NA,NA,NA,NA
"18","Buckhorn_Canyon","FoCo",2021-05-10,40.566667,-105.3127778,12.192,66.04,2647.99835733333,NA,NA,NA,NA
"19","Buckhorn_Canyon","FoCo",2021-05-11,40.566667,-105.3127778,14.224,62.484,2333.021152,NA,NA,NA,NA
"20","Buckhorn_Canyon","FoCo",2021-05-12,40.566667,-105.3127778,0,64.5522857142857,2554.458528,NA,NA,NA,NA
"21","Buckhorn_Canyon","FoCo",2021-05-13,40.566667,-105.3127778,0,67.8425806451613,2874.94076283871,NA,NA,NA,NA
"22","Buckhorn_Canyon","FoCo",2021-05-14,40.566667,-105.3127778,1.016,69.6401739130435,3082.64071791304,NA,NA,NA,NA
"23","Buckhorn_Canyon","FoCo",2021-05-15,40.566667,-105.3127778,3.048,68.6888571428571,2974.93266857143,NA,NA,NA,NA
"24","Buckhorn_Canyon","FoCo",2021-05-16,40.566667,-105.3127778,1.016,69.6976,3089.55165866667,NA,NA,NA,NA
"25","Buckhorn_Canyon","FoCo",2021-05-17,40.566667,-105.3127778,7.112,68.58,2953.03035927273,NA,NA,NA,NA
"26","Buckhorn_Canyon","FoCo",2021-05-18,40.566667,-105.3127778,0,66.8382857142857,2768.20991542857,NA,NA,NA,NA
"27","Buckhorn_Canyon","FoCo",2021-05-19,40.566667,-105.3127778,0,63.0766666666667,2386.02076266667,NA,NA,NA,NA
"28","Buckhorn_Canyon","FoCo",2021-05-20,40.566667,-105.3127778,0,63.4365,2418.927244,NA,NA,NA,NA
"29","Buckhorn_Canyon","FoCo",2021-05-21,40.566667,-105.3127778,0,61.5696,2254.3570816,NA,NA,NA,NA
"30","Buckhorn_Canyon","FoCo",2021-05-22,40.566667,-105.3127778,3.048,61.849,2278.39332533333,NA,NA,NA,NA
"31","Buckhorn_Canyon","FoCo",2021-05-23,40.566667,-105.3127778,5.08,64.008,2485.3372192,NA,NA,NA,NA
"32","Buckhorn_Canyon","FoCo",2021-05-24,40.566667,-105.3127778,0,62.484,2333.021152,NA,NA,NA,NA
"33","Buckhorn_Canyon","FoCo",2021-05-25,40.566667,-105.3127778,0,59.436,2070.807584,NA,NA,NA,NA
"34","Buckhorn_Canyon","FoCo",2021-05-26,40.566667,-105.3127778,0,56.9976,1861.0367296,NA,NA,NA,NA
"35","Buckhorn_Canyon","FoCo",2021-05-27,40.566667,-105.3127778,0,55.7784,1756.1513024,NA,NA,NA,NA
"36","Buckhorn_Canyon","FoCo",2021-05-28,40.566667,-105.3127778,0,55.626,1743.040624,NA,NA,NA,NA
"37","Buckhorn_Canyon","FoCo",2021-05-29,40.566667,-105.3127778,0,56.388,1808.594016,NA,NA,NA,NA
"38","Buckhorn_Canyon","FoCo",2021-05-30,40.566667,-105.3127778,21.336,66.4464,2737.52664,NA,NA,NA,NA
"39","Buckhorn_Canyon","FoCo",2021-05-31,40.566667,-105.3127778,0,60.3985263157895,2153.61186863158,NA,NA,NA,NA
"40","Buckhorn_Canyon","FoCo",2021-06-01,40.566667,-105.3127778,2.032,56.9976,1861.0367296,NA,NA,NA,NA
"41","Buckhorn_Canyon","FoCo",2021-06-02,40.566667,-105.3127778,0,55.372,1721.18949333333,NA,NA,NA,NA
"42","Buckhorn_Canyon","FoCo",2021-06-03,40.566667,-105.3127778,0,56.388,1808.594016,NA,NA,NA,NA
"43","Buckhorn_Canyon","FoCo",2021-06-04,40.566667,-105.3127778,0,NA,NA,NA,NA,NA,NA
"44","Buckhorn_Canyon","FoCo",2021-06-05,40.566667,-105.3127778,1.016,52.578,1486.561208,NA,NA,NA,NA
"45","Buckhorn_Canyon","FoCo",2021-06-06,40.566667,-105.3127778,0,52.7304,1503.1123776,NA,NA,NA,NA
"46","Buckhorn_Canyon","FoCo",2021-06-07,40.566667,-105.3127778,0,50.292,1314.749024,NA,NA,NA,NA
"47","Buckhorn_Canyon","FoCo",2021-06-08,40.566667,-105.3127778,0,48.768,1198.933312,NA,NA,NA,NA
"48","Buckhorn_Canyon","FoCo",2021-06-09,40.566667,-105.3127778,0,48.26,1162.87658666667,NA,NA,NA,NA
"49","Buckhorn_Canyon","FoCo",2021-06-10,40.566667,-105.3127778,0,48.768,1198.933312,NA,NA,NA,NA
"50","Buckhorn_Canyon","FoCo",2021-06-11,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"51","Buckhorn_Canyon","FoCo",2021-06-12,40.566667,-105.3127778,0,48.26,1162.87658666667,NA,NA,NA,NA
"52","Buckhorn_Canyon","FoCo",2021-06-13,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"53","Buckhorn_Canyon","FoCo",2021-06-14,40.566667,-105.3127778,0,49.0728,1225.1546688,NA,NA,NA,NA
"54","Buckhorn_Canyon","FoCo",2021-06-15,40.566667,-105.3127778,0,50.9016,1364.1335232,NA,NA,NA,NA
"55","Buckhorn_Canyon","FoCo",2021-06-16,40.566667,-105.3127778,0,51.054,1372.65688,NA,NA,NA,NA
"56","Buckhorn_Canyon","FoCo",2021-06-17,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"57","Buckhorn_Canyon","FoCo",2021-06-18,40.566667,-105.3127778,1.016,51.816,1426.741968,NA,NA,NA,NA
"58","Buckhorn_Canyon","FoCo",2021-06-19,40.566667,-105.3127778,7.112,51.816,1426.741968,NA,NA,NA,NA
"59","Buckhorn_Canyon","FoCo",2021-06-20,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"60","Buckhorn_Canyon","FoCo",2021-06-21,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"61","Buckhorn_Canyon","FoCo",2021-06-22,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"62","Buckhorn_Canyon","FoCo",2021-06-23,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"63","Buckhorn_Canyon","FoCo",2021-06-24,40.566667,-105.3127778,1.016,52.324,1466.62146133333,NA,NA,NA,NA
"64","Buckhorn_Canyon","FoCo",2021-06-25,40.566667,-105.3127778,11.176,51.308,1386.86247466667,NA,NA,NA,NA
"65","Buckhorn_Canyon","FoCo",2021-06-26,40.566667,-105.3127778,3.048,60.5443636363636,2209.32822109091,NA,NA,NA,NA
"66","Buckhorn_Canyon","FoCo",2021-06-27,40.566667,-105.3127778,3.048,50.292,1316.2781312,NA,NA,NA,NA
"67","Buckhorn_Canyon","FoCo",2021-06-28,40.566667,-105.3127778,3.048,50.292,1314.749024,NA,NA,NA,NA
"68","Buckhorn_Canyon","FoCo",2021-06-29,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"69","Buckhorn_Canyon","FoCo",2021-06-30,40.566667,-105.3127778,0,51.308,1386.86247466667,NA,NA,NA,NA
"70","Buckhorn_Canyon","FoCo",2021-07-01,40.566667,-105.3127778,6.096,60.3738461538462,2228.55394215385,NA,NA,NA,NA
"71","Buckhorn_Canyon","FoCo",2021-07-02,40.566667,-105.3127778,2.032,55.9525714285714,1774.41159314286,NA,NA,NA,NA
"72","Buckhorn_Canyon","FoCo",2021-07-03,40.566667,-105.3127778,4.064,69.3928,3391.5597696,NA,NA,NA,NA
"73","Buckhorn_Canyon","FoCo",2021-07-04,40.566667,-105.3127778,2.032,53.34,1564.7297344,NA,NA,NA,NA
"74","Buckhorn_Canyon","FoCo",2021-07-05,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"75","Buckhorn_Canyon","FoCo",2021-07-06,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"76","Buckhorn_Canyon","FoCo",2021-07-07,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"77","Buckhorn_Canyon","FoCo",2021-07-08,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"78","Buckhorn_Canyon","FoCo",2021-07-09,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"79","Buckhorn_Canyon","FoCo",2021-07-10,40.566667,-105.3127778,0,48.768,1198.933312,NA,NA,NA,NA
"80","Buckhorn_Canyon","FoCo",2021-07-11,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"81","Buckhorn_Canyon","FoCo",2021-07-12,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"82","Buckhorn_Canyon","FoCo",2021-07-13,40.566667,-105.3127778,0,47.244,1090.763136,NA,NA,NA,NA
"83","Buckhorn_Canyon","FoCo",2021-07-14,40.566667,-105.3127778,2.032,47.244,1090.763136,NA,NA,NA,NA
"84","Buckhorn_Canyon","FoCo",2021-07-15,40.566667,-105.3127778,3.048,47.244,1090.763136,NA,NA,NA,NA
"85","Buckhorn_Canyon","FoCo",2021-07-16,40.566667,-105.3127778,0,48.4632,1177.2992768,NA,NA,NA,NA
"86","Buckhorn_Canyon","FoCo",2021-07-17,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"87","Buckhorn_Canyon","FoCo",2021-07-18,40.566667,-105.3127778,0,50.292,1307.103488,NA,NA,NA,NA
"88","Buckhorn_Canyon","FoCo",2021-07-19,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"89","Buckhorn_Canyon","FoCo",2021-07-20,40.566667,-105.3127778,0,50.292,1307.103488,NA,NA,NA,NA
"90","Buckhorn_Canyon","FoCo",2021-07-21,40.566667,-105.3127778,0,51.308,1386.86247466667,NA,NA,NA,NA
"91","Buckhorn_Canyon","FoCo",2021-07-22,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"92","Buckhorn_Canyon","FoCo",2021-07-23,40.566667,-105.3127778,0,53.34,1546.380448,NA,NA,NA,NA
"93","Buckhorn_Canyon","FoCo",2021-07-24,40.566667,-105.3127778,2.032,51.308,1386.86247466667,NA,NA,NA,NA
"94","Buckhorn_Canyon","FoCo",2021-07-25,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"95","Buckhorn_Canyon","FoCo",2021-07-26,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"96","Buckhorn_Canyon","FoCo",2021-07-27,40.566667,-105.3127778,0,50.292,1307.103488,NA,NA,NA,NA
"97","Buckhorn_Canyon","FoCo",2021-07-28,40.566667,-105.3127778,0,50.292,1307.103488,NA,NA,NA,NA
"98","Buckhorn_Canyon","FoCo",2021-07-29,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"99","Buckhorn_Canyon","FoCo",2021-07-30,40.566667,-105.3127778,5.08,91.2706666666667,6670.234616,NA,NA,NA,NA
"100","Buckhorn_Canyon","FoCo",2021-07-31,40.566667,-105.3127778,5.08,66.4284705882353,2899.75691858824,NA,NA,NA,NA
"101","Buckhorn_Canyon","FoCo",2021-08-01,40.566667,-105.3127778,0,50.292,1307.103488,NA,NA,NA,NA
"102","Buckhorn_Canyon","FoCo",2021-08-02,40.566667,-105.3127778,0,48.768,1198.933312,NA,NA,NA,NA
"103","Buckhorn_Canyon","FoCo",2021-08-03,40.566667,-105.3127778,20.32,68.9864,3217.2415488,NA,NA,NA,NA
"104","Buckhorn_Canyon","FoCo",2021-08-04,40.566667,-105.3127778,0,55.4736,1739.1045888,NA,NA,NA,NA
"105","Buckhorn_Canyon","FoCo",2021-08-05,40.566667,-105.3127778,0,48.768,1198.933312,NA,NA,NA,NA
"106","Buckhorn_Canyon","FoCo",2021-08-06,40.566667,-105.3127778,6.096,51.816,1426.741968,NA,NA,NA,NA
"107","Buckhorn_Canyon","FoCo",2021-08-07,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"108","Buckhorn_Canyon","FoCo",2021-08-08,40.566667,-105.3127778,0,51.308,1386.86247466667,NA,NA,NA,NA
"109","Buckhorn_Canyon","FoCo",2021-08-09,40.566667,-105.3127778,0,51.054,1366.922728,NA,NA,NA,NA
"110","Buckhorn_Canyon","FoCo",2021-08-10,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"111","Buckhorn_Canyon","FoCo",2021-08-11,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"112","Buckhorn_Canyon","FoCo",2021-08-12,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"113","Buckhorn_Canyon","FoCo",2021-08-13,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"114","Buckhorn_Canyon","FoCo",2021-08-14,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"115","Buckhorn_Canyon","FoCo",2021-08-15,40.566667,-105.3127778,0,50.292,1307.103488,NA,NA,NA,NA
"116","Buckhorn_Canyon","FoCo",2021-08-16,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"117","Buckhorn_Canyon","FoCo",2021-08-17,40.566667,-105.3127778,0,NA,NA,NA,NA,NA,NA
"118","Buckhorn_Canyon","FoCo",2021-08-18,40.566667,-105.3127778,1.016,51.054,1366.922728,NA,NA,NA,NA
"119","Buckhorn_Canyon","FoCo",2021-08-19,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"120","Buckhorn_Canyon","FoCo",2021-08-20,40.566667,-105.3127778,3.048,51.816,1426.741968,NA,NA,NA,NA
"121","Buckhorn_Canyon","FoCo",2021-08-21,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"122","Buckhorn_Canyon","FoCo",2021-08-22,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"123","Buckhorn_Canyon","FoCo",2021-08-23,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"124","Buckhorn_Canyon","FoCo",2021-08-24,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"125","Buckhorn_Canyon","FoCo",2021-08-25,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"126","Buckhorn_Canyon","FoCo",2021-08-26,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"127","Buckhorn_Canyon","FoCo",2021-08-27,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"128","Buckhorn_Canyon","FoCo",2021-08-28,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"129","Buckhorn_Canyon","FoCo",2021-08-29,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"130","Buckhorn_Canyon","FoCo",2021-08-30,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"131","Buckhorn_Canyon","FoCo",2021-08-31,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"132","Buckhorn_Canyon","FoCo",2021-09-01,40.566667,-105.3127778,1.016,51.816,1426.741968,NA,NA,NA,NA
"133","Buckhorn_Canyon","FoCo",2021-09-02,40.566667,-105.3127778,1.016,51.308,1386.86247466667,NA,NA,NA,NA
"134","Buckhorn_Canyon","FoCo",2021-09-03,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"135","Buckhorn_Canyon","FoCo",2021-09-04,40.566667,-105.3127778,1.016,52.324,1466.62146133333,NA,NA,NA,NA
"136","Buckhorn_Canyon","FoCo",2021-09-05,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"137","Buckhorn_Canyon","FoCo",2021-09-06,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"138","Buckhorn_Canyon","FoCo",2021-09-07,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"139","Buckhorn_Canyon","FoCo",2021-09-08,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"140","Buckhorn_Canyon","FoCo",2021-09-09,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"141","Buckhorn_Canyon","FoCo",2021-09-10,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"142","Buckhorn_Canyon","FoCo",2021-09-11,40.566667,-105.3127778,0,51.054,1366.922728,NA,NA,NA,NA
"143","Buckhorn_Canyon","FoCo",2021-09-12,40.566667,-105.3127778,0,52.578,1486.561208,NA,NA,NA,NA
"144","Buckhorn_Canyon","FoCo",2021-09-13,40.566667,-105.3127778,1.016,51.816,1426.741968,NA,NA,NA,NA
"145","Buckhorn_Canyon","FoCo",2021-09-14,40.566667,-105.3127778,1.016,51.816,1426.741968,NA,NA,NA,NA
"146","Buckhorn_Canyon","FoCo",2021-09-15,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"147","Buckhorn_Canyon","FoCo",2021-09-16,40.566667,-105.3127778,0,51.054,1366.922728,NA,NA,NA,NA
"148","Buckhorn_Canyon","FoCo",2021-09-17,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"149","Buckhorn_Canyon","FoCo",2021-09-18,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"150","Buckhorn_Canyon","FoCo",2021-09-19,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"151","Buckhorn_Canyon","FoCo",2021-09-20,40.566667,-105.3127778,4.064,51.308,1386.86247466667,NA,NA,NA,NA
"152","Buckhorn_Canyon","FoCo",2021-09-21,40.566667,-105.3127778,0,52.578,1486.561208,NA,NA,NA,NA
"153","Buckhorn_Canyon","FoCo",2021-09-22,40.566667,-105.3127778,0,52.578,1486.561208,NA,NA,NA,NA
"154","Buckhorn_Canyon","FoCo",2021-09-23,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"155","Buckhorn_Canyon","FoCo",2021-09-24,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"156","Buckhorn_Canyon","FoCo",2021-09-25,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"157","Buckhorn_Canyon","FoCo",2021-09-26,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"158","Buckhorn_Canyon","FoCo",2021-09-27,40.566667,-105.3127778,0,51.308,1386.86247466667,NA,NA,NA,NA
"159","Buckhorn_Canyon","FoCo",2021-09-28,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"160","Buckhorn_Canyon","FoCo",2021-09-30,40.566667,-105.3127778,1.016,53.34,1546.380448,NA,NA,NA,NA
"161","Buckhorn_Canyon","FoCo",2021-10-01,40.566667,-105.3127778,0,53.34,1546.380448,NA,NA,NA,NA
"162","Buckhorn_Canyon","FoCo",2021-10-02,40.566667,-105.3127778,0,52.578,1486.561208,NA,NA,NA,NA
"163","Buckhorn_Canyon","FoCo",2021-10-03,40.566667,-105.3127778,0,52.324,1466.62146133333,NA,NA,NA,NA
"164","Buckhorn_Canyon","FoCo",2021-10-04,40.566667,-105.3127778,0,52.578,1486.561208,NA,NA,NA,NA
"165","Buckhorn_Canyon","FoCo",2021-10-05,40.566667,-105.3127778,0,52.578,1486.561208,NA,NA,NA,NA
"166","Buckhorn_Canyon","FoCo",2021-10-06,40.566667,-105.3127778,0,51.816,1426.741968,NA,NA,NA,NA
"167","Buckhorn_Canyon","FoCo",2021-10-08,40.566667,-105.3127778,1.016,53.34,1546.380448,NA,NA,NA,NA
"168","Buckhorn_Canyon","FoCo",2021-10-09,40.566667,-105.3127778,0,52.578,1486.561208,NA,NA,NA,NA
"169","Buckhorn_Canyon","FoCo",2021-10-10,40.566667,-105.3127778,0,52.578,1486.561208,NA,NA,NA,NA
"170","Buckhorn_Canyon","FoCo",2021-10-11,40.566667,-105.3127778,0,53.34,1546.380448,NA,NA,NA,NA
"171","Buckhorn_Canyon","FoCo",2021-10-12,40.566667,-105.3127778,3.048,54.102,1611.93384,NA,NA,NA,NA
"172","Buckhorn_Canyon","FoCo",2021-10-13,40.566667,-105.3127778,0,NA,NA,NA,NA,NA,NA
"173","Lions_Park","FoCo",2021-01-01,40.621334,-105.139595,0,39.1482146341463,808.541331512195,NA,NA,NA,NA
"174","Lions_Park","FoCo",2021-01-02,40.621334,-105.139595,0,40.37076,833.5545624,NA,NA,NA,NA
"175","Lions_Park","FoCo",2021-01-03,40.621334,-105.139595,0,40.5160975609756,836.381580487805,NA,NA,NA,NA
"176","Lions_Park","FoCo",2021-01-04,40.621334,-105.139595,0,38.9623609756098,804.342157268293,NA,NA,NA,NA
"177","Lions_Park","FoCo",2021-01-05,40.621334,-105.139595,0,37.7661714285714,779.979513904762,NA,NA,NA,NA
"178","Lions_Park","FoCo",2021-01-06,40.621334,-105.139595,0,35.9083428571429,741.070882285714,NA,NA,NA,NA
"179","Lions_Park","FoCo",2021-01-07,40.621334,-105.139595,0,33.78708,697.8533776,NA,NA,NA,NA
"180","Lions_Park","FoCo",2021-01-08,40.621334,-105.139595,0,32.86506,677.9254296,NA,NA,NA,NA
"181","Lions_Park","FoCo",2021-01-09,40.621334,-105.139595,0,32.8530857142857,677.937902476191,NA,NA,NA,NA
"182","Lions_Park","FoCo",2021-01-10,40.621334,-105.139595,0,34.1152975609756,704.294068292683,NA,NA,NA,NA
"183","Lions_Park","FoCo",2021-01-11,40.621334,-105.139595,0,31.9822285714286,659.976960761905,NA,NA,NA,NA
"184","Lions_Park","FoCo",2021-01-12,40.621334,-105.139595,0,24.0083162790698,494.91839627907,NA,NA,NA,NA
"185","Lions_Park","FoCo",2021-01-13,40.621334,-105.139595,0,27.1819076923077,560.650857846154,NA,NA,NA,NA
"186","Lions_Park","FoCo",2021-01-14,40.621334,-105.139595,0,34.9649142857143,721.808716190476,NA,NA,NA,NA
"187","Lions_Park","FoCo",2021-01-15,40.621334,-105.139595,0,36.6800780487805,757.522745756097,NA,NA,NA,NA
"188","Lions_Park","FoCo",2021-01-16,40.621334,-105.139595,0,30.8065714285714,636.494243047619,NA,NA,NA,NA
"189","Lions_Park","FoCo",2021-01-17,40.621334,-105.139595,0,30.46095,628.774544,NA,NA,NA,NA
"190","Lions_Park","FoCo",2021-02-13,40.621334,-105.139595,0,35.3906666666667,730.730755555556,NA,NA,NA,NA
"191","Lions_Park","FoCo",2021-02-14,40.621334,-105.139595,0,34.7311578947368,716.295811368421,NA,NA,NA,NA
"192","Lions_Park","FoCo",2021-02-15,40.621334,-105.139595,0,36.7401230769231,758.345686153846,NA,NA,NA,NA
"193","Lions_Park","FoCo",2021-02-16,40.621334,-105.139595,0,38.89248,802.196066133333,NA,NA,NA,NA
"194","Lions_Park","FoCo",2021-02-17,40.621334,-105.139595,0,37.5064421052632,774.881780210526,NA,NA,NA,NA
"195","Lions_Park","FoCo",2021-02-18,40.621334,-105.139595,0,39.6748,818.685882666667,NA,NA,NA,NA
"196","Lions_Park","FoCo",2021-02-19,40.621334,-105.139595,0,40.9135384615385,844.298065230769,NA,NA,NA,NA
"197","Lions_Park","FoCo",2021-02-20,40.621334,-105.139595,0,40.0158857142857,826.547165714286,NA,NA,NA,NA
"198","Lions_Park","FoCo",2021-02-21,40.621334,-105.139595,0,39.4716,815.476645333333,NA,NA,NA,NA
"199","Lions_Park","FoCo",2021-02-22,40.621334,-105.139595,0,38.7330461538462,800.450589538462,NA,NA,NA,NA
"200","Lions_Park","FoCo",2021-02-23,40.621334,-105.139595,0,39.60495,818.054654,NA,NA,NA,NA
"201","Lions_Park","FoCo",2021-02-24,40.621334,-105.139595,0,40.8432,843.203512,NA,NA,NA,NA
"202","Lions_Park","FoCo",2021-02-25,40.621334,-105.139595,0,40.5921882352941,838.560389647059,NA,NA,NA,NA
"203","Lions_Park","FoCo",2021-02-26,40.621334,-105.139595,0,41.0391428571429,847.218429714286,NA,NA,NA,NA
"204","Lions_Park","FoCo",2021-02-27,40.621334,-105.139595,0,40.4211692307692,834.256492307692,NA,NA,NA,NA
"205","Lions_Park","FoCo",2021-02-28,40.621334,-105.139595,0,41.84904,862.4447776,NA,NA,NA,NA
"206","Lions_Park","FoCo",2021-03-01,40.621334,-105.139595,0,32.0743384615385,661.894308923077,NA,NA,NA,NA
"207","Lions_Park","FoCo",2021-03-02,40.621334,-105.139595,0,24.09952,498.639970133333,NA,NA,NA,NA
"208","Lions_Park","FoCo",2021-03-03,40.621334,-105.139595,0,24.9174,515.1675424,NA,NA,NA,NA
"209","Lions_Park","FoCo",2021-03-04,40.621334,-105.139595,0,25.02408,517.0222928,NA,NA,NA,NA
"210","Lions_Park","FoCo",2021-03-05,40.621334,-105.139595,0,25.2258285714286,521.352740571429,NA,NA,NA,NA
"211","Lions_Park","FoCo",2021-03-06,40.621334,-105.139595,0,25.4106947368421,525.291543578947,NA,NA,NA,NA
"212","Lions_Park","FoCo",2021-03-07,40.621334,-105.139595,0,25.0952,518.716581333333,NA,NA,NA,NA
"213","Lions_Park","FoCo",2021-03-08,40.621334,-105.139595,0,25.7175,531.789504,NA,NA,NA,NA
"214","Lions_Park","FoCo",2021-03-09,40.621334,-105.139595,0,25.2857,522.161792,NA,NA,NA,NA
"215","Lions_Park","FoCo",2021-03-10,40.621334,-105.139595,0,26.6838545454545,550.478592,NA,NA,NA,NA
"216","Lions_Park","FoCo",2021-03-11,40.621334,-105.139595,0,30.1197818181818,621.618116363636,NA,NA,NA,NA
"217","Lions_Park","FoCo",2021-03-12,40.621334,-105.139595,0,33.0708,682.706249333333,NA,NA,NA,NA
"218","Lions_Park","FoCo",2021-03-13,40.621334,-105.139595,0,35.381184,730.21098496,NA,NA,NA,NA
