date_time,tip
8/3/2017 4:49,94.5
8/3/2017 4:49,94.6
8/3/2017 4:50,94.7
8/3/2017 4:50,94.8
8/3/2017 4:50,94.9
8/3/2017 4:51,95
8/3/2017 4:52,95.1
8/3/2017 4:57,95.2
8/3/2017 5:26,95.3
8/3/2017 5:28,95.4
8/3/2017 5:30,95.5
8/3/2017 5:35,95.6
8/3/2017 5:37,95.7
8/3/2017 5:44,95.8
8/3/2017 6:08,95.9
8/3/2017 14:49,96
8/3/2017 14:56,96.1
8/3/2017 15:17,96.2
8/3/2017 15:19,96.3
8/3/2017 15:20,96.4
8/3/2017 15:21,96.5
8/3/2017 15:22,96.6
8/3/2017 15:22,96.7
8/3/2017 15:23,96.8
8/3/2017 15:25,96.9
8/3/2017 15:30,97
8/3/2017 15:31,97.1
8/3/2017 15:32,97.2
8/3/2017 15:33,97.3
8/3/2017 15:35,97.4
8/3/2017 15:36,97.5
8/3/2017 15:38,97.6
8/3/2017 15:39,97.7
8/3/2017 15:41,97.8
8/3/2017 15:42,97.9
8/3/2017 15:42,98
8/3/2017 15:43,98.1
8/3/2017 15:44,98.2
8/3/2017 15:45,98.3
8/3/2017 15:48,98.4
8/3/2017 15:49,98.5
8/3/2017 15:50,98.6
8/3/2017 15:51,98.7
8/3/2017 15:52,98.8
8/3/2017 15:53,98.9
8/3/2017 15:55,99
8/3/2017 15:57,99.1
8/3/2017 16:01,99.2
8/3/2017 16:05,99.3
8/3/2017 16:10,99.4
8/3/2017 16:16,99.5
8/3/2017 16:26,99.6
8/4/2017 17:56,99.7
8/4/2017 18:58,99.8
8/5/2017 17:49,99.9
8/5/2017 17:51,100
8/5/2017 17:52,100.1
8/5/2017 17:53,100.2
8/5/2017 17:53,100.3
8/5/2017 17:54,100.4
8/5/2017 17:56,100.5
8/5/2017 17:57,100.6
8/5/2017 17:59,100.7
8/5/2017 18:02,100.8
8/5/2017 18:10,100.9
8/7/2017 12:23,101
8/7/2017 12:25,101.1
8/7/2017 12:27,101.2
8/7/2017 12:28,101.3
8/7/2017 12:29,101.4
8/7/2017 12:29,101.5
8/7/2017 12:30,101.6
8/7/2017 12:30,101.7
8/7/2017 12:31,101.8
8/7/2017 12:31,101.9
8/7/2017 12:32,102
8/7/2017 12:32,102.1
8/7/2017 12:33,102.2
8/7/2017 12:33,102.3
8/7/2017 12:34,102.4
8/7/2017 12:34,102.5
8/7/2017 12:34,102.6
8/7/2017 12:35,102.7
8/7/2017 12:36,102.8
8/7/2017 12:36,102.9
8/7/2017 12:37,103
8/7/2017 12:38,103.1
8/7/2017 12:39,103.2
8/7/2017 12:40,103.3
8/7/2017 12:40,103.4
8/7/2017 12:41,103.5
8/7/2017 12:42,103.6
8/7/2017 12:43,103.7
8/7/2017 12:44,103.8
8/7/2017 12:45,103.9
8/7/2017 12:46,104
8/7/2017 12:46,104.1
8/7/2017 12:47,104.2
8/7/2017 12:49,104.3
8/7/2017 12:51,104.4
8/7/2017 12:52,104.5
8/7/2017 12:53,104.6
8/7/2017 12:54,104.7
8/7/2017 12:54,104.8
8/7/2017 12:55,104.9
8/7/2017 12:55,105
8/7/2017 12:56,105.1
8/7/2017 12:57,105.2
8/7/2017 12:58,105.3
8/7/2017 12:59,105.4
8/7/2017 13:00,105.5
8/7/2017 13:01,105.6
8/7/2017 13:02,105.7
8/7/2017 13:03,105.8
8/7/2017 13:04,105.9
8/7/2017 13:05,106
8/7/2017 13:06,106.1
8/7/2017 13:07,106.2
8/7/2017 13:08,106.3
8/7/2017 13:09,106.4
8/7/2017 13:09,106.5
8/7/2017 13:10,106.6
8/7/2017 13:11,106.7
8/7/2017 13:12,106.8
8/7/2017 13:13,106.9
8/7/2017 13:14,107
8/7/2017 13:15,107.1
8/7/2017 13:17,107.2
8/7/2017 13:19,107.3
8/7/2017 13:20,107.4
8/7/2017 13:21,107.5
8/7/2017 13:22,107.6
8/7/2017 13:23,107.7
8/7/2017 13:23,107.8
8/7/2017 13:24,107.9
8/7/2017 13:25,108
8/7/2017 13:26,108.1
8/7/2017 13:27,108.2
8/7/2017 13:28,108.3
8/7/2017 13:29,108.4
8/7/2017 13:30,108.5
8/7/2017 13:31,108.6
8/7/2017 13:32,108.7
8/7/2017 13:33,108.8
8/7/2017 13:34,108.9
8/7/2017 13:35,109
8/7/2017 13:35,109.1
8/7/2017 13:36,109.2
8/7/2017 13:37,109.3
8/7/2017 13:38,109.4
8/7/2017 13:38,109.5
8/7/2017 13:40,109.6
8/7/2017 13:41,109.7
8/7/2017 13:43,109.8
8/7/2017 13:45,109.9
8/7/2017 13:48,110
8/7/2017 13:51,110.1
8/7/2017 13:54,110.2
8/7/2017 13:56,110.3
8/7/2017 13:58,110.4
8/7/2017 13:59,110.5
8/7/2017 14:00,110.6
8/7/2017 14:02,110.7
8/7/2017 14:03,110.8
8/7/2017 14:04,110.9
8/7/2017 14:05,111
8/7/2017 14:06,111.1
8/7/2017 14:08,111.2
8/7/2017 14:10,111.3
8/7/2017 14:12,111.4
8/7/2017 14:15,111.5
8/7/2017 15:11,111.6
8/7/2017 15:14,111.7
8/7/2017 15:16,111.8
8/7/2017 15:19,111.9
8/7/2017 15:23,112
8/7/2017 15:42,112.1
8/7/2017 15:44,112.2
8/7/2017 15:45,112.3
8/7/2017 15:46,112.4
8/7/2017 15:47,112.5
8/7/2017 15:49,112.6
8/7/2017 15:52,112.7
8/7/2017 15:55,112.8
8/7/2017 15:57,112.9
8/7/2017 15:59,113
8/7/2017 16:01,113.1
8/7/2017 16:03,113.2
8/7/2017 16:07,113.3
8/7/2017 16:13,113.4
8/7/2017 16:16,113.5
8/7/2017 16:18,113.6
8/7/2017 16:21,113.7
8/7/2017 16:24,113.8
8/7/2017 16:26,113.9
8/7/2017 16:30,114
8/7/2017 16:36,114.1
8/7/2017 16:43,114.2
8/7/2017 16:51,114.3
8/7/2017 16:56,114.4
8/7/2017 17:00,114.5
8/7/2017 17:03,114.6
8/7/2017 17:06,114.7
8/7/2017 17:10,114.8
8/7/2017 17:12,114.9
8/7/2017 17:15,115
8/7/2017 17:17,115.1
8/7/2017 17:21,115.2
8/7/2017 17:24,115.3
8/7/2017 17:28,115.4
8/7/2017 17:31,115.5
8/7/2017 17:35,115.6
8/7/2017 17:39,115.7
8/7/2017 17:44,115.8
8/7/2017 17:48,115.9
8/7/2017 17:51,116
8/7/2017 17:56,116.1
8/7/2017 18:06,116.2
8/7/2017 18:30,116.3
8/7/2017 18:43,116.4
8/8/2017 4:14,116.5
8/8/2017 12:18,116.6
8/8/2017 12:39,116.7
8/8/2017 12:51,116.8
8/8/2017 14:17,116.9
8/8/2017 14:27,117
8/8/2017 14:30,117.1
8/8/2017 14:32,117.2
8/8/2017 14:33,117.3
8/8/2017 14:34,117.4
8/8/2017 14:36,117.5
8/8/2017 14:38,117.6
8/8/2017 14:40,117.7
8/8/2017 14:42,117.8
8/8/2017 14:43,117.9
8/8/2017 14:48,118
8/8/2017 14:56,118.1
8/8/2017 15:01,118.2
8/8/2017 15:03,118.3
8/8/2017 15:08,118.4
8/8/2017 15:10,118.5
8/8/2017 15:13,118.6
8/8/2017 15:21,118.7
8/8/2017 16:06,118.8
8/8/2017 19:14,118.9
8/8/2017 21:57,119
8/8/2017 22:05,119.1
8/8/2017 22:10,119.2
8/8/2017 22:13,119.3
8/8/2017 22:15,119.4
8/8/2017 22:17,119.5
8/8/2017 22:21,119.6
8/8/2017 22:26,119.7
8/8/2017 22:31,119.8
8/8/2017 22:36,119.9
8/8/2017 23:09,120
8/8/2017 23:22,120.1
8/9/2017 17:22,120.2
8/9/2017 17:32,120.3
8/9/2017 17:33,120.4
8/9/2017 17:33,120.5
8/9/2017 17:34,120.6
8/9/2017 17:34,120.7
8/9/2017 17:34,120.8
8/9/2017 17:35,120.9
8/9/2017 17:35,121
8/9/2017 17:36,121.1
8/9/2017 17:37,121.2
8/9/2017 17:37,121.3
8/9/2017 17:38,121.4
8/9/2017 17:39,121.5
8/9/2017 17:40,121.6
8/9/2017 17:41,121.7
8/9/2017 17:43,121.8
8/9/2017 17:53,121.9
8/10/2017 2:05,122
8/10/2017 2:06,122.1
8/10/2017 2:07,122.2
8/10/2017 2:08,122.3
8/10/2017 2:11,122.4
8/10/2017 2:13,122.5
8/10/2017 2:17,122.6
8/10/2017 2:19,122.7
8/10/2017 2:20,122.8
8/10/2017 2:22,122.9
8/10/2017 2:24,123
8/10/2017 2:25,123.1
8/10/2017 2:27,123.2
8/10/2017 2:29,123.3
8/10/2017 2:32,123.4
8/10/2017 2:34,123.5
8/10/2017 2:41,123.6
8/10/2017 4:11,123.7
8/12/2017 14:22,123.8
8/13/2017 15:05,123.9
8/13/2017 15:08,124
8/13/2017 15:22,124.1
8/13/2017 15:25,124.2
8/13/2017 15:31,124.3
8/13/2017 19:51,124.4
8/13/2017 19:55,124.5
8/13/2017 19:57,124.6
8/13/2017 19:59,124.7
8/13/2017 20:00,124.8
8/13/2017 20:01,124.9
8/13/2017 20:03,125
8/13/2017 20:05,125.1
8/13/2017 20:06,125.2
8/13/2017 20:08,125.3
8/13/2017 20:09,125.4
8/13/2017 20:12,125.5
8/13/2017 20:14,125.6
8/13/2017 20:31,125.7
8/14/2017 5:37,125.8
8/15/2017 17:49,125.9
8/15/2017 17:54,126
8/16/2017 13:50,126.1
8/16/2017 13:55,126.2
8/16/2017 13:58,126.3
8/16/2017 14:01,126.4
8/16/2017 14:05,126.5
8/16/2017 14:12,126.6
8/16/2017 14:18,126.7
8/16/2017 14:21,126.8
8/16/2017 16:13,126.9
8/16/2017 16:17,127
8/16/2017 16:20,127.1
8/16/2017 16:23,127.2
8/16/2017 16:26,127.3
8/16/2017 16:30,127.4
8/16/2017 16:33,127.5
8/16/2017 16:37,127.6
8/16/2017 16:46,127.7
8/17/2017 12:14,127.8
8/20/2017 14:29,127.9
8/20/2017 14:43,128
8/20/2017 14:50,128.1
8/20/2017 14:54,128.2
8/20/2017 15:05,128.3
8/22/2017 18:00,128.4
8/27/2017 17:42,128.5
8/30/2017 15:33,128.6
8/30/2017 15:39,128.7
8/30/2017 15:47,128.8
8/31/2017 12:43,128.9
8/31/2017 13:17,129
8/31/2017 14:13,129.1
8/31/2017 14:15,129.2
8/31/2017 15:22,129.3
8/31/2017 15:42,129.4
8/31/2017 15:47,129.5
8/31/2017 17:52,129.6
8/31/2017 19:24,129.7
8/31/2017 19:45,129.8
8/31/2017 20:02,129.9
8/31/2017 20:06,130
8/31/2017 20:09,130.1
8/31/2017 20:14,130.2
8/31/2017 20:27,130.3
8/31/2017 20:32,130.4
8/31/2017 20:35,130.5
8/31/2017 20:37,130.6
8/31/2017 20:39,130.7
8/31/2017 20:42,130.8
8/31/2017 20:44,130.9
9/8/2017 12:29,131
9/8/2017 12:34,131.1
9/8/2017 18:26,131.2
9/8/2017 18:52,131.3
9/11/2017 18:46,131.4
9/14/2017 20:29,131.5
9/14/2017 21:04,131.6
9/14/2017 21:06,131.7
9/14/2017 21:09,131.8
9/14/2017 21:15,131.9
9/14/2017 21:30,132
9/14/2017 21:43,132.1
9/15/2017 1:01,132.2
9/16/2017 1:51,132.3
9/16/2017 12:18,132.4
9/16/2017 12:20,132.5
9/16/2017 12:21,132.6
9/16/2017 12:23,132.7
9/16/2017 12:25,132.8
9/16/2017 12:26,132.9
9/16/2017 12:27,133
9/16/2017 12:29,133.1
9/16/2017 12:31,133.2
9/16/2017 12:32,133.3
9/16/2017 12:34,133.4
9/16/2017 12:35,133.5
9/16/2017 12:36,133.6
9/16/2017 12:37,133.7
9/16/2017 12:39,133.8
9/16/2017 12:40,133.9
9/16/2017 12:42,134
9/16/2017 12:44,134.1
9/16/2017 12:45,134.2
9/16/2017 12:47,134.3
9/16/2017 12:49,134.4
9/16/2017 12:50,134.5
9/16/2017 12:53,134.6
9/16/2017 12:56,134.7
9/16/2017 12:59,134.8
9/16/2017 13:02,134.9
9/16/2017 13:05,135
9/16/2017 13:07,135.1
9/16/2017 13:08,135.2
9/16/2017 13:10,135.3
9/16/2017 13:12,135.4
9/16/2017 13:14,135.5
9/17/2017 14:25,135.6
9/18/2017 5:59,135.7
9/20/2017 10:13,135.8
9/20/2017 10:14,135.9
9/20/2017 10:15,136
9/20/2017 10:15,136.1
9/20/2017 10:17,136.2
9/20/2017 10:17,136.3
9/20/2017 10:19,136.4
9/20/2017 10:19,136.5
9/20/2017 10:21,136.6
9/20/2017 10:22,136.7
9/20/2017 10:23,136.8
9/20/2017 10:24,136.9
9/20/2017 10:25,137
9/20/2017 10:26,137.1
9/20/2017 10:28,137.2
9/20/2017 10:29,137.3
9/20/2017 10:31,137.4
9/20/2017 10:32,137.5
9/20/2017 10:34,137.6
9/20/2017 10:35,137.7
9/20/2017 10:37,137.8
9/20/2017 10:39,137.9
9/20/2017 10:40,138
9/20/2017 10:42,138.1
9/20/2017 10:44,138.2
9/20/2017 10:46,138.3
9/20/2017 10:48,138.4
9/20/2017 10:51,138.5
9/23/2017 12:19,138.6
9/23/2017 12:27,138.7
9/23/2017 13:44,138.8
9/23/2017 13:58,138.9
9/23/2017 14:07,139
9/23/2017 16:58,139.1
9/24/2017 14:43,139.2
9/24/2017 14:45,139.3
9/24/2017 14:46,139.4
9/24/2017 14:48,139.5
9/24/2017 14:49,139.6
9/24/2017 14:51,139.7
9/24/2017 14:52,139.8
9/24/2017 14:54,139.9
9/24/2017 14:57,140
9/24/2017 14:59,140.1
9/24/2017 15:02,140.2
9/24/2017 15:05,140.3
9/24/2017 15:10,140.4
9/24/2017 15:14,140.5
9/24/2017 15:19,140.6
9/24/2017 15:23,140.7
9/24/2017 15:27,140.8
9/24/2017 15:30,140.9
9/24/2017 15:35,141
9/24/2017 15:41,141.1
9/24/2017 15:53,141.2
9/24/2017 16:07,141.3
9/24/2017 16:23,141.4
9/25/2017 11:40,141.5
9/25/2017 11:48,141.6
9/25/2017 11:55,141.7
9/25/2017 12:02,141.8
9/25/2017 12:02,141.9
9/25/2017 12:08,142
9/25/2017 12:10,142.1
9/25/2017 12:15,142.2
9/25/2017 12:20,142.3
9/25/2017 12:29,142.4
9/25/2017 12:37,142.5
9/25/2017 12:44,142.6
9/25/2017 13:25,142.7
9/25/2017 13:28,142.8
9/25/2017 13:31,142.9
9/25/2017 13:33,143
9/25/2017 13:34,143.1
9/25/2017 13:36,143.2
9/25/2017 13:37,143.3
9/25/2017 13:39,143.4
9/25/2017 13:40,143.5
9/25/2017 13:42,143.6
9/25/2017 13:43,143.7
9/25/2017 13:45,143.8
9/25/2017 13:49,143.9
9/25/2017 13:52,144
9/25/2017 13:54,144.1
9/25/2017 13:57,144.2
9/25/2017 14:00,144.3
9/25/2017 14:04,144.4
9/25/2017 14:06,144.5
9/25/2017 14:08,144.6
9/25/2017 14:10,144.7
9/25/2017 14:13,144.8
9/25/2017 14:17,144.9
9/25/2017 14:22,145
9/25/2017 14:27,145.1
9/25/2017 14:32,145.2
9/25/2017 14:37,145.3
9/25/2017 14:41,145.4
9/25/2017 14:44,145.5
9/25/2017 14:46,145.6
9/25/2017 14:49,145.7
9/25/2017 14:53,145.8
9/25/2017 14:57,145.9
9/25/2017 15:00,146
9/25/2017 15:03,146.1
9/25/2017 15:06,146.2
9/25/2017 15:09,146.3
9/25/2017 15:11,146.4
9/25/2017 15:14,146.5
9/25/2017 15:18,146.6
9/25/2017 15:26,146.7
9/25/2017 15:30,146.8
9/25/2017 15:33,146.9
9/25/2017 15:37,147
9/25/2017 15:39,147.1
9/25/2017 15:42,147.2
9/25/2017 15:45,147.3
9/25/2017 15:49,147.4
9/25/2017 15:52,147.5
9/25/2017 15:55,147.6
9/25/2017 15:58,147.7
9/25/2017 16:04,147.8
9/25/2017 16:11,147.9
9/25/2017 16:18,148
9/25/2017 16:23,148.1
9/25/2017 16:32,148.2
9/25/2017 16:38,148.3
9/25/2017 16:45,148.4
9/25/2017 16:52,148.5
9/25/2017 17:10,148.6
9/25/2017 17:36,148.7
9/26/2017 11:08,148.8
9/26/2017 11:19,148.9
9/26/2017 11:19,149
9/26/2017 11:28,149.1
9/26/2017 11:31,149.2
9/26/2017 11:34,149.3
9/26/2017 11:39,149.4
9/26/2017 11:42,149.5
9/27/2017 13:34,149.6
9/28/2017 3:52,149.7
9/28/2017 6:47,149.8
9/28/2017 7:30,149.9
9/28/2017 7:42,150
9/28/2017 7:52,150.1
9/28/2017 8:39,150.2
9/28/2017 12:50,150.3
9/28/2017 13:31,150.4
9/28/2017 14:11,150.5
9/28/2017 14:26,150.6
9/28/2017 15:09,150.7
9/28/2017 15:12,150.8
9/28/2017 15:17,150.9
9/28/2017 15:28,151
9/28/2017 15:38,151.1
9/28/2017 15:53,151.2
9/28/2017 16:03,151.3
9/28/2017 16:13,151.4
9/28/2017 16:18,151.5
9/28/2017 16:26,151.6
9/28/2017 16:33,151.7
9/28/2017 16:39,151.8
9/28/2017 16:55,151.9
9/28/2017 17:07,152
9/28/2017 17:20,152.1
9/28/2017 17:41,152.2
9/28/2017 18:00,152.3
9/28/2017 18:49,152.4
9/29/2017 9:40,152.5
9/29/2017 13:47,152.6
9/29/2017 13:56,152.7
9/29/2017 14:45,152.8
9/29/2017 15:50,152.9
9/29/2017 15:52,153
9/29/2017 15:54,153.1
9/29/2017 15:56,153.2
9/29/2017 15:58,153.3
9/29/2017 16:01,153.4
9/29/2017 16:04,153.5
9/29/2017 16:11,153.6
9/29/2017 16:16,153.7
9/29/2017 18:47,153.8
9/30/2017 9:45,153.9
9/30/2017 15:49,154
9/30/2017 15:52,154.1
9/30/2017 15:57,154.2
9/30/2017 16:04,154.3
9/30/2017 16:39,154.4
10/3/2017 13:36,154.5
10/3/2017 13:37,154.6
10/3/2017 13:38,154.7
10/3/2017 13:40,154.8
10/3/2017 13:41,154.9
10/3/2017 13:42,155
10/3/2017 13:43,155.1
10/3/2017 13:44,155.2
10/3/2017 13:46,155.3
10/3/2017 13:47,155.4
10/3/2017 13:48,155.5
10/3/2017 13:50,155.6
10/3/2017 13:51,155.7
10/3/2017 13:53,155.8
10/3/2017 13:54,155.9
10/3/2017 13:56,156
10/3/2017 13:57,156.1
10/3/2017 13:59,156.2
10/3/2017 14:01,156.3
10/3/2017 14:02,156.4
10/3/2017 14:04,156.5
10/3/2017 14:05,156.6
10/3/2017 14:07,156.7
10/3/2017 14:08,156.8
10/3/2017 14:09,156.9
10/3/2017 14:10,157
10/3/2017 14:11,157.1
10/3/2017 14:13,157.2
10/3/2017 14:14,157.3
10/3/2017 14:15,157.4
10/3/2017 14:16,157.5
10/3/2017 14:17,157.6
10/3/2017 14:18,157.7
10/3/2017 14:19,157.8
10/3/2017 14:21,157.9
10/3/2017 14:22,158
10/3/2017 14:23,158.1
10/3/2017 14:24,158.2
10/3/2017 14:25,158.3
10/3/2017 14:26,158.4
10/3/2017 14:27,158.5
10/3/2017 14:29,158.6
10/3/2017 14:30,158.7
10/3/2017 14:31,158.8
10/3/2017 14:32,158.9
10/3/2017 14:33,159
10/3/2017 14:35,159.1
10/3/2017 14:36,159.2
10/3/2017 14:37,159.3
10/3/2017 14:38,159.4
10/3/2017 14:39,159.5
10/3/2017 14:40,159.6
10/3/2017 14:42,159.7
10/3/2017 14:43,159.8
10/3/2017 14:44,159.9
10/3/2017 14:45,160
10/3/2017 14:47,160.1
10/3/2017 14:48,160.2
10/3/2017 14:49,160.3
10/3/2017 14:50,160.4
10/3/2017 14:52,160.5
10/3/2017 14:53,160.6
10/3/2017 14:54,160.7
10/3/2017 14:55,160.8
10/3/2017 14:56,160.9
10/3/2017 14:57,161
10/3/2017 14:59,161.1
10/3/2017 15:00,161.2
10/3/2017 15:01,161.3
10/3/2017 15:03,161.4
10/3/2017 15:04,161.5
10/3/2017 15:06,161.6
10/3/2017 15:07,161.7
10/3/2017 15:09,161.8
10/3/2017 15:10,161.9
10/3/2017 15:12,162
10/3/2017 15:14,162.1
10/3/2017 15:16,162.2
10/3/2017 15:18,162.3
10/3/2017 15:19,162.4
10/3/2017 15:21,162.5
10/3/2017 15:23,162.6
10/3/2017 15:24,162.7
10/3/2017 15:27,162.8
10/3/2017 15:29,162.9
10/3/2017 15:32,163
10/3/2017 15:35,163.1
10/10/2017 12:26,163.2
10/10/2017 12:26,163.3
10/10/2017 12:27,163.4
10/10/2017 12:28,163.5
10/10/2017 12:28,163.6
10/10/2017 12:29,163.7
10/10/2017 12:30,163.8
10/10/2017 12:31,163.9
10/10/2017 12:32,164
10/10/2017 12:32,164.1
10/10/2017 12:33,164.2
10/10/2017 12:34,164.3
10/10/2017 12:35,164.4
10/10/2017 12:36,164.5
10/10/2017 12:37,164.6
10/10/2017 12:38,164.7
10/10/2017 12:40,164.8
10/10/2017 12:41,164.9
10/10/2017 12:42,165
10/10/2017 12:44,165.1
10/10/2017 12:46,165.2
10/10/2017 12:49,165.3
10/10/2017 12:51,165.4
10/10/2017 12:54,165.5
10/10/2017 12:57,165.6
10/10/2017 13:00,165.7
10/10/2017 13:03,165.8
10/10/2017 13:07,165.9
10/15/2017 11:05,166
10/15/2017 11:27,166.1
10/15/2017 11:28,166.2
10/15/2017 11:30,166.3
10/15/2017 11:36,166.4
10/15/2017 11:37,166.5
10/15/2017 11:42,166.6
10/21/2017 12:11,166.7
10/21/2017 12:25,166.8
10/21/2017 12:30,166.9
10/22/2017 12:49,167
10/22/2017 12:50,167.1
10/22/2017 12:51,167.2
10/22/2017 12:53,167.3
10/22/2017 12:55,167.4
10/22/2017 12:56,167.5
10/22/2017 12:58,167.6
10/22/2017 13:01,167.7
10/22/2017 13:03,167.8
10/22/2017 13:04,167.9
10/22/2017 13:07,168
10/22/2017 13:09,168.1
10/22/2017 13:12,168.2
10/22/2017 13:18,168.3
10/22/2017 13:20,168.4
10/22/2017 13:22,168.5
10/22/2017 13:25,168.6
10/22/2017 13:27,168.7
10/22/2017 13:31,168.8
10/22/2017 13:36,168.9
10/22/2017 14:00,169
10/29/2017 11:22,169.1
10/29/2017 11:53,169.2
10/29/2017 11:54,169.3
10/29/2017 11:56,169.4
10/29/2017 11:59,169.5
10/29/2017 12:01,169.6
10/29/2017 12:03,169.7
10/29/2017 12:05,169.8
10/29/2017 12:07,169.9
10/29/2017 12:10,170
10/29/2017 12:12,170.1
10/29/2017 12:15,170.2
10/29/2017 12:17,170.3
10/29/2017 12:21,170.4
10/29/2017 12:23,170.5
10/29/2017 12:28,170.6
10/29/2017 12:33,170.7
10/30/2017 14:49,170.8
10/31/2017 14:17,170.9
11/1/2017 10:46,171
11/1/2017 11:07,171.1
11/1/2017 13:51,171.2
11/1/2017 14:14,171.3
11/1/2017 14:53,171.4
11/1/2017 15:38,171.5
11/1/2017 17:05,171.6
11/2/2017 11:02,171.7
11/2/2017 11:29,171.8
11/8/2017 14:09,171.9
11/8/2017 14:11,172
11/8/2017 14:12,172.1
11/8/2017 14:14,172.2
11/8/2017 14:16,172.3
11/8/2017 14:18,172.4
11/8/2017 14:20,172.5
11/8/2017 14:22,172.6
11/8/2017 14:24,172.7
11/8/2017 14:26,172.8
11/8/2017 14:28,172.9
11/8/2017 14:31,173
11/8/2017 14:33,173.1
11/8/2017 14:36,173.2
11/8/2017 14:38,173.3
11/8/2017 14:41,173.4
11/8/2017 14:43,173.5
11/8/2017 14:46,173.6
11/8/2017 14:48,173.7
11/8/2017 14:51,173.8
11/8/2017 14:53,173.9
11/8/2017 14:56,174
11/8/2017 14:58,174.1
11/8/2017 15:02,174.2
11/8/2017 15:04,174.3
11/8/2017 15:07,174.4
11/8/2017 15:09,174.5
11/8/2017 15:12,174.6
11/8/2017 15:14,174.7
11/8/2017 15:17,174.8
11/8/2017 15:20,174.9
11/8/2017 15:23,175
11/8/2017 15:26,175.1
11/8/2017 15:28,175.2
11/8/2017 15:31,175.3
11/8/2017 15:35,175.4
11/8/2017 15:37,175.5
11/8/2017 15:41,175.6
11/8/2017 15:45,175.7
11/8/2017 15:47,175.8
11/8/2017 15:50,175.9
11/8/2017 15:54,176
11/8/2017 15:57,176.1
11/8/2017 16:09,176.2
11/8/2017 16:35,176.3
11/9/2017 11:44,176.4
11/9/2017 11:53,176.5
11/9/2017 12:24,176.6
11/9/2017 12:33,176.7
11/9/2017 12:39,176.8
11/9/2017 12:47,176.9
11/9/2017 13:00,177
11/9/2017 13:08,177.1
11/9/2017 13:14,177.2
11/9/2017 13:24,177.3
11/9/2017 13:45,177.4
11/12/2017 11:25,177.5
11/17/2017 12:19,177.6
11/22/2017 12:00,177.7
11/22/2017 13:25,177.8
11/22/2017 13:53,177.9
11/22/2017 14:32,178
11/22/2017 15:01,178.1
11/22/2017 15:56,178.2
11/22/2017 16:53,178.3
11/22/2017 18:34,178.4
11/22/2017 19:39,178.5
11/22/2017 20:37,178.6
11/22/2017 21:43,178.7
11/22/2017 22:50,178.8
11/22/2017 23:43,178.9
11/23/2017 0:48,179
11/23/2017 1:57,179.1
11/23/2017 11:39,179.2
11/23/2017 11:48,179.3
11/23/2017 11:54,179.4
11/23/2017 12:01,179.5
11/23/2017 12:55,179.6
11/23/2017 12:58,179.7
11/23/2017 13:01,179.8
11/23/2017 13:09,179.9
11/23/2017 13:30,180
11/23/2017 13:36,180.1
11/23/2017 13:41,180.2
11/23/2017 13:44,180.3
11/23/2017 13:48,180.4
11/23/2017 13:52,180.5
11/23/2017 13:55,180.6
11/23/2017 13:59,180.7
11/23/2017 14:03,180.8
11/23/2017 14:06,180.9
11/23/2017 14:09,181
11/23/2017 14:12,181.1
11/23/2017 14:14,181.2
11/23/2017 14:17,181.3
11/23/2017 14:20,181.4
11/23/2017 14:23,181.5
11/23/2017 14:26,181.6
11/23/2017 14:29,181.7
11/23/2017 14:35,181.8
11/23/2017 14:39,181.9
11/23/2017 14:44,182
11/23/2017 14:51,182.1
11/23/2017 14:59,182.2
11/23/2017 15:07,182.3
11/23/2017 15:13,182.4
11/23/2017 15:23,182.5
11/23/2017 15:34,182.6
11/23/2017 15:45,182.7
11/23/2017 16:03,182.8
11/23/2017 16:20,182.9
11/23/2017 17:00,183
11/23/2017 18:36,183.1
11/25/2017 12:33,183.2
11/25/2017 12:35,183.3
11/25/2017 12:38,183.4
11/25/2017 12:41,183.5
11/25/2017 12:45,183.6
11/25/2017 12:53,183.7
11/25/2017 13:15,183.8
11/25/2017 13:22,183.9
11/25/2017 13:35,184
11/25/2017 13:45,184.1
11/25/2017 13:54,184.2
11/25/2017 14:17,184.3
12/5/2017 15:41,184.4
12/5/2017 15:46,184.5
12/5/2017 15:52,184.6
12/5/2017 15:58,184.7
12/8/2017 15:42,184.8
12/8/2017 15:54,184.9
12/9/2017 12:04,185
12/9/2017 12:49,185.1
12/9/2017 13:01,185.2
12/9/2017 13:14,185.3
12/9/2017 13:27,185.4
12/9/2017 13:38,185.5
12/9/2017 13:51,185.6
12/9/2017 14:04,185.7
12/9/2017 14:17,185.8
12/9/2017 14:29,185.9
12/9/2017 14:40,186
12/9/2017 14:50,186.1
12/9/2017 15:01,186.2
12/9/2017 15:14,186.3
12/9/2017 15:24,186.4
12/9/2017 15:33,186.5
12/9/2017 15:48,186.6
12/10/2017 12:13,186.7
12/10/2017 12:24,186.8
12/10/2017 12:36,186.9
12/10/2017 12:48,187
12/10/2017 12:58,187.1
12/10/2017 13:07,187.2
12/10/2017 13:13,187.3
12/10/2017 13:21,187.4
12/10/2017 13:45,187.5
12/10/2017 14:04,187.6
12/10/2017 14:24,187.7
12/10/2017 14:30,187.8
12/10/2017 14:38,187.9
12/10/2017 14:44,188
12/10/2017 14:58,188.1
12/10/2017 15:04,188.2
12/10/2017 15:11,188.3
12/10/2017 15:21,188.4
12/10/2017 15:27,188.5
12/10/2017 15:32,188.6
12/10/2017 15:37,188.7
12/10/2017 15:48,188.8
12/15/2017 14:23,188.9
