DateTime,Pressure_kPa,Ta_c
1/10/2021 4:00,85.334,18.045
1/10/2021 4:15,85.332,17.95
1/10/2021 4:16,,
1/10/2021 4:19,,
1/10/2021 4:30,85.328,20.71
1/10/2021 4:45,85.414,20.615
1/10/2021 5:00,85.357,20.234
1/10/2021 5:15,85.376,19.853
1/10/2021 5:30,84.807,19.377
1/10/2021 5:45,83.748,18.711
1/10/2021 6:00,82.056,18.14
1/10/2021 6:15,79.951,17.475
1/10/2021 6:30,78.221,16.903
1/10/2021 6:45,76.443,16.332
1/10/2021 7:00,71.462,15.855
1/10/2021 7:15,69.523,15.282
1/10/2021 7:30,69.541,14.709
1/10/2021 7:45,69.518,13.846
1/10/2021 8:00,69.504,12.69
1/10/2021 8:15,69.547,11.041
1/10/2021 8:30,69.553,8.282
1/10/2021 8:45,69.569,5.141
1/10/2021 9:00,69.623,-2.844
1/10/2021 9:15,69.719,-9.662
1/10/2021 9:30,69.719,-12.509
1/10/2021 9:45,69.78,-14.023
1/10/2021 10:00,69.763,-14.648
1/10/2021 10:15,69.734,-15.124
1/10/2021 10:30,69.734,-15.124
1/10/2021 10:45,69.721,-15.124
1/10/2021 11:00,69.71,-14.965
1/10/2021 11:15,69.664,-10.353
1/10/2021 11:30,69.643,-9.937
1/10/2021 11:45,69.634,-9.525
1/10/2021 12:00,69.613,-9.117
1/10/2021 12:15,69.592,-8.713
1/10/2021 12:30,69.583,-8.314
1/10/2021 12:45,69.585,-8.05
1/10/2021 13:00,69.562,-7.918
1/10/2021 13:15,69.564,-7.657
1/10/2021 13:30,69.566,-7.527
1/10/2021 13:45,69.553,-7.527
1/10/2021 14:00,69.553,-7.527
1/10/2021 14:15,69.58,-7.267
1/10/2021 14:30,69.57,-7.01
1/10/2021 14:45,69.599,-6.626
1/10/2021 15:00,69.593,-7.267
1/10/2021 15:15,69.591,-7.397
1/10/2021 15:30,69.594,-7.138
1/10/2021 15:45,69.601,-6.373
1/10/2021 16:00,69.626,-6.373
1/10/2021 16:15,69.62,-8.314
1/10/2021 16:30,69.634,-9.525
1/10/2021 16:45,69.639,-10.353
1/10/2021 17:00,69.665,-11.631
1/10/2021 17:15,69.7,-13.258
1/10/2021 17:30,69.725,-14.648
1/10/2021 17:45,69.704,-15.77
1/10/2021 18:00,69.746,-16.597
1/10/2021 18:15,69.753,-17.274
1/10/2021 18:30,69.749,-17.792
1/10/2021 18:45,69.771,-18.142
1/10/2021 19:00,69.78,-18.496
1/10/2021 19:15,69.79,-18.854
1/10/2021 19:30,69.801,-19.035
1/10/2021 19:45,69.812,-19.217
1/10/2021 20:00,69.823,-19.4
1/10/2021 20:15,69.846,-19.584
1/10/2021 20:30,69.857,-19.77
1/10/2021 20:45,69.857,-19.77
1/10/2021 21:00,69.868,-19.956
1/10/2021 21:15,69.866,-20.144
1/10/2021 21:30,69.879,-20.144
1/10/2021 21:45,69.877,-20.333
1/10/2021 22:00,69.89,-20.333
1/10/2021 22:15,69.89,-20.333
1/10/2021 22:30,69.925,-20.523
1/10/2021 22:45,69.924,-20.714
1/10/2021 23:00,69.911,-20.714
1/10/2021 23:15,69.911,-20.714
1/10/2021 23:30,69.924,-20.714
1/10/2021 23:45,69.924,-20.714
1/11/2021 0:00,69.922,-20.907
1/11/2021 0:15,69.921,-21.101
1/11/2021 0:30,69.933,-21.101
1/11/2021 0:45,69.919,-21.297
1/11/2021 1:00,69.932,-21.297
1/11/2021 1:15,69.942,-21.493
1/11/2021 1:30,69.956,-21.297
1/11/2021 1:45,69.981,-21.297
1/11/2021 2:00,69.981,-21.297
1/11/2021 2:15,69.967,-21.493
1/11/2021 2:30,69.967,-21.493
1/11/2021 2:45,69.966,-21.691
1/11/2021 3:00,69.966,-21.691
1/11/2021 3:15,69.976,-21.891
1/11/2021 3:30,69.975,-22.092
1/11/2021 3:45,69.963,-22.092
1/11/2021 4:00,69.949,-22.294
1/11/2021 4:15,69.936,-22.294
1/11/2021 4:30,69.936,-22.294
1/11/2021 4:45,69.959,-22.498
1/11/2021 5:00,69.961,-22.294
1/11/2021 5:15,69.949,-22.294
1/11/2021 5:30,69.961,-22.294
1/11/2021 5:45,69.959,-22.498
1/11/2021 6:00,69.958,-22.704
1/11/2021 6:15,69.959,-22.498
1/11/2021 6:30,69.947,-22.498
1/11/2021 6:45,69.996,-22.498
1/11/2021 7:00,70,-22.092
1/11/2021 7:15,69.976,-21.891
1/11/2021 7:30,69.964,-21.891
1/11/2021 7:45,69.986,-22.294
1/11/2021 8:00,70.012,-22.092
1/11/2021 8:15,70.035,-20.714
1/11/2021 8:30,70.036,-20.523
1/11/2021 8:45,70.083,-20.907
1/11/2021 9:00,70.07,-20.907
1/11/2021 9:15,70.06,-20.714
1/11/2021 9:30,70.047,-20.714
1/11/2021 9:45,70.053,-19.956
1/11/2021 10:00,70.052,-18.496
1/11/2021 10:15,70.045,-16.43
1/11/2021 10:30,70.044,-14.965
1/11/2021 10:45,70.015,-14.023
1/11/2021 11:00,69.959,-13.409
1/11/2021 11:15,69.931,-12.361
1/11/2021 11:30,69.914,-11.487
1/11/2021 11:45,69.89,-9.937
1/11/2021 12:00,69.867,-8.447
1/11/2021 12:15,69.862,-7.657
1/11/2021 12:30,69.864,-7.397
1/11/2021 12:45,69.832,-6.882
1/11/2021 13:00,69.788,-6.246
1/11/2021 13:15,69.802,-6.12
1/11/2021 13:30,69.798,-5.249
1/11/2021 13:45,69.79,-4.758
1/11/2021 14:00,69.781,-4.393
1/11/2021 14:15,69.771,-4.152
1/11/2021 14:30,69.777,-3.553
1/11/2021 14:45,69.794,-3.079
1/11/2021 15:00,69.782,-3.079
1/11/2021 15:15,69.769,-3.079
1/11/2021 15:30,69.792,-3.316
1/11/2021 15:45,69.783,-2.962
1/11/2021 16:00,69.81,-2.727
1/11/2021 16:15,69.807,-5.62
1/11/2021 16:30,69.815,-7.397
1/11/2021 16:45,69.866,-8.58
1/11/2021 17:00,69.879,-9.799
1/11/2021 17:15,69.894,-10.916
1/11/2021 17:30,69.91,-11.922
1/11/2021 17:45,69.926,-12.956
1/11/2021 18:00,69.955,-13.868
1/11/2021 18:15,69.974,-14.49
1/11/2021 18:30,69.984,-14.806
1/11/2021 18:45,70.006,-15.124
1/11/2021 19:00,70.005,-15.285
1/11/2021 19:15,70.003,-15.446
1/11/2021 19:30,70.018,-15.124
1/11/2021 19:45,70.003,-15.446
1/11/2021 20:00,70.002,-15.608
1/11/2021 20:15,70.002,-15.608
1/11/2021 20:30,70.001,-15.77
1/11/2021 20:45,70.027,-15.608
1/11/2021 21:00,70.028,-15.446
1/11/2021 21:15,70.031,-15.124
1/11/2021 21:30,70.038,-15.77
1/11/2021 21:45,70.031,-16.597
1/11/2021 22:00,70.038,-17.274
1/11/2021 22:15,70.035,-17.618
1/11/2021 22:30,70.032,-17.966
1/11/2021 22:45,70.043,-18.142
1/11/2021 23:00,70.03,-18.142
1/11/2021 23:15,70.044,-17.966
1/11/2021 23:30,70.018,-18.142
1/11/2021 23:45,70.018,-18.142
1/12/2021 0:00,70.018,-18.142
1/12/2021 0:15,70.018,-18.142
1/12/2021 0:30,70.018,-18.142
1/12/2021 0:45,70.007,-17.966
1/12/2021 1:00,70.009,-17.792
1/12/2021 1:15,70.01,-17.618
1/12/2021 1:30,69.999,-17.446
1/12/2021 1:45,70.011,-17.446
1/12/2021 2:00,70.024,-17.446
1/12/2021 2:15,70.035,-17.618
1/12/2021 2:30,70.022,-17.618
1/12/2021 2:45,70.01,-17.618
1/12/2021 3:00,69.985,-17.618
1/12/2021 3:15,69.987,-17.446
1/12/2021 3:30,69.989,-17.103
1/12/2021 3:45,69.98,-16.765
1/12/2021 4:00,69.983,-16.43
1/12/2021 4:15,69.996,-16.264
1/12/2021 4:30,69.999,-15.934
1/12/2021 4:45,70.013,-15.77
1/12/2021 5:00,70.001,-15.77
1/12/2021 5:15,70.027,-15.608
1/12/2021 5:30,70.028,-15.446
1/12/2021 5:45,70.031,-15.124
1/12/2021 6:00,70.032,-14.965
1/12/2021 6:15,70.046,-14.806
1/12/2021 6:30,70.043,-15.124
1/12/2021 6:45,70.051,-15.608
1/12/2021 7:00,70.06,-16.098
1/12/2021 7:15,70.062,-15.77
1/12/2021 7:30,70.066,-15.285
1/12/2021 7:45,70.055,-15.124
1/12/2021 8:00,70.082,-14.965
1/12/2021 8:15,70.097,-14.648
1/12/2021 8:30,70.09,-14.023
1/12/2021 8:45,70.107,-13.409
1/12/2021 9:00,70.099,-12.956
1/12/2021 9:15,70.101,-12.658
1/12/2021 9:30,70.094,-12.068
1/12/2021 9:45,70.111,-11.631
1/12/2021 10:00,70.089,-9.937
1/12/2021 10:15,70.068,-8.182
1/12/2021 10:30,70.076,-7.267
1/12/2021 10:45,70.055,-6.882
1/12/2021 11:00,70.001,-5.995
1/12/2021 11:15,69.985,-5.125
1/12/2021 11:30,69.965,-4.636
1/12/2021 11:45,69.935,-3.911
1/12/2021 12:00,69.933,-2.844
1/12/2021 12:15,69.899,-2.494
1/12/2021 12:30,69.89,-2.145
1/12/2021 12:45,69.891,-2.03
1/12/2021 13:00,69.891,-2.03
1/12/2021 13:15,69.902,-2.261
1/12/2021 13:30,69.888,-2.377
1/12/2021 13:45,69.867,-2.03
1/12/2021 14:00,69.842,-2.03
1/12/2021 14:15,69.843,-1.914
1/12/2021 14:30,69.856,-1.799
1/12/2021 14:45,69.872,-1.456
1/12/2021 15:00,69.861,-1.341
1/12/2021 15:15,69.874,-1.341
1/12/2021 15:30,69.865,-1.001
1/12/2021 15:45,69.879,-0.774
1/12/2021 16:00,69.865,-1.001
1/12/2021 16:15,69.839,-2.261
1/12/2021 16:30,69.809,-2.844
1/12/2021 16:45,69.781,-3.197
1/12/2021 17:00,69.76,-4.031
1/12/2021 17:15,69.761,-5.249
1/12/2021 17:30,69.795,-5.496
1/12/2021 17:45,69.867,-4.514
1/12/2021 18:00,69.869,-4.272
1/12/2021 18:15,69.892,-4.514
1/12/2021 18:30,69.882,-4.272
1/12/2021 18:45,69.906,-4.272
1/12/2021 19:00,69.893,-4.393
1/12/2021 19:15,69.93,-4.393
1/12/2021 19:30,69.906,-4.272
1/12/2021 19:45,69.905,-4.393
1/12/2021 20:00,69.884,-4.031
1/12/2021 20:15,69.883,-4.152
1/12/2021 20:30,69.869,-4.272
1/12/2021 20:45,69.88,-4.393
1/12/2021 21:00,69.857,-4.272
1/12/2021 21:15,69.882,-4.272
1/12/2021 21:30,69.893,-4.393
1/12/2021 21:45,69.878,-4.636
1/12/2021 22:00,69.901,-4.88
1/12/2021 22:15,69.912,-5.003
1/12/2021 22:30,69.938,-4.88
1/12/2021 22:45,69.915,-4.636
1/12/2021 23:00,69.944,-4.272
1/12/2021 23:15,69.957,-4.152
1/12/2021 23:30,69.971,-4.031
1/12/2021 23:45,69.97,-4.152
1/13/2021 0:00,69.945,-4.152
1/13/2021 0:15,69.92,-4.152
1/13/2021 0:30,69.92,-4.152
1/13/2021 0:45,69.92,-4.152
1/13/2021 1:00,69.906,-4.272
1/13/2021 1:15,69.868,-4.393
1/13/2021 1:30,69.892,-4.514
1/13/2021 1:45,69.892,-4.514
1/13/2021 2:00,69.831,-4.393
1/13/2021 2:15,69.893,-4.393
1/13/2021 2:30,69.856,-4.393
1/13/2021 2:45,69.869,-4.272
1/13/2021 3:00,69.806,-4.393
1/13/2021 3:15,69.844,-4.272
1/13/2021 3:30,69.846,-4.152
1/13/2021 3:45,69.858,-4.152
1/13/2021 4:00,69.893,-4.393
1/13/2021 4:15,69.867,-4.514
1/13/2021 4:30,69.878,-4.636
1/13/2021 4:45,69.889,-4.758
1/13/2021 5:00,69.904,-4.514
1/13/2021 5:15,69.893,-4.393
1/13/2021 5:30,69.891,-4.636
1/13/2021 5:45,69.866,-4.636
1/13/2021 6:00,69.866,-4.636
1/13/2021 6:15,69.891,-4.636
1/13/2021 6:30,69.927,-4.758
1/13/2021 6:45,69.901,-4.88
1/13/2021 7:00,69.912,-5.003
1/13/2021 7:15,69.898,-5.125
1/13/2021 7:30,69.937,-5.003
1/13/2021 7:45,69.937,-5.003
1/13/2021 8:00,69.912,-5.003
1/13/2021 8:15,69.937,-5.003
1/13/2021 8:30,69.927,-4.758
1/13/2021 8:45,69.917,-4.514
1/13/2021 9:00,69.893,-4.393
1/13/2021 9:15,69.886,-3.792
1/13/2021 9:30,69.877,-3.434
1/13/2021 9:45,69.906,-3.079
1/13/2021 10:00,69.873,-2.61
1/13/2021 10:15,69.851,-2.377
1/13/2021 10:30,69.844,-1.799
1/13/2021 10:45,69.825,-1.228
1/13/2021 11:00,69.776,-1.114
1/13/2021 11:15,69.742,-0.887
1/13/2021 11:30,69.694,-0.662
1/13/2021 11:45,69.633,-0.549
1/13/2021 12:00,69.607,-0.662
1/13/2021 12:15,69.556,-0.774
1/13/2021 12:30,69.556,-0.774
1/13/2021 12:45,69.558,-0.662
1/13/2021 13:00,69.534,-0.549
1/13/2021 13:15,69.527,0.01
1/13/2021 13:30,69.589,0.01
1/13/2021 13:45,69.62,-0.662
1/13/2021 14:00,69.64,-1.114
1/13/2021 14:15,69.636,-1.456
1/13/2021 14:30,69.574,-1.456
1/13/2021 14:45,69.573,-1.57
1/13/2021 15:00,69.609,-1.684
1/13/2021 15:15,69.618,-2.03
1/13/2021 15:30,69.617,-2.145
1/13/2021 15:45,69.663,-2.494
1/13/2021 16:00,69.635,-2.844
1/13/2021 16:15,69.607,-3.197
1/13/2021 16:30,69.544,-3.316
1/13/2021 16:45,69.555,-3.434
1/13/2021 17:00,69.494,-3.316
1/13/2021 17:15,69.431,-3.434
1/13/2021 17:30,69.405,-3.553
1/13/2021 17:45,69.442,-3.553
1/13/2021 18:00,69.431,-3.434
1/13/2021 18:15,69.431,-3.434
1/13/2021 18:30,69.406,-3.434
1/13/2021 18:45,69.379,-3.672
1/13/2021 19:00,69.329,-3.672
1/13/2021 19:15,69.317,-3.672
1/13/2021 19:30,69.23,-3.672
1/13/2021 19:45,69.218,-3.672
1/13/2021 20:00,69.167,-3.792
1/13/2021 20:15,69.13,-3.792
1/13/2021 20:30,69.137,-4.272
1/13/2021 20:45,69.084,-4.636
1/13/2021 21:00,69.081,-5.003
1/13/2021 21:15,69.054,-5.249
1/13/2021 21:30,68.977,-5.496
1/13/2021 21:45,69.061,-5.745
1/13/2021 22:00,69.095,-6.12
1/13/2021 22:15,69.08,-6.373
1/13/2021 22:30,69.212,-6.882
1/13/2021 22:45,69.169,-7.527
1/13/2021 23:00,69.163,-8.182
1/13/2021 23:15,69.146,-8.713
1/13/2021 23:30,69.202,-9.388
1/13/2021 23:45,69.272,-9.799
1/14/2021 0:00,69.27,-10.075
1/14/2021 0:15,69.229,-10.493
1/14/2021 0:30,69.239,-10.774
1/14/2021 0:45,69.286,-11.058
1/14/2021 1:00,69.307,-11.487
1/14/2021 1:15,69.317,-11.776
1/14/2021 1:30,69.376,-12.068
1/14/2021 1:45,69.361,-12.361
1/14/2021 2:00,69.372,-12.509
1/14/2021 2:15,69.433,-12.658
1/14/2021 2:30,69.408,-12.658
1/14/2021 2:45,69.468,-12.956
1/14/2021 3:00,69.479,-13.107
1/14/2021 3:15,69.477,-13.258
1/14/2021 3:30,69.476,-13.409
1/14/2021 3:45,69.475,-13.562
1/14/2021 4:00,69.486,-13.715
1/14/2021 4:15,69.52,-14.023
1/14/2021 4:30,69.556,-14.178
1/14/2021 4:45,69.541,-14.49
1/14/2021 5:00,69.565,-14.648
1/14/2021 5:15,69.588,-14.806
1/14/2021 5:30,69.585,-15.124
1/14/2021 5:45,69.547,-15.285
1/14/2021 6:00,69.559,-15.285
1/14/2021 6:15,69.534,-15.285
1/14/2021 6:30,69.496,-15.446
1/14/2021 6:45,69.507,-15.608
1/14/2021 7:00,69.53,-15.77
1/14/2021 7:15,69.554,-15.934
1/14/2021 7:30,69.492,-15.934
1/14/2021 7:45,69.504,-15.934
1/14/2021 8:00,69.467,-15.934
1/14/2021 8:15,69.432,-15.77
1/14/2021 8:30,69.506,-15.77
1/14/2021 8:45,69.458,-15.608
1/14/2021 9:00,69.471,-15.446
1/14/2021 9:15,69.51,-15.285
1/14/2021 9:30,69.512,-14.965
1/14/2021 9:45,69.54,-14.648
1/14/2021 10:00,69.557,-14.023
1/14/2021 10:15,69.513,-13.409
1/14/2021 10:30,69.527,-13.258
1/14/2021 10:45,69.578,-13.107
1/14/2021 11:00,69.528,-13.107
1/14/2021 11:15,69.516,-13.107
1/14/2021 11:30,69.48,-12.956
1/14/2021 11:45,69.468,-12.956
1/14/2021 12:00,69.469,-12.807
1/14/2021 12:15,69.458,-12.658
1/14/2021 12:30,69.459,-12.509
1/14/2021 12:45,69.444,-12.807
1/14/2021 13:00,69.418,-12.956
1/14/2021 13:15,69.454,-13.107
1/14/2021 13:30,69.368,-12.956
1/14/2021 13:45,69.454,-13.107
1/14/2021 14:00,69.444,-12.807
1/14/2021 14:15,69.379,-11.776
1/14/2021 14:30,69.427,-11.922
1/14/2021 14:45,69.428,-11.776
1/14/2021 15:00,69.464,-11.922
1/14/2021 15:15,69.527,-11.776
1/14/2021 15:30,69.444,-11.344
1/14/2021 15:45,69.458,-9.799
1/14/2021 16:00,69.495,-8.447
1/14/2021 16:15,69.464,-11.922
1/14/2021 16:30,69.543,-12.807
1/14/2021 16:45,69.502,-13.258
1/14/2021 17:00,69.501,-13.409
1/14/2021 17:15,69.549,-13.562
1/14/2021 17:30,69.572,-13.715
1/14/2021 17:45,69.572,-13.715
1/14/2021 18:00,69.585,-13.715
1/14/2021 18:15,69.597,-13.715
1/14/2021 18:30,69.634,-13.715
1/14/2021 18:45,69.634,-13.715
1/14/2021 19:00,69.647,-13.715
1/14/2021 19:15,69.61,-13.715
1/14/2021 19:30,69.634,-13.715
1/14/2021 19:45,69.634,-13.715
1/14/2021 20:00,69.622,-13.715
1/14/2021 20:15,69.633,-13.868
1/14/2021 20:30,69.608,-13.868
1/14/2021 20:45,69.619,-14.023
1/14/2021 21:00,69.643,-14.178
1/14/2021 21:15,69.654,-14.334
1/14/2021 21:30,69.666,-14.334
1/14/2021 21:45,69.666,-14.334
1/14/2021 22:00,69.677,-14.49
1/14/2021 22:15,69.64,-14.49
1/14/2021 22:30,69.664,-14.648
1/14/2021 22:45,69.639,-14.648
1/14/2021 23:00,69.621,-15.285
1/14/2021 23:15,69.656,-15.608
1/14/2021 23:30,69.656,-15.608
1/14/2021 23:45,69.656,-15.608
1/15/2021 0:00,69.656,-15.608
1/15/2021 0:15,69.693,-15.608
1/15/2021 0:30,69.668,-15.608
1/15/2021 0:45,69.704,-15.77
1/15/2021 1:00,69.716,-15.77
1/15/2021 1:15,69.741,-15.77
1/15/2021 1:30,69.738,-16.098
1/15/2021 1:45,69.763,-16.098
1/15/2021 2:00,69.774,-16.264
1/15/2021 2:15,69.763,-16.098
1/15/2021 2:30,69.777,-15.934
1/15/2021 2:45,69.779,-15.608
1/15/2021 3:00,69.754,-15.608
1/15/2021 3:15,69.756,-15.446
1/15/2021 3:30,69.745,-15.285
1/15/2021 3:45,69.759,-15.124
1/15/2021 4:00,69.771,-15.124
1/15/2021 4:15,69.734,-15.124
1/15/2021 4:30,69.735,-14.965
1/15/2021 4:45,69.747,-14.965
1/15/2021 5:00,69.735,-14.965
1/15/2021 5:15,69.785,-14.965
1/15/2021 5:30,69.761,-14.806
1/15/2021 5:45,69.747,-14.965
1/15/2021 6:00,69.772,-14.965
1/15/2021 6:15,69.785,-14.965
1/15/2021 6:30,69.786,-14.806
1/15/2021 6:45,69.801,-14.49
1/15/2021 7:00,69.815,-14.334
1/15/2021 7:15,69.815,-14.334
1/15/2021 7:30,69.828,-14.178
1/15/2021 7:45,69.853,-14.178
1/15/2021 8:00,69.867,-14.023
1/15/2021 8:15,69.856,-13.868
1/15/2021 8:30,69.894,-13.715
1/15/2021 8:45,69.908,-13.562
1/15/2021 9:00,69.909,-13.409
1/15/2021 9:15,69.906,-12.361
1/15/2021 9:30,69.862,-11.776
1/15/2021 9:45,69.89,-11.344
1/15/2021 10:00,69.897,-10.634
1/15/2021 10:15,69.889,-10.075
1/15/2021 10:30,69.872,-9.252
1/15/2021 10:45,69.853,-8.58
1/15/2021 11:00,69.872,-7.918
1/15/2021 11:15,69.862,-7.657
1/15/2021 11:30,69.862,-7.657
1/15/2021 11:45,69.823,-7.787
1/15/2021 12:00,69.837,-7.657
1/15/2021 12:15,69.815,-7.397
1/15/2021 12:30,69.781,-7.01
1/15/2021 12:45,69.76,-6.626
1/15/2021 13:00,69.75,-6.373
1/15/2021 13:15,69.766,-5.995
1/15/2021 13:30,69.755,-5.87
1/15/2021 13:45,69.743,-5.745
1/15/2021 14:00,69.735,-5.372
1/15/2021 14:15,69.729,-4.636
1/15/2021 14:30,69.755,-4.514
1/15/2021 14:45,69.742,-4.636
1/15/2021 15:00,69.766,-4.636
1/15/2021 15:15,69.791,-4.636
1/15/2021 15:30,69.786,-3.911
1/15/2021 15:45,69.813,-3.672
1/15/2021 16:00,69.829,-5.87
1/15/2021 16:15,69.809,-6.626
1/15/2021 16:30,69.844,-6.882
1/15/2021 16:45,69.832,-6.882
1/15/2021 17:00,69.839,-7.397
1/15/2021 17:15,69.848,-7.787
1/15/2021 17:30,69.851,-7.527
1/15/2021 17:45,69.827,-7.397
1/15/2021 18:00,69.828,-7.267
1/15/2021 18:15,69.826,-7.527
1/15/2021 18:30,69.787,-7.657
1/15/2021 18:45,69.802,-7.397
1/15/2021 19:00,69.766,-7.267
1/15/2021 19:15,69.754,-7.267
1/15/2021 19:30,69.755,-7.138
1/15/2021 19:45,69.693,-7.138
1/15/2021 20:00,69.689,-7.527
1/15/2021 20:15,69.687,-7.787
1/15/2021 20:30,69.699,-7.787
1/15/2021 20:45,69.725,-7.657
1/15/2021 21:00,69.703,-7.397
1/15/2021 21:15,69.702,-7.527
1/15/2021 21:30,69.675,-7.787
1/15/2021 21:45,69.723,-7.918
1/15/2021 22:00,69.687,-7.787
1/15/2021 22:15,69.686,-7.918
1/15/2021 22:30,69.662,-7.787
1/15/2021 22:45,69.673,-7.918
1/15/2021 23:00,69.637,-7.787
1/15/2021 23:15,69.603,-7.527
1/15/2021 23:30,69.556,-7.267
1/15/2021 23:45,69.559,-6.882
1/16/2021 0:00,69.521,-7.01
1/16/2021 0:15,69.52,-7.138
1/16/2021 0:30,69.507,-7.138
1/16/2021 0:45,69.496,-7.01
1/16/2021 1:00,69.5,-6.626
1/16/2021 1:15,69.488,-6.499
1/16/2021 1:30,69.502,-6.373
1/16/2021 1:45,69.491,-6.246
1/16/2021 2:00,69.477,-6.373
1/16/2021 2:15,69.491,-6.246
1/16/2021 2:30,69.489,-6.373
1/16/2021 2:45,69.5,-6.626
1/16/2021 3:00,69.462,-6.626
1/16/2021 3:15,69.46,-6.882
1/16/2021 3:30,69.459,-7.01
1/16/2021 3:45,69.456,-7.267
1/16/2021 4:00,69.468,-7.397
1/16/2021 4:15,69.442,-7.527
1/16/2021 4:30,69.465,-7.657
1/16/2021 4:45,69.439,-7.787
1/16/2021 5:00,69.488,-7.918
1/16/2021 5:15,69.5,-7.918
1/16/2021 5:30,69.499,-8.05
1/16/2021 5:45,69.499,-8.05
1/16/2021 6:00,69.523,-8.05
1/16/2021 6:15,69.522,-8.182
1/16/2021 6:30,69.535,-8.182
1/16/2021 6:45,69.533,-8.314
1/16/2021 7:00,69.52,-8.447
1/16/2021 7:15,69.545,-8.447
1/16/2021 7:30,69.557,-8.447
1/16/2021 7:45,69.545,-8.447
1/16/2021 8:00,69.557,-8.447
1/16/2021 8:15,69.581,-8.58
1/16/2021 8:30,69.604,-8.713
1/16/2021 8:45,69.629,-8.713
1/16/2021 9:00,69.666,-8.713
1/16/2021 9:15,69.643,-8.58
1/16/2021 9:30,69.682,-8.314
1/16/2021 9:45,69.673,-7.918
1/16/2021 10:00,69.673,-7.918
1/16/2021 10:15,69.676,-7.657
1/16/2021 10:30,69.629,-7.397
1/16/2021 10:45,69.621,-6.882
1/16/2021 11:00,69.643,-7.138
1/16/2021 11:15,69.612,-6.499
1/16/2021 11:30,69.585,-6.754
1/16/2021 11:45,69.593,-7.267
1/16/2021 12:00,69.583,-7.01
1/16/2021 12:15,69.594,-7.138
1/16/2021 12:30,69.582,-7.138
1/16/2021 12:45,69.547,-6.882
1/16/2021 13:00,69.523,-6.754
1/16/2021 13:15,69.546,-7.01
1/16/2021 13:30,69.531,-7.267
1/16/2021 13:45,69.528,-7.527
1/16/2021 14:00,69.516,-7.527
1/16/2021 14:15,69.528,-7.527
1/16/2021 14:30,69.527,-7.657
1/16/2021 14:45,69.54,-7.657
1/16/2021 15:00,69.575,-7.787
1/16/2021 15:15,69.572,-8.182
1/16/2021 15:30,69.569,-8.447
1/16/2021 15:45,69.581,-8.58
1/16/2021 16:00,69.566,-8.847
1/16/2021 16:15,69.589,-8.982
1/16/2021 16:30,69.602,-8.982
1/16/2021 16:45,69.588,-9.117
1/16/2021 17:00,69.587,-9.252
1/16/2021 17:15,69.599,-9.252
1/16/2021 17:30,69.599,-9.252
1/16/2021 17:45,69.6,-9.117
1/16/2021 18:00,69.576,-9.117
1/16/2021 18:15,69.565,-8.982
1/16/2021 18:30,69.578,-8.847
1/16/2021 18:45,69.579,-8.713
1/16/2021 19:00,69.567,-8.713
1/16/2021 19:15,69.567,-8.713
1/16/2021 19:30,69.567,-8.713
1/16/2021 19:45,69.579,-8.713
1/16/2021 20:00,69.592,-8.713
1/16/2021 20:15,69.567,-8.713
1/16/2021 20:30,69.553,-8.847
1/16/2021 20:45,69.553,-8.847
1/16/2021 21:00,69.578,-8.847
1/16/2021 21:15,69.578,-8.847
1/16/2021 21:30,69.566,-8.847
1/16/2021 21:45,69.565,-8.982
1/16/2021 22:00,69.577,-8.982
1/16/2021 22:15,69.551,-9.117
1/16/2021 22:30,69.588,-9.117
1/16/2021 22:45,69.551,-9.117
1/16/2021 23:00,69.562,-9.252
1/16/2021 23:15,69.536,-9.388
1/16/2021 23:30,69.548,-9.388
1/16/2021 23:45,69.535,-9.525
1/17/2021 0:00,69.557,-9.799
1/17/2021 0:15,69.556,-9.937
1/17/2021 0:30,69.555,-10.075
1/17/2021 0:45,69.541,-10.214
1/17/2021 1:00,69.553,-10.214
1/17/2021 1:15,69.553,-10.214
1/17/2021 1:30,69.541,-10.214
1/17/2021 1:45,69.527,-10.353
1/17/2021 2:00,69.527,-10.353
1/17/2021 2:15,69.514,-10.493
1/17/2021 2:30,69.526,-10.493
1/17/2021 2:45,69.527,-10.353
1/17/2021 3:00,69.515,-10.353
1/17/2021 3:15,69.492,-10.214
1/17/2021 3:30,69.468,-10.075
1/17/2021 3:45,69.48,-10.075
1/17/2021 4:00,69.482,-9.937
1/17/2021 4:15,69.482,-9.937
1/17/2021 4:30,69.482,-9.937
1/17/2021 4:45,69.531,-9.937
1/17/2021 5:00,69.506,-9.937
1/17/2021 5:15,69.518,-10.075
1/17/2021 5:30,69.518,-10.075
1/17/2021 5:45,69.516,-10.214
1/17/2021 6:00,69.516,-10.214
1/17/2021 6:15,69.541,-10.214
1/17/2021 6:30,69.516,-10.214
1/17/2021 6:45,69.49,-10.353
1/17/2021 7:00,69.49,-10.353
1/17/2021 7:15,69.492,-10.214
1/17/2021 7:30,69.518,-10.075
1/17/2021 7:45,69.506,-9.937
1/17/2021 8:00,69.506,-9.937
1/17/2021 8:15,69.506,-9.937
1/17/2021 8:30,69.52,-9.799
1/17/2021 8:45,69.56,-9.525
1/17/2021 9:00,69.562,-9.252
1/17/2021 9:15,69.565,-8.982
1/17/2021 9:30,69.566,-8.847
1/17/2021 9:45,69.556,-8.58
1/17/2021 10:00,69.535,-8.182
1/17/2021 10:15,69.552,-7.657
